scene,role,roi,condition,arm,n_rows,n_source,n_output_eval,n_reference,source_MSE_mm2,source_MAE_mm,source_p95_mm,improved_fraction,harmed_fraction,unchanged_band_fraction,benefit_sum_mm2,harm_sum_mm2,accepted_fraction,moved_fraction,move_RMS_mm,lost_source_fraction,E_sym_mm,accuracy_mm,completeness_mm,precision_1mm,recall_1mm,fscore_1mm,p95_mm,status
40,adaptation,scan40_roi1,plus3,post_A_keep,44513,44504,21643,81439,1.0565189545865419,0.8381979649348767,1.4152357033008707,0.23294535322667625,0.02314398705734316,0.7439106597159806,47649.3067931678,772.6196488173395,0.2823894143283984,0.2823220182867926,1.3321364014709018,0.018537659536221465,8.75140420678843,0.8222644310239718,16.68054398255289,0.8791295106962991,0.33088569358661085,0.4808061532939057,1.3169556194507785,SCORED
40,adaptation,scan40_roi1,plus3,post_AB_keep,44513,44504,21467,81439,0.9784821382472265,0.7924263736256044,1.2938743551425167,0.32974564084127267,0.04651267301815567,0.6237416861405717,51995.0670738998,1645.4294551844487,0.4216071709388269,0.42153977489722105,1.7216375576493934,0.017796153154772603,8.722659689729829,0.7782804174217531,16.667038962037903,0.8819117715563423,0.33712349120200397,0.4877843725151629,1.235649560329244,SCORED
40,adaptation,scan40_roi1,plus3,random_A_keep,44513,44504,25108,81439,1.9759289865937824,1.1199871506925507,2.6175322219056003,0.16191802984001438,0.08388010066510876,0.7542018694948769,17132.500928115838,11173.237848215618,0.2823894143283984,0.28227708759238873,1.6086731587822005,0.022896818263526873,8.694641831746424,1.092472398314385,16.296811265178462,0.6990998884817587,0.33286263338204053,0.45099356797734924,2.5957799858095023,SCORED
40,adaptation,scan40_roi1,plus3,A_fit_reserved,44513,44504,21824,81439,1.1490399129702247,0.8512201550919942,1.8050016281239745,0.26981844328599675,0.04693960093474744,0.6832419557792558,47520.53298796711,4761.398575524057,,0.33574461393300836,1.933953761885184,0.01966115405356822,8.767330526679862,0.8345087908511845,16.70015226250854,0.8554343841642229,0.3256547845626788,0.4717278042313871,1.7344269176752496,SCORED
40,adaptation,scan40_roi2,native,identity,55031,48746,24465,114124,0.656271181900552,0.4807806481012052,0.7764697606685934,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.996503646994645,0.49751958756117576,17.495487706428115,0.9563458001226242,0.30954049980722725,0.4677003882179687,0.7888686174723312,SCORED
40,adaptation,scan40_roi2,native,A_all,55031,48746,24767,114124,1.2438546099541485,0.7367153592998131,2.245305128216502,0.15638206211791736,0.5285356747220284,0.31508226316005417,7484.429046326296,36126.770830226924,1.0,0.9992186222311061,2.105329252175775,0.01920157551388832,8.979454778107671,0.7628926228982199,17.19601693331712,0.8162070497032341,0.27488521257579474,0.41126356793126734,2.271590538157403,SCORED
40,adaptation,scan40_roi2,native,B_all,55031,48746,24867,114124,1.2193280151447718,0.7323113486699464,2.158832077643069,0.1562794895991466,0.5364132441636237,0.3073072662372297,7283.671681028311,34730.44007435106,1.0,0.9990914211989605,2.0410746629723913,0.01376523201903746,9.076605897578064,0.7624019123250181,17.39080988283111,0.8216109703623276,0.27742630822614,0.4147930243066259,2.248804521496163,SCORED
40,adaptation,scan40_roi2,native,post_A_keep,55031,48746,24530,114124,0.7663930927125125,0.5718696158248285,1.5845257565337274,0.12333319656997498,0.3187338448282936,0.5579329586017314,4297.919420495436,9665.92208493527,0.6680416492522396,0.6675146735476368,1.2434567001410741,0.008698149591761375,8.910165511609707,0.5802442819772508,17.240086741242163,0.9106400326131268,0.3001647330973327,0.4515047017950539,1.6267934739533998,SCORED
40,adaptation,scan40_roi2,native,post_AB_keep,55031,48746,24844,114124,0.8073864143160916,0.6112130702319276,1.6810930009231442,0.14358101177532515,0.41463914987896444,0.44177983834571044,6075.900063870308,13442.1631831982,0.8228816485253766,0.8222093002126074,1.4507746307522114,0.010564969433389406,8.932562423487289,0.6251130069480162,17.24001184002656,0.8833521172113992,0.2953278889628825,0.4426621553269332,1.7489954682140485,SCORED
40,adaptation,scan40_roi2,native,random_A_keep,55031,48746,27465,114124,1.0579699378681415,0.6528687416001424,2.035257998812043,0.10322898289090388,0.3531366676240102,0.5436343494850859,4826.13880924514,24407.346367641265,0.6680416492522396,0.6675691882756991,1.7222253037693591,0.012862593853854675,8.919209053129387,0.7009777970750647,17.13744030918371,0.8534134352812671,0.3083050015772318,0.4529697079129161,2.1681575784320577,SCORED
40,adaptation,scan40_roi2,native,A_fit_reserved,55031,48746,24581,114124,0.6836003656527156,0.4944953466189721,0.9500862930007266,0.011549665613588807,0.035490091494686744,0.9529602428917244,144.90566737586687,1477.0940585588328,,0.07146880848976031,0.48386592527734296,0.0002872030525581586,8.980124882796074,0.5128807062178503,17.4473690593743,0.9489036247508238,0.30863797273141497,0.46577813671841095,1.0540707909798894,SCORED
40,adaptation,scan40_roi2,minus1,identity,55031,48746,24252,114124,0.8075222019686203,0.6615579875960701,1.180111537134192,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.012801050342592213,9.107472925378326,0.6536603116402359,17.561285539116415,0.8469816922315685,0.24578528617994463,0.38100645741861955,1.164524056963777,SCORED
40,adaptation,scan40_roi2,minus1,A_all,55031,48746,24871,114124,1.3388852024588676,0.7736784671542841,2.6385173083821383,0.3583268370738112,0.4158495056004595,0.2258236573257293,13994.217969231513,39896.0387911291,1.0,0.9997819410877505,2.4290662482012535,0.019324662536413243,8.97953801848437,0.7939047501778058,17.165171286790933,0.7969120662619115,0.2688479198065262,0.40205703738904974,2.6672961753164994,SCORED
40,adaptation,scan40_roi2,minus1,B_all,55031,48746,24881,114124,1.1812815683230458,0.7281899097722788,2.2778682044618317,0.37713863701637057,0.39416567513231854,0.22869568785131086,12623.786239801635,30843.060312114452,1.0,0.9996729116316259,2.2664658776556053,0.015734624379436263,9.002474616608446,0.7577459851831758,17.247203248033713,0.8181745106707929,0.27617328519855594,0.4129545348024813,2.3753675458662196,SCORED
40,adaptation,scan40_roi2,minus1,post_A_keep,55031,48746,24624,114124,0.9132628652648005,0.6616254928955049,2.0439904649987026,0.2925573380379929,0.25048209083822265,0.4569605711237845,9977.487658559165,15131.922031594762,0.6744380440115572,0.6743290145554324,1.641053418181869,0.017560415213555985,8.934895085178615,0.6508461647073783,17.218944005649853,0.853192007797271,0.2748151133854404,0.4157244293218957,2.034676966013923,SCORED
40,adaptation,scan40_roi2,minus1,post_AB_keep,55031,48746,24703,114124,0.9664914210557236,0.6870742053007981,2.1112062162594167,0.31875435933204777,0.32174947688015426,0.359496163787798,10697.845484236132,18446.959037856075,0.8068724900510621,0.8066907742908542,1.7636875902879194,0.019406720551429862,8.946829955812108,0.6742600038994465,17.219399907724767,0.8377524996963932,0.27500788615891486,0.41408473377449906,2.066777914055421,SCORED
40,adaptation,scan40_roi2,minus1,random_A_keep,55031,48746,30020,114124,1.1652802717579411,0.7363219439891111,2.3201891566216366,0.2422557748328068,0.28028966479300865,0.47745456037418454,9371.279351125066,26810.554221075312,0.6744380440115572,0.67427449982737,1.9906808617634488,0.016862922085914743,8.90226892722541,0.7423233719624004,17.06221448248842,0.8126582278481013,0.2889138130454593,0.42627840684828533,2.3413832560713908,SCORED
40,adaptation,scan40_roi2,minus1,A_fit_reserved,55031,48746,24445,114124,0.7750942566156276,0.6229674071973343,1.1929925305503613,0.13953965453575679,0.059943379969638534,0.8005169654946047,3235.2183946239556,1654.4857704469791,,0.23286874670640184,0.818327602025799,0.013354941943954375,8.999794547041285,0.6247070019430173,17.37488209213955,0.8641439967273471,0.26507132592618554,0.40569728449204134,1.1755275614904916,SCORED
40,adaptation,scan40_roi2,plus1,identity,55031,48746,24730,114124,0.8783346156056365,0.601630783534523,0.9816313192268112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005949206088704714,9.037488688765757,0.6244039341474773,17.450573443384037,0.9448038819247877,0.29851740212400546,0.45368868685400027,1.1644010648578595,SCORED
40,adaptation,scan40_roi2,plus1,A_all,55031,48746,25310,114124,1.3221431447193366,0.7256779024096139,2.297466570500632,0.34154597300291306,0.30710212119968816,0.3513519057973988,13200.279016939881,34834.1695771163,1.0,0.9986371317984408,2.0509289795760655,0.012247158741230049,8.967746337887778,0.7781402880350418,17.157352387740513,0.8220466218885816,0.2813693876835723,0.4192412519695534,2.471085659444669,SCORED
40,adaptation,scan40_roi2,plus1,B_all,55031,48746,25254,114124,1.2152526154058712,0.7388375314327543,2.3624585812577936,0.3381405653797235,0.3434948508595577,0.31836458376071886,13328.901748578774,29752.306566840998,1.0,0.9987279896785448,1.9915322345165973,0.008226316005415828,9.172373154933611,0.8189647987570317,17.52578151111019,0.800823631899897,0.2753145701167152,0.4097585487489705,2.5907593707192347,SCORED
40,adaptation,scan40_roi2,plus1,post_A_keep,55031,48746,24987,114124,0.826815150222805,0.5706502284207481,1.3671572192192503,0.30630205555327616,0.14152956139990974,0.5521683830468141,7587.629267208537,5076.261407657022,0.6943359197543203,0.6931729388889898,1.0793464209680563,0.007898083945349361,8.894306716750073,0.5967238579156748,17.191889575584472,0.9173570256533398,0.305360835582349,0.4582004021724941,1.596316771910818,SCORED
40,adaptation,scan40_roi2,plus1,post_AB_keep,55031,48746,25122,114124,0.8192075927464513,0.5921717645314141,1.4428041624138253,0.33321708447872644,0.214212448200878,0.4525704673203955,10695.15966687068,7812.95381057683,0.8130144827460886,0.8119968744889244,1.311817568240568,0.007672424404053666,8.910822719909532,0.6207649821397886,17.200880457679276,0.8976594220205397,0.300769338614139,0.45057067976052945,1.6576612671037294,SCORED
40,adaptation,scan40_roi2,plus1,random_A_keep,55031,48746,27814,114124,1.1960846884279286,0.68812884331809,2.098868920232072,0.23735280843556394,0.21302260698313707,0.5496245845812989,8968.517943928948,24457.562993724383,0.6943359197543203,0.693336483073177,1.7116924949951906,0.01058548393714356,8.912247249000513,0.7437773416143109,17.080717156386715,0.8499676421945783,0.309593074199993,0.45386859281631164,2.443893414285378,SCORED
40,adaptation,scan40_roi2,plus1,A_fit_reserved,55031,48746,24784,114124,0.857605781618284,0.5750888196493672,1.022273270090559,0.09682845771960777,0.007077503795183194,0.8960940384852091,1581.180164679654,570.7324231321729,,0.11195507986407661,0.34990446852563156,0.006031264103721331,9.013128892788636,0.606765593553136,17.419492192024137,0.9409296320206585,0.3069205425677333,0.4628610694759038,1.3651463102595427,SCORED
40,adaptation,scan40_roi2,minus3,identity,55031,48746,23806,114124,2.3468031375225222,1.370899881241703,2.27863537224604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.026443195339104747,9.655805065487423,1.3687209177378725,17.942889213236974,0.4800050407460304,0.12298026707791525,0.1957963066222098,2.250380796548702,SCORED
40,adaptation,scan40_roi2,minus3,A_all,55031,48746,24505,114124,1.7256380745378772,0.8543204636398666,3.2205459907764666,0.7844541090551019,0.15697698272678784,0.058568908218110206,72708.30253530615,42428.99037505664,1.0,0.9998001126637713,3.4649376426879037,0.03292577852541747,8.962880003918388,0.8345375083682576,17.09122249946852,0.797959600081616,0.26536048508639726,0.39827508106093457,3.0183954297547158,SCORED
40,adaptation,scan40_roi2,minus3,B_all,55031,48746,24269,114124,1.5665105559712251,0.8322326685934431,3.0147194484920723,0.7863824724079924,0.15131497969064128,0.062302547901366266,72378.8465582745,34342.704377974966,1.0,0.9998546273918337,3.346530586065602,0.032659089976613466,9.035415262467854,0.801795345908937,17.269035179026773,0.7992088672792451,0.26582489222249484,0.39895375918817616,2.770053857998266,SCORED
40,adaptation,scan40_roi2,minus3,post_A_keep,55031,48746,24574,114124,1.583524665474622,0.9460613625919083,2.3890756374948108,0.5080211709678742,0.0707955524555861,0.4211832765765396,51766.84203695385,14560.069638506906,0.5752757536661155,0.5751485526339699,2.4847699621577535,0.032330857916546996,9.129355707526376,0.9254642753952108,17.33324713965754,0.7156751037682103,0.22684974238547545,0.3445017149076714,2.2739587178226497,SCORED
40,adaptation,scan40_roi2,minus3,post_AB_keep,55031,48746,24493,114124,1.6517981960215244,0.931874667399544,2.7432005492570632,0.5875559020227301,0.12183563779592171,0.2906084601813482,57752.170063841055,23873.459185433407,0.7245915938289328,0.7244462212207665,2.6303035383677114,0.035202888442128585,9.137254530484277,0.9067551427272347,17.36775391824132,0.7204507410280488,0.2345694157232484,0.3539102461569091,2.545607658976351,SCORED
40,adaptation,scan40_roi2,minus3,random_A_keep,55031,48746,31863,114124,1.9943851512384299,1.0750233178633923,2.6453864726792453,0.45068313297501333,0.08983301193944118,0.45948385508554546,41573.53505124197,24394.56789183763,0.5752757536661155,0.5751122094819283,2.626778130456696,0.030135806014852502,9.036455728795746,1.0598104111284252,17.013101046463067,0.6642814549791294,0.26567593144299184,0.3795520028522631,2.447768155595919,SCORED
40,adaptation,scan40_roi2,minus3,A_fit_reserved,55031,48746,24371,114124,1.6866271547683949,1.0478835285191963,2.2484628218495204,0.3300783654043409,0.007344192343987199,0.6625774422516719,34009.60145461014,1828.6629992774365,,0.3075720957278625,1.9357322224718103,0.02724326098551676,9.200007201654213,1.0247528085436104,17.375261594764815,0.6560666365762586,0.20119343871578282,0.30794925937617773,2.2134753292237237,SCORED
40,adaptation,scan40_roi2,plus3,identity,55031,48746,25242,114124,2.5469105574378847,1.3434877685546012,2.2443193668249886,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00730316333647889,9.57949166656851,1.4161778523281725,17.742805480808848,0.25604151810474607,0.05945287581928429,0.09649873261537564,2.4720950646178,SCORED
40,adaptation,scan40_roi2,plus3,A_all,55031,48746,25577,114124,1.8908093491029396,0.8328057829783009,2.8534953653523,0.7959832601649366,0.15445369876502688,0.04956304107003651,71646.25242507909,39663.94292358383,1.0,0.9997092547836673,2.807184392067609,0.0060722931112296395,9.173995755376975,0.9715786593125386,17.376412851441412,0.7728036908159674,0.2675423223861764,0.39747870721034545,3.321896155434916,SCORED
40,adaptation,scan40_roi2,plus3,B_all,55031,48746,25562,114124,1.7330332140675118,0.8281604917313127,2.784536245462625,0.789110901407295,0.15422803922373118,0.056661059368973865,72782.99620442468,33109.731224492454,1.0,0.9997819410877505,2.718295699374657,0.007241619825216428,9.151842962991626,0.9457949238658275,17.357891002117427,0.7679367811595337,0.2678402439451824,0.3971595619809257,3.196650613054561,SCORED
40,adaptation,scan40_roi2,plus3,post_A_keep,55031,48746,25386,114124,1.2954710187661747,0.7256588041575809,1.6240811453876947,0.7316497763919091,0.02995117548106511,0.2383990481270258,62797.06938236725,1794.3976302760607,0.7489233341207683,0.7487961330886228,2.222246031433859,0.0069954457801665775,9.17941281035542,0.8037227363382804,17.55510288437256,0.7840935948948239,0.2647033051768252,0.39579096033266215,2.1079218326455513,SCORED
40,adaptation,scan40_roi2,plus3,post_AB_keep,55031,48746,25598,114124,1.2053033084343765,0.694252605336062,1.686445443738376,0.7924957945267304,0.04874246091987035,0.15876174455339925,68572.00732511654,3174.0203651915112,0.8502662135887046,0.850139012556559,2.3686107809534125,0.0057850900586714805,9.050910966029647,0.7668862287507422,17.334935703308552,0.8093991718102976,0.2778907153622376,0.41373421664552723,2.097662234434509,SCORED
40,adaptation,scan40_roi2,plus3,random_A_keep,55031,48746,31022,114124,2.059378500737267,0.961039547200971,2.734410573856923,0.5953103844418004,0.11598900422598778,0.28870061133221187,53430.33015488648,29665.092518958125,0.7489233341207683,0.7487597899365812,2.426936165245165,0.006728757231362573,9.11249088402722,1.105583557356166,17.119398210698275,0.6196570176004126,0.27156426343275736,0.3776316951734284,3.1421443828169466,SCORED
40,adaptation,scan40_roi2,plus3,A_fit_reserved,55031,48746,25561,114124,1.9548259635636147,1.0360205851403432,2.173552751780269,0.3128666967546055,0.0049029663972428505,0.6822303368481516,29870.268164481313,1008.5125514861163,,0.2838945321727753,1.3848832118258045,0.0072621343289705825,9.326054697805727,1.0941955928770728,17.557913802734383,0.5285786941042995,0.17697416844835442,0.26516730301450503,2.5208575788157477,SCORED
40,adaptation,scan40_roi3,native,identity,55568,55207,28007,90575,0.20769692502004297,0.41495241034520125,0.6398011989449758,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.590642241996391,0.42252931111701103,14.758755172875771,0.9920734102188739,0.43976814794369307,0.609400228326944,0.6249222234067358,SCORED
40,adaptation,scan40_roi3,native,A_all,55568,55207,27878,90575,0.7882487404433473,0.7094239728254872,1.8249504639002732,0.12331769521980908,0.5331570271885812,0.3435252775916098,1832.4220991774403,33882.946173251796,1.0,0.9931075439101641,2.5634921029501454,0.0012679551506149583,7.782404088311635,0.7325832871609602,14.83222488946231,0.7864983140827893,0.36735302235716255,0.5007968074094465,1.9145329207067432,SCORED
40,adaptation,scan40_roi3,native,B_all,55568,55207,27633,90575,0.7497778241810438,0.6769910592231403,1.8626169389136493,0.13929393011755756,0.4946836451899216,0.3660224246925209,2033.9495604938268,31960.609760475196,1.0,0.9935934350705442,2.223894154540676,0.0023728874961508506,7.746787535891807,0.6831524049876561,14.810422666795958,0.8100821481561901,0.37840463704112615,0.5158472859176912,1.9037658713093508,SCORED
40,adaptation,scan40_roi3,native,post_A_keep,55568,55207,27900,90575,0.2267454892848422,0.4338055038723149,0.6677597325979276,0.018983099969206805,0.08480808593113193,0.8962088140996612,205.25327317409798,1256.867360540867,0.27990930031672906,0.27335876763604955,0.5468671098108684,0.0,7.600450098600283,0.44051711514441966,14.760383082056146,0.9891397849462366,0.43753795197350265,0.6067049124286356,0.656731233871202,SCORED
