case,domain,method,output,output_sha256,prepare_seconds,decode_seconds,association_change_fraction,fallback_components,gap_mm,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,reported_model_k,model_k_note,global_translation_only_aligned_rms_mm,output_edit_from_reference_centroid_mm,source_surface_tilt_mean_deg,source_surface_tilt_max_deg,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention,fitted_gap_at_same_xy_mm,fitted_gap_at_same_xy_error_mm,fitted_gap_note
dual_g4_s9133011_b4,synthetic,apss_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133011_b4__apss_2.npz,71393c3c44d24900db4a41e4941a06d6554416dceaa9c3d4880ea740d692b802,,,,,4,True,True,0.45157476562958604,0.8577745965709619,1.2235586760553157,0.9296875,0.9791666666666666,0.41943565601602034,1.0,1.0346991997718324,0.5039843862415813,1.0321482515654483,,self-report; not geometry-derived layer count or success,1.0343850941655588,0.025493351615242545,0.21564323048489364,0.34735995117767204,3.9799399239029585,0.020060076097041524,0.9949849809757396,3.773764310592576,0.226235689407424,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s9133011_b4,synthetic,rimls_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133011_b4__rimls_2.npz,3eb56cc3ed209ae814e8caad490e0cb84e5eb80ed770cf794f38135491575b0f,,,,,4,True,True,0.4577883625308558,0.8609401661025184,1.1724436404829066,0.92578125,0.9791666666666666,0.4473300446008839,1.0,1.0435479842028523,0.5087974754716685,1.0319957199760041,,self-report; not geometry-derived layer count or success,1.0432592596118588,0.024546131425394368,0.19093339039656654,0.2388459803617185,4.01530003810984,0.015300038109839598,1.00382500952746,3.900918405626619,0.09908159437338115,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133011_b0,synthetic,global_hard,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133011_b0__global_hard.npz,8b66fd10b098c459e65a43c8e5c84d62cd7ff1b75b791e0edf8b0aac178b80cb,0.04218376599999374,0.0001593829999819718,0.0,0,8,True,True,0.05457848597911294,0.15355161613205703,0.09776718522646828,0.9947916666666666,1.0,0.051381437775030216,1.0,0.15357322754831246,0.05457848597911293,0.15281795220953925,,self-report; not geometry-derived layer count or success,0.1528601290308651,0.014782326348482318,0.14289147457782955,0.19662572211535503,7.9948643922725235,0.0051356077274764544,0.9993580490340654,8.063879949530808,0.06387994953080778,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133011_b0,synthetic,atlas_hard_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133011_b0__atlas_hard_96.npz,547d156c8269adaa23c890496eff057d481d70fd58fb7dbeb36044d96f425a8e,0.04218376599999374,0.0019400520000090182,0.0,11,8,True,True,0.1504014171670156,0.23867540901214115,0.4530533260865007,0.9947916666666666,1.0,0.14971277911165745,1.0,0.23963720722795637,0.15040141716701563,0.23758658623024362,,self-report; not geometry-derived layer count or success,0.23856690630367566,0.022623490108905676,0.17928415544851575,0.22514476133688407,7.994664845903191,0.005335154096808736,0.9993331057378989,8.08073486171948,0.08073486171947941,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133011_b0,synthetic,atlas_hard_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133011_b0__atlas_hard_256.npz,79542e3a710bbf917a7b71d92db2f3736fa3338c4358b73652065aab9cc1443c,0.04218376599999374,0.0012406470000314584,0.0,2,8,True,True,0.08863862364603985,0.1774443384322303,0.20274671854545442,0.9947916666666666,1.0,0.08561512051662384,1.0,0.17752789205967243,0.08863862364603985,0.1771065202336157,,self-report; not geometry-derived layer count or success,0.1772004445478885,0.010777518785944622,0.2224298441541103,0.35111847925431483,8.003908678704372,0.003908678704371837,1.0004885848380465,8.153715783292462,0.15371578329246205,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133011_b0,synthetic,atlas_tied_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133011_b0__atlas_tied_96.npz,f3335e65ccb8ca78463f3e506531e26dc8739b1871c9607b9c1958956c683d14,0.04218376599999374,0.0016973320000488457,0.0,11,8,True,True,0.10608539982261238,0.1898861543866587,0.23746713483807644,0.9947916666666666,1.0,0.10300216175760607,1.0,0.1899035214950578,0.1060853998226124,0.1868524589046478,,self-report; not geometry-derived layer count or success,0.18770802317778593,0.028793150416577488,0.25959296174830504,0.3282926558785686,8.036378516638433,0.0363785166384325,1.004547314579804,8.15562299045379,0.15562299045378936,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133011_b0,synthetic,atlas_tied_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133011_b0__atlas_tied_256.npz,16a6ebc644524dad6a7ea3852b8f33f28f18861c3b19f32caf0a938f9d7aa39a,0.04218376599999374,0.001267107999979089,0.0,2,8,True,True,0.07010601169318499,0.16328796694312667,0.16776847550999457,0.9947916666666666,1.0,0.06690599252136754,1.0,0.16330827288024713,0.07010601169318499,0.15764015835355025,,self-report; not geometry-derived layer count or success,0.15918400378434594,0.03646978105657608,0.19082569980846661,0.3180441096763109,8.045104550931068,0.04510455093106813,1.0056380688663835,8.197247133636287,0.19724713363628688,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133011_b0,synthetic,atlas_relax_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133011_b0__atlas_relax_96.npz,d72fa3a75046db7fd9a3cf15c4dff3953a4cda1a8a16b6dc5d0cce81efd820a2,0.04218376599999374,0.015658431000019846,0.0013020833333333333,11,8,True,True,0.153789141374216,0.26438812619507196,0.45737250282710873,0.9934895833333334,1.0,0.15105495527649138,1.0,0.26538349903188985,0.15378914137421604,0.26345856703678383,,self-report; not geometry-derived layer count or success,0.26446586684923573,0.022050098187795027,0.1757187919749014,0.22514512945036913,7.995604426192639,0.00439557380736133,0.9994505532740798,8.083365587664758,0.08336558766475832,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133011_b0,synthetic,atlas_relax_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133011_b0__atlas_relax_256.npz,b9d16c63e3c6ee77bd7f510d76ef956f08a54874f83ef6b20065c1bd0d9e54e4,0.04218376599999374,0.009191674000021521,0.0,2,8,True,True,0.0886387720713374,0.1774446258163138,0.20274723958260127,0.9947916666666666,1.0,0.08561527128381775,1.0,0.17752818056375572,0.08863877207133737,0.17710681376756846,,self-report; not geometry-derived layer count or success,0.17720073801406216,0.01077744596595864,0.22242913994803024,0.3511162830365977,8.003908454982549,0.003908454982548548,1.0004885568728186,8.153713391499569,0.15371339149956853,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133011_b0,synthetic,bias_only,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133011_b0__bias_only.npz,ad663e940fdd065550bdbe43c9fe8cb514a3f67e063b9afb729ecd2d0a7c4996,,,,,8,True,True,0.8216371988006866,1.0286466117280513,2.1196538165023076,0.7044270833333334,0.9778645833333334,0.7579904270301805,1.0,1.028647402082893,0.8216371988006866,1.0286043826618911,,self-report; not geometry-derived layer count or success,1.0286132811624984,0.008378283117937467,0.12239989792586876,0.1469498458930384,7.991613645015307,0.008386354984692979,0.9989517056269134,8.031907031402632,0.03190703140263196,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133011_b0,synthetic,old_original,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133011_b0__old_original.npz,3d6061112c32bf57fe68d750507e0a9f771b2aa519aec9c4e089937d3a64a507,,,0.0,,8,True,True,0.22627170046172507,0.49112037531388625,1.1809737858952338,0.9453125,0.9908854166666666,0.21284458094631278,1.0,0.505357200147634,0.2280387541011931,0.5044790302810989,,self-report; not geometry-derived layer count or success,0.5053571921066706,9.015052619110708e-05,0.2411085712771961,0.2723256466410456,7.940609065584988,0.05939093441501164,0.9925761331981235,7.780463653663313,0.21953634633668706,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133011_b0,synthetic,whole_spatial,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133011_b0__whole_spatial.npz,b5dd3c19a24821870972afb567aac073c759aacac75856f205bc32fb34395ecc,,,,,8,True,True,0.029513110402208862,0.14694969669799318,0.03872421470187217,0.9947916666666666,1.0,0.028190355911499442,1.0,0.14712229436099633,0.029513110402208786,0.1461376474876358,,self-report; not geometry-derived layer count or success,0.1463348059896541,0.015201777988575712,0.039265784198624,0.0566300510876282,7.99460265705958,0.00539734294042038,0.9993253321324475,7.978543924361125,0.021456075638875305,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133011_b0,synthetic,local_spatial_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133011_b0__local_spatial_96.npz,ebc9ff2672febc0b70a18e31e3f8081a45eab6cd92cbda65ec9a6d4c0ddd51aa,,,,,8,True,True,0.4483472804837066,0.7395821675919155,1.6412125558830957,0.8138020833333334,0.9778645833333334,0.4559153966249938,1.0,0.7543923567165223,0.4483472804837067,0.7360096674598967,,self-report; not geometry-derived layer count or success,0.7533404361516273,0.03982480547579077,0.4207554301888397,0.4353690505230926,7.8747841600759845,0.12521583992401553,0.9843480200094981,7.4565382393146695,0.5434617606853305,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133011_b0,synthetic,apss_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133011_b0__apss_2.npz,12b79ada64e5b966abe7fcb11321d33ccbb2088956ee1ae851e9bf38b6198ae1,,,,,8,True,True,0.37069171427770436,0.4822440282566484,0.9516676440429243,0.9609375,0.9986979166666666,0.3846400516236607,1.0,0.49988921391819174,0.3706917142777044,0.48206571959128414,,self-report; not geometry-derived layer count or success,0.4998412608448033,0.006923882496478543,0.08957542366534495,0.17052174819832433,8.022902296483883,0.022902296483882978,1.0028627870604854,8.09963038243843,0.09963038243843059,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133011_b0,synthetic,rimls_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133011_b0__rimls_2.npz,b3b125f979d6f9731fb8a57b86d876bc006c5efbf9c6ca753a3a7a78e2f91ab3,,,,,8,True,True,0.383737648339536,0.5008847733636675,0.9992985848080771,0.94921875,0.9986979166666666,0.4113049169016711,1.0,0.5248028350586909,0.38373764833953605,0.49995571660653476,,self-report; not geometry-derived layer count or success,0.524753137358969,0.007222223865155717,0.13662359398050808,0.2863101963963756,8.060865295504954,0.060865295504953565,1.0076081619381192,8.23953856729619,0.23953856729619005,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133011_b4,synthetic,global_hard,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133011_b4__global_hard.npz,b47cda7ea797c688ddbd14d5f442a7c01cbd2221c637fabf6184589eda66ffdb,0.040378356000019267,0.00019480200000998593,0.0,0,8,True,True,0.07313219658064797,0.32814869945057973,0.09821974601449361,0.9921875,0.9973958333333334,0.07108315039435271,1.0,0.34891452862328765,0.07478389246977223,0.34712643610160193,,self-report; not geometry-derived layer count or success,0.3484740243076563,0.01752719792887588,0.15159725676953348,0.15907751821947508,7.980393467988283,0.019606532011716915,0.9975491834985354,8.014009834095788,0.01400983409578771,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133011_b4,synthetic,atlas_hard_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133011_b4__atlas_hard_96.npz,470f774b4f9fbbcb7ecf5714aeb561fd98949a291ce031887017ad6bb25b8493,0.040378356000019267,0.0019447250000439453,0.0,11,8,True,True,0.16901275303556895,0.3755230320923278,0.46716026767075725,0.9921875,0.9973958333333334,0.16405952905625631,1.0,0.39429258030421716,0.17066444892469324,0.3918048289248115,,self-report; not geometry-derived layer count or success,0.393493001105947,0.02509774817773014,0.1874296440958286,0.18919579802171502,7.980497846535587,0.019502153464412864,0.9975622308169484,8.030683089455087,0.030683089455086687,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133011_b4,synthetic,atlas_hard_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133011_b4__atlas_hard_256.npz,a6a162461e87ef965e142ac47d5ad6e4964623b450f54ea75794398e81cef197,0.040378356000019267,0.0012478410000085205,0.0,2,8,True,True,0.10677778356073524,0.3399388454716989,0.20864037823751114,0.9921875,0.9973958333333334,0.1026209047282014,1.0,0.36006202818363975,0.10842947944985949,0.3585693193816715,,self-report; not geometry-derived layer count or success,0.35981747090976435,0.013268450090989356,0.22892306963421682,0.31143240257372334,7.989944671825492,0.010055328174508382,0.9987430839781865,8.104397726342713,0.10439772634271272,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133011_b4,synthetic,atlas_tied_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133011_b4__atlas_tied_96.npz,b01c525fdfc2f408d246da1e5a64156352a59345e67deb926ba40d59eaeb420a,0.040378356000019267,0.0017207480000251962,0.0,11,8,True,True,0.1248860239701201,0.34671456292898767,0.23958063288864545,0.9921875,0.9973958333333334,0.11991760448131517,1.0,0.3664294075609007,0.12653771985924436,0.36377207525177124,,self-report; not geometry-derived layer count or success,0.3650931884858229,0.03126458774217362,0.2671281998930265,0.28815242966112947,8.022207137202782,0.022207137202782334,1.0027758921503478,8.105868400553568,0.10586840055356816,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133011_b4,synthetic,atlas_tied_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133011_b4__atlas_tied_256.npz,6bc153d9333c7c5e0d9ec13afdb6f87cfa2ef27465ebed4d0458658220d8d994,0.040378356000019267,0.0011041870000099152,0.0,2,8,True,True,0.0886104360093349,0.33282425339333693,0.17184459121693327,0.9921875,0.9973958333333334,0.0855217782477078,1.0,0.35331570139031476,0.09026213189845915,0.34962819418270574,,self-report; not geometry-derived layer count or success,0.35116690062319184,0.0389074897112537,0.19769450754874027,0.2776090335961676,8.031268792203784,0.0312687922037842,1.003908599025473,8.148552903099313,0.14855290309931313,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
