phase,case,seed,gap,sigma,method,status,shared_case_seconds,bias,retain,selected_family,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,reported_model_k,model_k_note,layer_balanced_source_surface_mae_mm,worst_layer_source_surface_mae_mm,independent_surface_mae_mm,surface_mae_mm,balanced_source_mae_mm,worst_source_mae_mm,model_k,matched_rms_mm,k,fitted_normal_angle_deg,support,plane_vector_world,source_geometry_scope,single_false_split,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention,fitted_vertical_gap_mm,fitted_gap_error_mm,fitted_perpendicular_gap_mm,source_gap_mm,source_gap_error_mm,counterfactual_source_gap_mm,counterfactual_source_gap_error_mm,fitted_source_plane_mae_mm,assignment_error,supported_assignment_error,counterfactual_geometry_mse_mm2,assignment_delta_mse_mm2,geometry_assignment_cross_mm2,total_mse_mm2,decomposition_error_mm2,supported_counterfactual_geometry_mse_mm2,supported_assignment_delta_mse_mm2,supported_geometry_assignment_cross_mm2,supported_total_mse_mm2,supported_decomposition_error_mm2
bridge,s9172121_g4_n1.0_b4_r1.0,9172121,4,1.0,old_constant64,OK,11.552409545001865,4,1.0,C,True,True,0.6931069292595807,0.8905625749990295,1.7518100870216675,0.8059895833333334,0.9700520833333334,0.6671987637840745,1.0,1.0803578220691854,0.7446561447957433,1.0501329861189053,2,self-report; not geometry-derived layer count or success,0.7283283864917354,0.7848136044083028,0.6931069292595807,0.6931069292595807,0.7283283864917354,0.7848136044083028,2,1.0803578220691854,2,2.662955110762557,0.9739583333333334,"[-0.04643459106049788, 0.0024709425727690274, 0.9997733617710666]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,,3.5227852473861194,0.4772147526138806,0.8806963118465299,1.98985441639426,2.0101455836057402,1.987705618575306,3.52278524738612,0.47721475261388013,4.857691034572913,0.8576910345729134,0.884967129353636,0.3547008547008547,0.34639676113360324,1.6330680715561998,1.5356801578346373,-2.0015752056847638,1.1671730237060733,0.0,1.2228629539551743,1.5767411246216594,-2.0550932593126983,0.7445108192641351,4.440892098500626e-16
bridge,s9172121_g4_n1.0_b4_r1.0,9172121,4,1.0,old_spatial36,OK,11.552409545001865,4,1.0,R,True,True,0.11765711901023951,0.3786500253017136,0.16700275348737287,0.98046875,0.9895833333333334,0.1198917121170447,1.0,0.7003694379316884,0.16170427833349238,0.6924882574800636,2,self-report; not geometry-derived layer count or success,0.1473299027196287,0.197057472410833,0.11765711901023951,0.11765711901023951,0.1473299027196287,0.197057472410833,2,0.7003694379316884,2,0.13925040737150718,0.9739583333333334,"[-0.0008447914056953871, 0.002278851020971015, 1.0000062265848768]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,,3.949137279005003,0.050862720994997,0.9872843197512507,3.9831502000582115,0.01684979994178848,3.9831384363523226,3.9491372790050034,0.05086272099499656,3.971774151589838,0.02822584841016207,0.06893890911273913,0.0038517038517038517,0.0028841334104492,0.4493580058898043,0.0413168830531855,-0.0001575393542407028,0.4905173495887491,5.312590645178972e-18,0.0075028865329925835,0.04242161254658618,-0.0001617516364396523,0.04976274744313912,6.613633252161577e-18
bridge,s9172121_g4_n1.0_b4_r1.0,9172121,4,1.0,rbf_only,OK,11.552409545001865,4,1.0,R,True,True,0.11765722711467202,0.378650054981303,0.16700281532478015,0.98046875,0.9895833333333334,0.11989181891764285,1.0,0.7003694586336329,0.16170438663855347,0.6924882369439567,2,self-report; not geometry-derived layer count or success,0.14733005203498858,0.19705747985272662,0.11765722711467202,0.11765722711467202,0.14733005203498858,0.19705747985272662,2,0.7003694586336329,2,0.13925008693333213,0.9739583333333334,"[-0.0008447851782870473, 0.0022788473648757083, 1.0000062266231402]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,,3.9491374288468104,0.050862571153189595,0.9872843572117026,3.9831507474842787,0.016849252515721336,3.9831389838309135,3.94913742884681,0.05086257115319004,3.9717743045436196,0.02822569545638043,0.06893901969499645,0.0038517038517038517,0.0028841334104492,0.4493580284124192,0.04131689441315752,-0.00015754423880856225,0.4905173785867681,5.204170427930421e-17,0.007502909657816396,0.04242162421030077,-0.0001617566516109302,0.049762777216506224,7.616520261710669e-18
bridge,s9172121_g4_n2.0_b0_r0.25,9172121,4,2.0,adaptive_bic,OK,11.77072138099902,0,0.25,L,True,True,0.2240680458396107,0.2684084456281258,0.4729868900894111,0.9925373134328358,0.9925373134328358,0.2630957814465715,1.0,0.42995163490926636,0.24996600120732448,0.3562477283280052,2,self-report; not geometry-derived layer count or success,0.2702400601747491,0.32683847479214273,0.2240680458396107,0.2240680458396107,0.2702400601747491,0.32683847479214273,2,0.42995163490926636,2,0.44024085155431525,1.0,"[-0.005641136955318402, 0.005221418794494592, 1.0003793517818749]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,,3.854464531330121,0.1455354686698791,0.9636161328325302,3.5487012784022283,0.45129872159777173,3.548596523893246,3.8544645313301205,0.14553546866987954,3.922467525574113,0.07753247442588718,0.22467838850118482,0.009583439815997956,0.009583439815997956,0.07608856841388674,0.0940510234522318,0.014718816495032577,0.18485840836115108,3.8163916471489756e-17,0.07608856841388674,0.0940510234522318,0.014718816495032577,0.18485840836115108,3.8163916471489756e-17
bridge,s9172121_g4_n2.0_b0_r0.25,9172121,4,2.0,adaptive_cv,OK,11.77072138099902,0,0.25,R,True,True,0.21024904311149128,0.2520951613024805,0.432729424446581,0.9925373134328358,0.9925373134328358,0.250708906710209,1.0,0.4252117572924507,0.23660132868024833,0.35839787231499726,2,self-report; not geometry-derived layer count or success,0.25451096189603417,0.3045086879567697,0.21024904311149128,0.21024904311149128,0.25451096189603417,0.3045086879567697,2,0.4252117572924507,2,0.3706401531702005,1.0,"[-0.0034997757778390884, 0.005443997129798079, 1.0004517369008097]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,,3.867694884534382,0.13230511546561807,0.9669237211335955,3.706331771129961,0.2936682288700392,3.706254222799764,3.867694884534382,0.13230511546561807,3.9387236568854513,0.06127634311454866,0.21039508283341637,0.009583439815997956,0.009583439815997956,0.06743359866960617,0.10260678302873465,0.01076465684139319,0.18080503853973404,2.6020852139652106e-17,0.06743359866960617,0.10260678302873465,0.01076465684139319,0.18080503853973404,2.6020852139652106e-17
bridge,s9172121_g4_n2.0_b0_r0.25,9172121,4,2.0,constant_only,OK,11.77072138099902,0,0.25,S,True,True,0.635335008778898,0.770012323030487,1.4804092001614038,0.818407960199005,0.9527363184079602,0.6900406939542061,1.0,0.8876313142170921,0.6827936619397891,0.7647968059150271,1,self-report; not geometry-derived layer count or success,0.7520486210844879,0.9453853820301055,0.635335008778898,0.635335008778898,0.7520486210844879,0.9453853820301055,1,0.8876313142170921,1,2.742419064903513,1.0,"[-0.04755965995224038, 0.005265778369496061, 0.9989448240654127]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,,3.147725619058856,0.8522743809411439,0.786931404764714,0.0,4.0,0.0,3.1477256190588565,0.8522743809411435,3.1477256190588565,0.8522743809411435,0.6828942584088451,,,0.7878893499787621,9.415651267780512e-33,-5.016806879538152e-18,0.7878893499787621,5.016806879538143e-18,0.7878893499787621,9.415651267780512e-33,-5.016806879538152e-18,0.7878893499787621,5.016806879538143e-18
bridge,s9172121_g4_n2.0_b0_r0.25,9172121,4,2.0,linear_only,OK,11.77072138099902,0,0.25,L,True,True,0.2240680458396107,0.2684084456281258,0.4729868900894111,0.9925373134328358,0.9925373134328358,0.2630957814465715,1.0,0.42995163490926636,0.24996600120732448,0.3562477283280052,2,self-report; not geometry-derived layer count or success,0.2702400601747491,0.32683847479214273,0.2240680458396107,0.2240680458396107,0.2702400601747491,0.32683847479214273,2,0.42995163490926636,2,0.44024085155431525,1.0,"[-0.005641136955318402, 0.005221418794494592, 1.0003793517818749]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,,3.854464531330121,0.1455354686698791,0.9636161328325302,3.5487012784022283,0.45129872159777173,3.548596523893246,3.8544645313301205,0.14553546866987954,3.922467525574113,0.07753247442588718,0.22467838850118482,0.009583439815997956,0.009583439815997956,0.07608856841388674,0.0940510234522318,0.014718816495032577,0.18485840836115108,3.8163916471489756e-17,0.07608856841388674,0.0940510234522318,0.014718816495032577,0.18485840836115108,3.8163916471489756e-17
bridge,s9172121_g4_n2.0_b0_r0.25,9172121,4,2.0,old_constant64,OK,11.77072138099902,0,0.25,S,True,True,0.635335008778898,0.770012323030487,1.4804092001614038,0.818407960199005,0.9527363184079602,0.6900406939542061,1.0,0.8876313142170921,0.6827936619397891,0.7647968059150271,1,self-report; not geometry-derived layer count or success,0.7520486210844879,0.9453853820301055,0.635335008778898,0.635335008778898,0.7520486210844879,0.9453853820301055,1,0.8876313142170921,1,2.742419064903513,1.0,"[-0.04755965995224038, 0.005265778369496061, 0.9989448240654127]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,,3.147725619058856,0.8522743809411439,0.786931404764714,0.0,4.0,0.0,3.1477256190588565,0.8522743809411435,3.1477256190588565,0.8522743809411435,0.6828942584088451,,,0.7878893499787621,9.415651267780512e-33,-5.016806879538152e-18,0.7878893499787621,5.016806879538143e-18,0.7878893499787621,9.415651267780512e-33,-5.016806879538152e-18,0.7878893499787621,5.016806879538143e-18
bridge,s9172121_g4_n2.0_b0_r0.25,9172121,4,2.0,old_spatial36,OK,11.77072138099902,0,0.25,S,True,True,0.6353350087788981,0.770012323030487,1.4804092001614029,0.818407960199005,0.9527363184079602,0.6900406939542061,1.0,0.8876313142170922,0.6827936619397891,0.7647968059150272,1,self-report; not geometry-derived layer count or success,0.752048621084488,0.9453853820301057,0.6353350087788981,0.6353350087788981,0.752048621084488,0.9453853820301057,1,0.8876313142170922,1,2.742419064903513,1.0,"[-0.04755965995224038, 0.005265778369496061, 0.9989448240654127]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,,3.147725619058856,0.8522743809411439,0.786931404764714,0.0,4.0,0.0,3.1477256190588565,0.8522743809411435,3.1477256190588565,0.8522743809411435,0.6828942584088451,,,0.7878893499787621,4.678264655773728e-32,1.7109990059624814e-17,0.7878893499787621,1.710999005962486e-17,0.7878893499787621,4.678264655773728e-32,1.7109990059624814e-17,0.7878893499787621,1.710999005962486e-17
bridge,s9172121_g4_n2.0_b0_r0.25,9172121,4,2.0,rbf_only,OK,11.77072138099902,0,0.25,S,True,True,0.635335008778898,0.770012323030487,1.4804092001614038,0.818407960199005,0.9527363184079602,0.6900406939542061,1.0,0.8876313142170921,0.6827936619397891,0.7647968059150271,1,self-report; not geometry-derived layer count or success,0.7520486210844879,0.9453853820301055,0.635335008778898,0.635335008778898,0.7520486210844879,0.9453853820301055,1,0.8876313142170921,1,2.742419064903513,1.0,"[-0.04755965995224038, 0.005265778369496061, 0.9989448240654127]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,,3.147725619058856,0.8522743809411439,0.786931404764714,0.0,4.0,0.0,3.1477256190588565,0.8522743809411435,3.1477256190588565,0.8522743809411435,0.6828942584088451,,,0.7878893499787621,9.415651267780512e-33,-5.016806879538152e-18,0.7878893499787621,5.016806879538143e-18,0.7878893499787621,9.415651267780512e-33,-5.016806879538152e-18,0.7878893499787621,5.016806879538143e-18
bridge,s9172121_g4_n2.0_b0_r1.0,9172121,4,2.0,adaptive_bic,OK,15.947275626000192,0,1.0,L,True,True,0.1311567364390317,0.16069536596359374,0.3118336125523114,0.9921875,0.9973958333333334,0.1562276948305641,1.0,0.44920797332469525,0.1716335753117211,0.42921138067704356,2,self-report; not geometry-derived layer count or success,0.17456933641181743,0.18472012308410765,0.1311567364390317,0.1311567364390317,0.17456933641181743,0.18472012308410765,2,0.44920797332469525,2,0.26167540885666885,1.0,"[-0.0004205039100200411, 0.004548588933850063, 1.0001873290922063]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,,4.046857114709178,0.046857114709178305,1.0117142786772946,4.086953593810625,0.08695359381062495,4.086910970270852,4.046857114709178,0.046857114709178305,4.119620189235857,0.1196201892358566,0.13003174826082056,0.008902208902208903,0.008902208902208903,0.02699111501771738,0.17405675261283035,0.0007399356679324153,0.20178780329848015,1.3444106938820255e-17,0.02699111501771738,0.17405675261283035,0.0007399356679324153,0.20178780329848015,1.3444106938820255e-17
bridge,s9172121_g4_n2.0_b0_r1.0,9172121,4,2.0,adaptive_cv,OK,15.947275626000192,0,1.0,R,True,True,0.13176922598832078,0.16158291178292267,0.3079619148247426,0.9934895833333334,0.9973958333333334,0.15347637614153942,1.0,0.36751464278465085,0.15662642923840275,0.34613776072907754,2,self-report; not geometry-derived layer count or success,0.1626838440568072,0.18363080155639547,0.13176922598832078,0.13176922598832078,0.1626838440568072,0.18363080155639547,2,0.36751464278465085,2,0.26109330866271924,1.0,"[-0.0001392119370792061, 0.004555722298197405, 1.000192970177003]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,,4.062967497628395,0.06296749762839493,1.0157418744070987,4.096170016665209,0.09617001666520864,4.096127486854881,4.062967497628394,0.06296749762839404,4.111070597306429,0.11107059730642899,0.1308974327715818,0.005871905871905872,0.005871905871905872,0.027348805630257853,0.10927789695600532,-0.001559689925133654,0.13506701266112953,1.474514954580286e-17,0.027348805630257853,0.10927789695600532,-0.001559689925133654,0.13506701266112953,1.474514954580286e-17
bridge,s9172121_g4_n2.0_b0_r1.0,9172121,4,2.0,constant_only,OK,15.947275626000192,0,1.0,C,True,True,0.8015594718442852,0.984449921000081,1.8901607091458428,0.6966145833333334,0.9244791666666666,0.8233933389577213,1.0,1.1285241731203404,0.8772445898643603,1.009676330827722,2,self-report; not geometry-derived layer count or success,0.8334738804767956,0.9848968751148578,0.8015594718442852,0.8015594718442852,0.8334738804767956,0.9848968751148578,2,1.1285241731203404,2,2.711160378278828,1.0,"[-0.04702889336370383, 0.0052232608419062205, 0.9992406490108888]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,,3.267413105616638,0.732586894383362,0.8168532764041595,2.0148849493632826,1.9851150506367174,2.012629649079385,3.2674131056166384,0.7325868943833616,4.995751367255183,0.995751367255183,0.9117031581320899,0.42931512931512933,0.42931512931512933,1.2862758291081,2.1059709047641295,-2.118679924555281,1.2735668093169485,0.0,1.2862758291081,2.1059709047641295,-2.118679924555281,1.2735668093169485,0.0
bridge,s9172121_g4_n2.0_b0_r1.0,9172121,4,2.0,linear_only,OK,15.947275626000192,0,1.0,L,True,True,0.1311567364390317,0.16069536596359374,0.3118336125523114,0.9921875,0.9973958333333334,0.1562276948305641,1.0,0.44920797332469525,0.1716335753117211,0.42921138067704356,2,self-report; not geometry-derived layer count or success,0.17456933641181743,0.18472012308410765,0.1311567364390317,0.1311567364390317,0.17456933641181743,0.18472012308410765,2,0.44920797332469525,2,0.26167540885666885,1.0,"[-0.0004205039100200411, 0.004548588933850063, 1.0001873290922063]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,,4.046857114709178,0.046857114709178305,1.0117142786772946,4.086953593810625,0.08695359381062495,4.086910970270852,4.046857114709178,0.046857114709178305,4.119620189235857,0.1196201892358566,0.13003174826082056,0.008902208902208903,0.008902208902208903,0.02699111501771738,0.17405675261283035,0.0007399356679324153,0.20178780329848015,1.3444106938820255e-17,0.02699111501771738,0.17405675261283035,0.0007399356679324153,0.20178780329848015,1.3444106938820255e-17
bridge,s9172121_g4_n2.0_b0_r1.0,9172121,4,2.0,old_constant64,OK,15.947275626000192,0,1.0,C,True,True,0.8015594718442854,0.9844499210000788,1.8901607091458366,0.6966145833333334,0.9244791666666666,0.8233933389577258,1.0,1.1285241731203457,0.8772445898643645,1.0096763308277181,2,self-report; not geometry-derived layer count or success,0.8334738804767979,0.984896875114866,0.8015594718442854,0.8015594718442854,0.8334738804767979,0.984896875114866,2,1.1285241731203457,2,2.711160378278828,1.0,"[-0.04702889336370384, 0.005223260841906222, 0.9992406490108888]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,,3.267413105616637,0.7325868943833629,0.8168532764041593,2.014884949363265,1.9851150506367352,2.012629649079367,3.2674131056166362,0.7325868943833638,4.995751367255165,0.9957513672551652,0.9117031581320779,0.42931512931512933,0.42931512931512933,1.286275829108057,2.1059709047640918,-2.1186799245551886,1.27356680931696,0.0,1.286275829108057,2.1059709047640918,-2.1186799245551886,1.27356680931696,0.0
bridge,s9172121_g4_n2.0_b0_r1.0,9172121,4,2.0,old_spatial36,OK,15.947275626000192,0,1.0,R,True,True,0.13176993095247402,0.1615808048947066,0.3079497362677478,0.9934895833333334,0.9973958333333334,0.15347529892057313,1.0,0.36751103261932205,0.15662723523177435,0.3461636611175279,2,self-report; not geometry-derived layer count or success,0.1626711436899393,0.18357139721060778,0.13176993095247402,0.13176993095247402,0.1626711436899393,0.18357139721060778,2,0.36751103261932205,2,0.2612584385934608,1.0,"[-0.0001373785941256242, 0.004558662020575344, 1.000192988264774]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,,4.0629608410331945,0.06296084103319455,1.0157402102582986,4.0962765280860145,0.0962765280860145,4.096233943355045,4.062960841033194,0.06296084103319366,4.111065192390934,0.11106519239093426,0.13089851531395488,0.005871905871905872,0.005871905871905872,0.027348212691049076,0.10928358402010156,-0.0015674376142302115,0.1350643590969204,1.5612511283791264e-17,0.027348212691049076,0.10928358402010156,-0.0015674376142302115,0.1350643590969204,1.5612511283791264e-17
bridge,s9172121_g4_n2.0_b0_r1.0,9172121,4,2.0,rbf_only,OK,15.947275626000192,0,1.0,R,True,True,0.13176922598832078,0.16158291178292267,0.3079619148247426,0.9934895833333334,0.9973958333333334,0.15347637614153942,1.0,0.36751464278465085,0.15662642923840275,0.34613776072907754,2,self-report; not geometry-derived layer count or success,0.1626838440568072,0.18363080155639547,0.13176922598832078,0.13176922598832078,0.1626838440568072,0.18363080155639547,2,0.36751464278465085,2,0.26109330866271924,1.0,"[-0.0001392119370792061, 0.004555722298197405, 1.000192970177003]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,,4.062967497628395,0.06296749762839493,1.0157418744070987,4.096170016665209,0.09617001666520864,4.096127486854881,4.062967497628394,0.06296749762839404,4.111070597306429,0.11107059730642899,0.1308974327715818,0.005871905871905872,0.005871905871905872,0.027348805630257853,0.10927789695600532,-0.001559689925133654,0.13506701266112953,1.474514954580286e-17,0.027348805630257853,0.10927789695600532,-0.001559689925133654,0.13506701266112953,1.474514954580286e-17
bridge,s9172121_g4_n2.0_b4_r0.25,9172121,4,2.0,adaptive_bic,OK,10.268676782005059,4,0.25,L,True,True,0.2488129553516116,0.2929181194838881,0.5021797107761273,0.9925373134328358,0.9925373134328358,0.3243508984691532,1.0,0.4676753448646746,0.2744841609624003,0.35614851737402436,2,self-report; not geometry-derived layer count or success,0.29517407846974403,0.3529334315110786,0.2488129553516116,0.2488129553516116,0.29517407846974403,0.3529334315110786,2,0.4676753448646746,2,0.4407755842969107,1.0,"[-0.005668987856800412, 0.005204972621974501, 1.0003784643386588]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,,3.8546615627841105,0.14533843721588946,0.9636653906960276,3.546926537178248,0.45307346282175187,3.5468215805547354,3.854661562784111,0.14533843721588902,3.9226304877505482,0.07736951224945177,0.24937487465245026,0.009583439815997956,0.009583439815997956,0.10953027690254238,0.09395680854894804,0.015233142742801924,0.21872022819429238,2.6020852139652106e-17,0.10953027690254238,0.09395680854894804,0.015233142742801924,0.21872022819429238,2.6020852139652106e-17
bridge,s9172121_g4_n2.0_b4_r0.25,9172121,4,2.0,adaptive_cv,OK,10.268676782005059,4,0.25,R,True,True,0.23579851085644565,0.27683564295251667,0.46217743053820376,0.9925373134328358,0.9925373134328358,0.31334497013249574,1.0,0.46261055655151884,0.2619205568025835,0.35828190772813845,2,self-report; not geometry-derived layer count or success,0.28032978797345487,0.3317222249921372,0.23579851085644565,0.23579851085644565,0.28032978797345487,0.3317222249921372,2,0.46261055655151884,2,0.3707509615617138,1.0,"[-0.003523491765318118, 0.005430978404718127, 1.0004509772840213]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,,3.8678859656726408,0.13211403432735924,0.9669714914181602,3.7048639735380493,0.2951360264619507,3.7047864095620193,3.867885965672641,0.1321140343273588,3.9388865549921217,0.0611134450078783,0.2358869466571725,0.009583439815997956,0.009583439815997956,0.10019103216489993,0.10252537386429098,0.01129212100371517,0.21400852703290604,2.7755575615628914e-17,0.10019103216489993,0.10252537386429098,0.01129212100371517,0.21400852703290604,2.7755575615628914e-17
bridge,s9172121_g4_n2.0_b4_r0.25,9172121,4,2.0,constant_only,OK,10.268676782005059,4,0.25,S,True,True,0.6371900367751784,0.7706689312828511,1.4590581084159875,0.8134328358208955,0.9527363184079602,0.7172299895637686,1.0,0.9057294377172214,0.6875839917776757,0.7649004371412569,1,self-report; not geometry-derived layer count or success,0.7596403444919899,0.9607976624861171,0.6371900367751784,0.6371900367751784,0.7596403444919899,0.9607976624861171,1,0.9057294377172214,1,2.7421172424804183,1.0,"[-0.047553388389150714, 0.005274564036871976, 0.9989450036472027]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,,3.1480968245303873,0.8519031754696127,0.7870242061325968,0.0,4.0,0.0,3.148096824530387,0.8519031754696131,3.148096824530387,0.8519031754696131,0.6877517787754016,,,0.820345814347554,3.699005855199487e-33,-3.910425508772542e-18,0.820345814347554,3.910425508772538e-18,0.820345814347554,3.699005855199487e-33,-3.910425508772542e-18,0.820345814347554,3.910425508772538e-18
bridge,s9172121_g4_n2.0_b4_r0.25,9172121,4,2.0,linear_only,OK,10.268676782005059,4,0.25,L,True,True,0.2488129553516116,0.2929181194838881,0.5021797107761273,0.9925373134328358,0.9925373134328358,0.3243508984691532,1.0,0.4676753448646746,0.2744841609624003,0.35614851737402436,2,self-report; not geometry-derived layer count or success,0.29517407846974403,0.3529334315110786,0.2488129553516116,0.2488129553516116,0.29517407846974403,0.3529334315110786,2,0.4676753448646746,2,0.4407755842969107,1.0,"[-0.005668987856800412, 0.005204972621974501, 1.0003784643386588]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,,3.8546615627841105,0.14533843721588946,0.9636653906960276,3.546926537178248,0.45307346282175187,3.5468215805547354,3.854661562784111,0.14533843721588902,3.9226304877505482,0.07736951224945177,0.24937487465245026,0.009583439815997956,0.009583439815997956,0.10953027690254238,0.09395680854894804,0.015233142742801924,0.21872022819429238,2.6020852139652106e-17,0.10953027690254238,0.09395680854894804,0.015233142742801924,0.21872022819429238,2.6020852139652106e-17
bridge,s9172121_g4_n2.0_b4_r0.25,9172121,4,2.0,old_constant64,OK,10.268676782005059,4,0.25,S,True,True,0.6371900367751784,0.7706689312828511,1.4590581084159875,0.8134328358208955,0.9527363184079602,0.7172299895637686,1.0,0.9057294377172214,0.6875839917776757,0.7649004371412569,1,self-report; not geometry-derived layer count or success,0.7596403444919899,0.9607976624861171,0.6371900367751784,0.6371900367751784,0.7596403444919899,0.9607976624861171,1,0.9057294377172214,1,2.7421172424804183,1.0,"[-0.047553388389150714, 0.005274564036871976, 0.9989450036472027]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,,3.1480968245303873,0.8519031754696127,0.7870242061325968,0.0,4.0,0.0,3.148096824530387,0.8519031754696131,3.148096824530387,0.8519031754696131,0.6877517787754016,,,0.820345814347554,3.699005855199487e-33,-3.910425508772542e-18,0.820345814347554,3.910425508772538e-18,0.820345814347554,3.699005855199487e-33,-3.910425508772542e-18,0.820345814347554,3.910425508772538e-18
bridge,s9172121_g4_n2.0_b4_r0.25,9172121,4,2.0,old_spatial36,OK,10.268676782005059,4,0.25,S,True,True,0.6371900367751786,0.7706689312828511,1.4590581084159875,0.8134328358208955,0.9527363184079602,0.7172299895637686,1.0,0.9057294377172214,0.6875839917776756,0.7649004371412568,1,self-report; not geometry-derived layer count or success,0.7596403444919899,0.9607976624861171,0.6371900367751786,0.6371900367751786,0.7596403444919899,0.9607976624861171,1,0.9057294377172214,1,2.7421172424804183,1.0,"[-0.047553388389150714, 0.005274564036871976, 0.9989450036472027]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,,3.1480968245303873,0.8519031754696127,0.7870242061325968,0.0,4.0,0.0,3.148096824530387,0.8519031754696131,3.148096824530387,0.8519031754696131,0.6877517787754016,,,0.820345814347554,1.773329724020339e-31,-5.332136043658364e-17,0.820345814347554,5.332136043658346e-17,0.820345814347554,1.773329724020339e-31,-5.332136043658364e-17,0.820345814347554,5.332136043658346e-17
bridge,s9172121_g4_n2.0_b4_r0.25,9172121,4,2.0,rbf_only,OK,10.268676782005059,4,0.25,S,True,True,0.6371900367751784,0.7706689312828511,1.4590581084159875,0.8134328358208955,0.9527363184079602,0.7172299895637686,1.0,0.9057294377172214,0.6875839917776757,0.7649004371412569,1,self-report; not geometry-derived layer count or success,0.7596403444919899,0.9607976624861171,0.6371900367751784,0.6371900367751784,0.7596403444919899,0.9607976624861171,1,0.9057294377172214,1,2.7421172424804183,1.0,"[-0.047553388389150714, 0.005274564036871976, 0.9989450036472027]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,,3.1480968245303873,0.8519031754696127,0.7870242061325968,0.0,4.0,0.0,3.148096824530387,0.8519031754696131,3.148096824530387,0.8519031754696131,0.6877517787754016,,,0.820345814347554,3.699005855199487e-33,-3.910425508772542e-18,0.820345814347554,3.910425508772538e-18,0.820345814347554,3.699005855199487e-33,-3.910425508772542e-18,0.820345814347554,3.910425508772538e-18
bridge,s9172121_g4_n2.0_b4_r1.0,9172121,4,2.0,adaptive_bic,OK,9.559084715998324,4,1.0,L,True,True,0.1312140040648088,0.1608936380527128,0.3119950720484885,0.9921875,0.9973958333333334,0.1797411223742169,1.0,0.4567726871815666,0.17162562465560796,0.4291802985319536,2,self-report; not geometry-derived layer count or success,0.174696370004279,0.18522949411881995,0.1312140040648088,0.1312140040648088,0.174696370004279,0.18522949411881995,2,0.4567726871815666,2,0.26072561248883414,1.0,"[-0.0004168982089475838, 0.004532271378417915, 1.0001875073367326]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,,4.0474495794129535,0.04744957941295347,1.0118623948532384,4.087800220255651,0.08780022025565071,4.087757896807257,4.047449579412954,0.04744957941295436,4.120227740029792,0.12022774002979197,0.13001638056191836,0.008902208902208903,0.008902208902208903,0.033802366094000384,0.17412893505123392,0.0007099866098350945,0.20864128775506932,8.294146619514109e-17,0.033802366094000384,0.17412893505123392,0.0007099866098350945,0.20864128775506932,8.294146619514109e-17
bridge,s9172121_g4_n2.0_b4_r1.0,9172121,4,2.0,adaptive_cv,OK,9.559084715998324,4,1.0,R,True,True,0.13183162429681128,0.16177469100624792,0.3081482685819004,0.9934895833333334,0.9973958333333334,0.1772147787920567,1.0,0.37670457145823305,0.15661614171677665,0.3460779395994477,2,self-report; not geometry-derived layer count or success,0.1627945506486549,0.18404999679491338,0.13183162429681128,0.13183162429681128,0.1627945506486549,0.18404999679491338,2,0.37670457145823305,2,0.26029435486265645,1.0,"[-0.00013455602264690614, 0.004541909569125512, 1.000193153483705]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,,4.063455688609998,0.06345568860999773,1.0158639221524994,4.096971300885399,0.09697130088539918,4.096929022692765,4.063455688609998,0.06345568860999773,4.111568206933529,0.11156820693352909,0.13088479944190262,0.005871905871905872,0.005871905871905872,0.03416001940631081,0.10932069463612022,-0.0015743798848999995,0.141906334157531,1.5612511283791264e-17,0.03416001940631081,0.10932069463612022,-0.0015743798848999995,0.141906334157531,1.5612511283791264e-17
