phase,kind,case,seed,gap,sigma,method,status,shared_case_seconds,dependence,selected_family,replaced_r,surface_mae_mm,balanced_source_mae_mm,matched_rms_mm,coverage_1mm,model_k,distance_to_fitted_surface_mm,source_gap_mm,source_gap_error_mm,fitted_gap_mm,fitted_gap_error_mm,bias,retain
development,statistical,s9171101_g2_n2_l0.5,9171101,2.0,2.0,retained_mean,OK,0.043192036006075796,0.5,S,False,0.48147336028013027,0.716651670489457,0.8851751243725513,0.7408854166666666,1,0.0,0.5764493737589875,1.4235506262410125,0.0,2.0,,
development,statistical,s9171101_g2_n2_l0.5,9171101,2.0,2.0,v17_map,OK,0.04319040900008986,0.5,,False,0.48147336028013027,0.716651670489457,0.8851751243725513,0.7408854166666666,1,5.698031648963967e-17,0.5764493737589875,1.4235506262410125,0.0,2.0,,
development,statistical,s9171101_g2_n2_l1,9171101,2.0,2.0,identity,OK,0.048610817997541744,1.0,,False,1.1279220912220715,1.5575588897540054,1.9581274220308054,0.4296875,,,2.1984146947821426,0.19841469478214258,,,,
development,statistical,s9171101_g2_n2_l1,9171101,2.0,2.0,old_spatial36,OK,0.04861453599733068,1.0,,False,0.4107754509094172,0.41645959901993035,0.5045313207236622,0.96875,1,6.710785430803891e-17,1.7135622631241703,0.28643773687582974,0.0,2.0,,
development,statistical,s9171101_g2_n2_l1,9171101,2.0,2.0,retained_half,OK,0.04861643799813464,1.0,L,False,0.17085361663772458,0.20411635186163482,0.33370999691774617,0.9830729166666666,2,0.05887512483833222,2.139917259685647,0.13991725968564683,2.429695986259057,0.4296959862590568,,
development,statistical,s9171101_g2_n2_l1,9171101,2.0,2.0,retained_map,OK,0.04861581699515227,1.0,L,False,0.18512001639816478,0.2292294876004219,0.38769936175825576,0.9830729166666666,2,0.0,2.2252184322594952,0.22521843225949523,2.429695986259057,0.4296959862590568,,
development,statistical,s9171101_g2_n2_l1,9171101,2.0,2.0,retained_mean,OK,0.04861695599538507,1.0,L,False,0.20065925963185063,0.21859014266054322,0.3283036772297127,0.98046875,2,0.11775024967666448,2.054616087111798,0.054616087111797995,2.429695986259057,0.4296959862590568,,
development,statistical,s9171101_g2_n2_l1,9171101,2.0,2.0,v17_map,OK,0.04861522399733076,1.0,,False,0.18512001639816478,0.2292294876004219,0.38769936175825576,0.9830729166666666,2,0.0,2.2252184322594952,0.22521843225949523,2.429695986259057,0.4296959862590568,,
development,statistical,s9171101_g8_n1_l0,9171101,8.0,1.0,identity,OK,0.0517752039959305,0.0,,True,0.7787794448770028,0.7787794448770029,0.9790637110154027,0.6966145833333334,,,8.04250925188652,0.04250925188651955,,,,
development,statistical,s9171101_g8_n1_l0,9171101,8.0,1.0,old_spatial36,OK,0.051778891996946186,0.0,,True,0.06497079126184792,0.06497079126184793,0.08071059641803283,1.0,2,0.0,8.042447930005975,0.042447930005975465,8.04507426149155,0.045074261491549805,,
development,statistical,s9171101_g8_n1_l0,9171101,8.0,1.0,retained_half,OK,0.05178100699413335,0.0,C,True,0.06511548649219517,0.06511548649219517,0.08084924510127017,1.0,2,0.00015978261069952033,8.042120982943196,0.042120982943195884,8.045065553919438,0.04506555391943756,,
development,statistical,s9171101_g8_n1_l0,9171101,8.0,1.0,retained_map,OK,0.05178041500039399,0.0,C,True,0.06495588181447821,0.06495588181447821,0.08069186497781079,1.0,2,0.0,8.042440549052777,0.0424405490527775,8.045065553919438,0.04506555391943756,,
development,statistical,s9171101_g8_n1_l0,9171101,8.0,1.0,retained_mean,OK,0.05178150499705225,0.0,C,True,0.06527509116991213,0.06527509116991213,0.08124686736206872,1.0,2,0.0003195652213990659,8.041801416833618,0.04180141683361782,8.045065553919438,0.04506555391943756,,
development,statistical,s9171101_g8_n1_l0,9171101,8.0,1.0,v17_map,OK,0.051779744993837085,0.0,,True,0.06495588181447821,0.06495588181447821,0.08069186497781079,1.0,2,0.0,8.042440549052777,0.0424405490527775,8.045065553919438,0.04506555391943756,,
development,statistical,s9171101_g8_n1_l0.5,9171101,8.0,1.0,identity,OK,0.05029569099860964,0.5,,True,0.7787794448770028,0.7787794448770028,0.9790637110154027,0.6966145833333334,,,7.963552662135753,0.0364473378642467,,,,
development,statistical,s9171101_g8_n1_l0.5,9171101,8.0,1.0,old_spatial36,OK,0.05029932400066173,0.5,,True,0.07166991909096859,0.07166991909096859,0.0907379301359484,1.0,2,0.0,7.963366056281012,0.036633943718988426,7.890765237922146,0.10923476207785399,,
development,statistical,s9171101_g8_n1_l0.5,9171101,8.0,1.0,retained_half,OK,0.050301436000154354,0.5,L,True,0.07200200629731177,0.07200200629731177,0.09390644140245774,1.0,2,0.0008055849286757434,7.9615562832965105,0.03844371670348945,7.892400301033414,0.10759969896658639,,
development,statistical,s9171101_g8_n1_l0.5,9171101,8.0,1.0,retained_map,OK,0.05030085599719314,0.5,L,True,0.07119748627503653,0.07119748627503653,0.09002124692409302,1.0,2,0.0,7.963167459623185,0.036832540376814826,7.892400301033414,0.10759969896658639,,
development,statistical,s9171101_g8_n1_l0.5,9171101,8.0,1.0,retained_mean,OK,0.05030190999968909,0.5,L,True,0.07280652631958696,0.07280652631958698,0.10260020135140062,0.9986979166666666,2,0.0016111698573514927,7.9599451069698395,0.04005489303016052,7.892400301033414,0.10759969896658639,,
development,statistical,s9171101_g8_n1_l0.5,9171101,8.0,1.0,v17_map,OK,0.05030022199935047,0.5,,True,0.07119748627503653,0.07119748627503653,0.09002124692409302,1.0,2,0.0,7.963167459623185,0.036832540376814826,7.892400301033414,0.10759969896658639,,
development,statistical,s9171101_g8_n1_l1,9171101,8.0,1.0,identity,OK,0.04941067699837731,1.0,,True,0.7787794448770028,0.7787794448770027,0.9790637110154027,0.7109375,,,8.09920734739107,0.0992073473910704,,,,
development,statistical,s9171101_g8_n1_l1,9171101,8.0,1.0,old_spatial36,OK,0.049414217995945364,1.0,,True,0.06339772838864306,0.06339772838864308,0.07865150489138675,1.0,2,0.0,8.099207264189687,0.09920726418968684,8.052050871664402,0.052050871664402365,,
development,statistical,s9171101_g8_n1_l1,9171101,8.0,1.0,retained_half,OK,0.04941606899956241,1.0,L,True,0.0633978424871438,0.0633978424871438,0.07865156007871565,1.0,2,1.0663474815915322e-07,8.099207605257321,0.09920760525732142,8.052053717845935,0.0520537178459346,,
development,statistical,s9171101_g8_n1_l1,9171101,8.0,1.0,retained_map,OK,0.04941551999945659,1.0,L,True,0.06339781886929953,0.06339781886929952,0.0786515794934324,1.0,2,0.0,8.09920781852724,0.09920781852724048,8.052053717845935,0.0520537178459346,,
development,statistical,s9171101_g8_n1_l1,9171101,8.0,1.0,retained_mean,OK,0.049416665999160614,1.0,L,True,0.06339786610498808,0.06339786610498808,0.07865154071503108,1.0,2,2.1326949629050234e-07,8.099207391987402,0.09920739198740236,8.052053717845935,0.0520537178459346,,
development,statistical,s9171101_g8_n1_l1,9171101,8.0,1.0,v17_map,OK,0.04941494499507826,1.0,,True,0.06339781886929953,0.06339781886929952,0.0786515794934324,1.0,2,0.0,8.09920781852724,0.09920781852724048,8.052053717845935,0.0520537178459346,,
development,statistical,s9171101_g8_n2_l0,9171101,8.0,2.0,identity,OK,0.05202912999811815,0.0,,True,1.531514954652344,1.5575588897540058,1.9581274220308054,0.4140625,,,8.085018503773036,0.08501850377303555,,,,
development,statistical,s9171101_g8_n2_l0,9171101,8.0,2.0,old_spatial36,OK,0.05203330999938771,0.0,,True,0.14336733863152545,0.2659202962929003,1.0111540844983844,0.9869791666666666,2,0.0,7.823796578098481,0.17620342190151916,8.081122600091737,0.08112260009173689,,
development,statistical,s9171101_g8_n2_l0,9171101,8.0,2.0,retained_half,OK,0.05203543700190494,0.0,C,True,0.1869455925606235,0.2822704624215387,0.9299809856379335,0.97265625,2,0.08325723727032656,7.715681591107718,0.28431840889228166,8.079285783685622,0.07928578368562178,,
development,statistical,s9171101_g8_n2_l0,9171101,8.0,2.0,retained_map,OK,0.05203481100033969,0.0,C,True,0.1312662222557549,0.25409814835427413,1.013449676672258,0.9869791666666666,2,0.0,7.822496089546009,0.17750391045399105,8.079285783685622,0.07928578368562178,,
development,statistical,s9171101_g8_n2_l0,9171101,8.0,2.0,retained_mean,OK,0.052035998000064865,0.0,C,True,0.26205361205702143,0.3281904968215905,0.9298663873760713,0.9466145833333334,2,0.1665144745406531,7.608867092669428,0.39113290733057227,8.079285783685622,0.07928578368562178,,
development,statistical,s9171101_g8_n2_l0,9171101,8.0,2.0,v17_map,OK,0.0520341390001704,0.0,,True,0.1312662222557549,0.25409814835427413,1.013449676672258,0.9869791666666666,2,0.0,7.822496089546009,0.17750391045399105,8.079285783685622,0.07928578368562178,,
development,statistical,s9171101_g8_n2_l0.5,9171101,8.0,2.0,identity,OK,0.0500885820001713,0.5,,True,1.5331986955499375,1.5575588897540054,1.9581274220308054,0.4205729166666667,,,7.927105324271509,0.07289467572849073,,,,
development,statistical,s9171101_g8_n2_l0.5,9171101,8.0,2.0,old_spatial36,OK,0.05009282299579354,0.5,,True,0.20026612765366267,0.3264850377348012,1.0377810507586305,0.9869791666666666,2,0.0,7.649845595501815,0.350154404498185,7.802520451897444,0.19747954810255575,,
development,statistical,s9171101_g8_n2_l0.5,9171101,8.0,2.0,retained_half,OK,0.05009473300015088,0.5,L,True,0.245981356330328,0.33073434747066566,0.9025339971557518,0.9765625,2,0.07030834595990502,7.592329305019809,0.40767069498019115,7.805896854672961,0.19410314532703943,,
development,statistical,s9171101_g8_n2_l0.5,9171101,8.0,2.0,retained_map,OK,0.050094190999516286,0.5,L,True,0.19159366792838148,0.308736766419288,0.9971449281957789,0.98828125,2,0.0,7.667918077592819,0.3320819224071814,7.805896854672961,0.19410314532703943,,
development,statistical,s9171101_g8_n2_l0.5,9171101,8.0,2.0,retained_mean,OK,0.050095291997422464,0.5,L,True,0.3089989922710141,0.3616309848926751,0.8728767113071522,0.9596354166666666,2,0.14061669191981,7.5167405324468,0.48325946755320004,7.805896854672961,0.19410314532703943,,
development,statistical,s9171101_g8_n2_l0.5,9171101,8.0,2.0,v17_map,OK,0.050093593999918085,0.5,,True,0.19159366792838148,0.308736766419288,0.9971449281957789,0.98828125,2,0.0,7.667918077592819,0.3320819224071814,7.805896854672961,0.19410314532703943,,
development,statistical,s9171101_g8_n2_l1,9171101,8.0,2.0,identity,OK,0.054110076001961716,1.0,,True,1.5381518572507396,1.5575588897540054,1.9581274220308054,0.4296875,,,8.198414694782143,0.19841469478214258,,,,
development,statistical,s9171101_g8_n2_l1,9171101,8.0,2.0,old_spatial36,OK,0.054114282997034024,1.0,,True,0.13170769131767998,0.17327471868027572,0.6048204990847879,0.9973958333333334,2,0.0,8.129860677663034,0.129860677663034,8.143858096488275,0.14385809648827497,,
development,statistical,s9171101_g8_n2_l1,9171101,8.0,2.0,retained_half,OK,0.054116350002004765,1.0,R,True,0.13761467599029428,0.16820005734432486,0.5280137098147217,0.9973958333333334,2,0.009181299099488217,8.13507011282441,0.13507011282441006,8.143858096488275,0.14385809648827497,,
development,statistical,s9171101_g8_n2_l1,9171101,8.0,2.0,retained_map,OK,0.05411572600132786,1.0,R,True,0.13170769131767998,0.17327471868027572,0.6048204990847879,0.9973958333333334,2,0.0,8.129860677663034,0.129860677663034,8.143858096488275,0.14385809648827497,,
development,statistical,s9171101_g8_n2_l1,9171101,8.0,2.0,retained_mean,OK,0.054116968996822834,1.0,R,True,0.14599322666197992,0.16479251305057993,0.45809527061232125,0.9947916666666666,2,0.018362598198976468,8.140279547985783,0.14027954798578257,8.143858096488275,0.14385809648827497,,
development,statistical,s9171101_g8_n2_l1,9171101,8.0,2.0,v17_map,OK,0.05411514899606118,1.0,,True,0.13170740111373616,0.17327443466082385,0.6048205411124465,0.9973958333333334,2,0.0,8.129861254031916,0.1298612540319155,8.143862492271515,0.1438624922715146,,
development,statistical,s9171111_g0_n1_l0,9171111,0.0,1.0,identity,OK,0.04309235099935904,0.0,,False,0.8154327294875516,0.8154327294875516,1.03583415934008,0.7005208333333334,,,,,,,,
development,statistical,s9171111_g0_n1_l0,9171111,0.0,1.0,old_spatial36,OK,0.04309545700380113,0.0,,False,0.06727067005721947,0.06727067005721947,0.07180901173931724,1.0,1,3.214206565176949e-18,,,,,,
development,statistical,s9171111_g0_n1_l0,9171111,0.0,1.0,retained_half,OK,0.0430972450049012,0.0,S,False,0.06727067005721947,0.06727067005721947,0.07180901173931724,1.0,1,0.0,,,,,,
development,statistical,s9171111_g0_n1_l0,9171111,0.0,1.0,retained_map,OK,0.0430967590000364,0.0,S,False,0.06727067005721947,0.06727067005721947,0.07180901173931724,1.0,1,0.0,,,,,,
development,statistical,s9171111_g0_n1_l0,9171111,0.0,1.0,retained_mean,OK,0.04309779000323033,0.0,S,False,0.06727067005721947,0.06727067005721947,0.07180901173931724,1.0,1,0.0,,,,,,
development,statistical,s9171111_g0_n1_l0,9171111,0.0,1.0,v17_map,OK,0.043096150999190286,0.0,,False,0.06727067005721947,0.06727067005721947,0.07180901173931724,1.0,1,3.214206565176949e-18,,,,,,
development,statistical,s9171111_g0_n2_l0,9171111,0.0,2.0,identity,OK,0.0452136310050264,0.0,,False,1.6308654589751033,1.6308654589751033,2.07166831868016,0.4440104166666667,,,,,,,,
development,statistical,s9171111_g0_n2_l0,9171111,0.0,2.0,old_spatial36,OK,0.04521717900206568,0.0,,False,0.13454134011443894,0.13454134011443894,0.14361802347863448,1.0,1,6.428406378343863e-18,,,,,,
development,statistical,s9171111_g0_n2_l0,9171111,0.0,2.0,retained_half,OK,0.04521896799997194,0.0,S,False,0.13454134011443894,0.13454134011443894,0.14361802347863448,1.0,1,0.0,,,,,,
development,statistical,s9171111_g0_n2_l0,9171111,0.0,2.0,retained_map,OK,0.04521846300485777,0.0,S,False,0.13454134011443894,0.13454134011443894,0.14361802347863448,1.0,1,0.0,,,,,,
development,statistical,s9171111_g0_n2_l0,9171111,0.0,2.0,retained_mean,OK,0.04521955300151603,0.0,S,False,0.13454134011443894,0.13454134011443894,0.14361802347863448,1.0,1,0.0,,,,,,
development,statistical,s9171111_g0_n2_l0,9171111,0.0,2.0,v17_map,OK,0.04521790199942188,0.0,,False,0.13454134011443894,0.13454134011443894,0.14361802347863448,1.0,1,6.428406378343863e-18,,,,,,
development,statistical,s9171111_g2_n1_l0,9171111,2.0,1.0,identity,OK,0.05027761899691541,0.0,,False,0.6258385587594234,0.8154327294875516,1.03583415934008,0.6848958333333334,,,1.9476095332549186,0.05239046674508141,,,,
development,statistical,s9171111_g2_n1_l0,9171111,2.0,1.0,old_spatial36,OK,0.050281357995118015,0.0,,False,0.1126712399812691,0.47135622654125164,0.8807661333369865,0.8268229166666666,2,0.0,1.2725311957402978,0.7274688042597022,2.0559852134103473,0.055985213410347345,,
development,statistical,s9171111_g2_n1_l0,9171111,2.0,1.0,retained_half,OK,0.05028377399867168,0.0,C,False,0.16007259678353586,0.4228846369084983,0.75669949875492,0.8346354166666666,2,0.15144352975788875,1.204775932346961,0.7952240676530391,2.0344429343910257,0.03444293439102575,,
development,statistical,s9171111_g2_n1_l0,9171111,2.0,1.0,retained_map,OK,0.05028306299936958,0.0,C,False,0.07028204952278162,0.41390616506038747,0.850357033792091,0.8359375,2,0.0,1.3190353459772988,0.6809646540227012,2.0344429343910257,0.03444293439102575,,
development,statistical,s9171111_g2_n1_l0,9171111,2.0,1.0,retained_mean,OK,0.0502844090005965,0.0,C,False,0.29932857485970304,0.470831454176184,0.7120388298048541,0.828125,2,0.3028870595157775,1.090516518716623,0.909483481283377,2.0344429343910257,0.03444293439102575,,
development,statistical,s9171111_g2_n1_l0,9171111,2.0,1.0,v17_map,OK,0.05028215099446243,0.0,,False,0.07028204952278162,0.41390616506038747,0.850357033792091,0.8359375,2,0.0,1.3190353459772988,0.6809646540227012,2.0344429343910257,0.03444293439102575,,
development,statistical,s9171111_g2_n1_l0.5,9171111,2.0,1.0,identity,OK,0.04857224399893312,0.5,,False,0.637031634395341,0.8154327294875516,1.03583415934008,0.6875,,,2.058856637053784,0.05885663705378397,,,,
development,statistical,s9171111_g2_n1_l0.5,9171111,2.0,1.0,old_spatial36,OK,0.04857590799656464,0.5,,False,0.08918684943887478,0.3674348052902375,0.7847941035914033,0.88671875,2,0.0,1.5662644889196673,0.4337355110803327,2.1688196675341285,0.16881966753412847,,
development,statistical,s9171111_g2_n1_l0.5,9171111,2.0,1.0,retained_half,OK,0.048578750996966846,0.5,L,False,0.12252491979751967,0.3506980389941662,0.7004766262901886,0.87890625,2,0.13043120266518943,1.4468660230460315,0.5531339769539685,2.1636925386963592,0.16369253869635925,,
development,statistical,s9171111_g2_n1_l0.5,9171111,2.0,1.0,retained_map,OK,0.048578121000900865,0.5,L,False,0.08778644905485451,0.37906332390203207,0.8010936366085443,0.87890625,2,0.0,1.5391421717110403,0.4608578282889597,2.1636925386963592,0.16369253869635925,,
development,statistical,s9171111_g2_n1_l0.5,9171111,2.0,1.0,retained_mean,OK,0.04857941599766491,0.5,L,False,0.23067520955059564,0.37809619696090735,0.6460118868373821,0.8828125,2,0.26086240533037885,1.3545898743810225,0.6454101256189775,2.1636925386963592,0.16369253869635925,,
development,statistical,s9171111_g2_n1_l0.5,9171111,2.0,1.0,v17_map,OK,0.0485770289960783,0.5,,False,0.08778644905485451,0.37906332390203207,0.8010936366085443,0.87890625,2,0.0,1.5391421717110403,0.4608578282889597,2.1636925386963592,0.16369253869635925,,
development,statistical,s9171111_g2_n1_l1,9171111,2.0,1.0,identity,OK,0.04918475999875227,1.0,,True,0.6442309979567542,0.8154327294875516,1.03583415934008,0.7005208333333334,,,2.0536135484138733,0.053613548413873335,,,,
development,statistical,s9171111_g2_n1_l1,9171111,2.0,1.0,old_spatial36,OK,0.04918789999646833,1.0,,True,0.0957512963252526,0.11137629632525259,0.21931250641840105,0.9934895833333334,2,0.0,2.0335385548809417,0.03353855488094171,2.3091841184150765,0.30918411841507654,,
development,statistical,s9171111_g2_n1_l1,9171111,2.0,1.0,retained_half,OK,0.0491909400006989,1.0,L,True,0.09582621311965041,0.10965814466910051,0.2044447123281068,0.9921875,2,0.022152957584032955,2.006277916170586,0.006277916170585929,2.3135825415318894,0.31358254153188936,,
development,statistical,s9171111_g2_n1_l1,9171111,2.0,1.0,retained_map,OK,0.04919034699560143,1.0,L,True,0.09741803052214988,0.11564719718881655,0.23291298240830183,0.9921875,2,0.0,2.0378861558853782,0.03788615588537825,2.3135825415318894,0.31358254153188936,,
development,statistical,s9171111_g2_n1_l1,9171111,2.0,1.0,retained_mean,OK,0.049191423000593204,1.0,L,True,0.10837731950356903,0.11614419642382154,0.20395370618318912,0.9934895833333334,2,0.0443059151680659,1.9746696764557934,0.025330323544206612,2.3135825415318894,0.31358254153188936,,
development,statistical,s9171111_g2_n1_l1,9171111,2.0,1.0,v17_map,OK,0.049189495999598876,1.0,,True,0.09741803052214988,0.11564719718881655,0.23291298240830183,0.9921875,2,0.0,2.0378861558853782,0.03788615588537825,2.3135825415318894,0.31358254153188936,,
development,statistical,s9171111_g2_n2_l0,9171111,2.0,2.0,identity,OK,0.049079188000177965,0.0,,False,1.158181209395517,1.6308654589751033,2.07166831868016,0.4348958333333333,,,1.8952190665098372,0.10478093349016282,,,,
development,statistical,s9171111_g2_n2_l0,9171111,2.0,2.0,old_spatial36,OK,0.04908327099838061,0.0,,False,0.8612612853131122,0.9943072302258036,1.0084613104872924,0.5143229166666666,1,2.9056437207907707e-17,0.011385539548393053,1.988614460451607,0.0,2.0,,
development,statistical,s9171111_g2_n2_l0,9171111,2.0,2.0,retained_half,OK,0.04908551799599081,0.0,C,False,0.2472925777134621,0.6995370939030321,1.0021298828813747,0.71484375,2,0.31730079214944557,0.6450016241662927,1.3549983758337074,2.180421776191672,0.1804217761916722,,
development,statistical,s9171111_g2_n2_l0,9171111,2.0,2.0,retained_map,OK,0.04908491599780973,0.0,C,False,0.1490534308447148,0.7553791650312192,1.180583973337197,0.7161458333333334,2,0.0,0.8340476425195433,1.1659523574804567,2.180421776191672,0.1804217761916722,,
development,statistical,s9171111_g2_n2_l0,9171111,2.0,2.0,retained_mean,OK,0.04908602900104597,0.0,C,False,0.5324398432674694,0.7781106784847625,0.9233991431482071,0.7044270833333334,2,0.6346015842988911,0.45595560581304173,1.5440443941869582,2.180421776191672,0.1804217761916722,,
development,statistical,s9171111_g2_n2_l0,9171111,2.0,2.0,v17_map,OK,0.04908414199599065,0.0,,False,0.1490534308447148,0.7553791650312192,1.180583973337197,0.7161458333333334,2,0.0,0.8340476425195433,1.1659523574804567,2.180421776191672,0.1804217761916722,,
development,statistical,s9171111_g2_n2_l0.5,9171111,2.0,2.0,identity,OK,0.04871622499922523,0.5,,False,1.193102419728575,1.6308654589751033,2.07166831868016,0.4309895833333333,,,2.1177132741075684,0.11771327410756838,,,,
development,statistical,s9171111_g2_n2_l0.5,9171111,2.0,2.0,old_spatial36,OK,0.048719944003096316,0.5,,False,0.6315746426411789,0.8243046847726464,0.9138695058848716,0.69140625,1,4.4503325270430924e-17,0.3513906304547071,1.648609369545293,0.0,2.0,,
development,statistical,s9171111_g2_n2_l0.5,9171111,2.0,2.0,retained_half,OK,0.048721799001214094,0.5,C,False,0.37718561893477043,0.7166956940947644,0.9578648539812423,0.7044270833333334,2,0.31203231724549063,0.9479708458441933,1.0520291541558067,2.2866495017071427,0.28664950170714265,,
development,statistical,s9171111_g2_n2_l0.5,9171111,2.0,2.0,retained_map,OK,0.048721333005232736,0.5,C,False,0.37027466920288105,0.896472661215588,1.1668960308388763,0.69140625,2,0.0,1.1064080132155616,0.8935919867844384,2.2866495017071427,0.28664950170714265,,
development,statistical,s9171111_g2_n2_l0.5,9171111,2.0,2.0,retained_mean,OK,0.04872233800415415,0.5,C,False,0.4807738964705077,0.6737256898180235,0.8445312246761895,0.7734375,2,0.6240646344909813,0.7895336784728246,1.2104663215271754,2.2866495017071427,0.28664950170714265,,
development,statistical,s9171111_g2_n2_l0.5,9171111,2.0,2.0,v17_map,OK,0.04872075300227152,0.5,,False,0.37027466920288105,0.896472661215588,1.1668960308388763,0.69140625,2,0.0,1.1064080132155616,0.8935919867844384,2.2866495017071427,0.28664950170714265,,
development,statistical,s9171111_g2_n2_l1,9171111,2.0,2.0,identity,OK,0.04818421399977524,1.0,,False,1.1925731609575188,1.6308654589751033,2.07166831868016,0.4440104166666667,,,2.1072270968277467,0.10722709682774667,,,,
development,statistical,s9171111_g2_n2_l1,9171111,2.0,2.0,old_spatial36,OK,0.04818843099928927,1.0,,False,0.41650312378759075,0.4274414235877138,0.5210855031802509,0.9453125,1,6.540406353507504e-17,1.4577868506041827,0.5422131493958173,0.0,2.0,,
development,statistical,s9171111_g2_n2_l1,9171111,2.0,2.0,retained_half,OK,0.04819084199698409,1.0,L,False,0.19110732195214739,0.23508499233099472,0.37946503738616033,0.98046875,2,0.0797760359059545,1.9979654112189256,0.002034588781074431,2.7984562526344323,0.7984562526344323,,
development,statistical,s9171111_g2_n2_l1,9171111,2.0,2.0,retained_map,OK,0.048190137997153215,1.0,L,False,0.23222796737657223,0.2843113007099055,0.4657307888149623,0.98046875,2,0.0,2.1098546294075877,0.10985462940758772,2.7984562526344323,0.7984562526344323,,
development,statistical,s9171111_g2_n2_l1,9171111,2.0,2.0,retained_mean,OK,0.04819190700072795,1.0,L,False,0.22081131867593362,0.2441817870322544,0.356391606257988,0.9778645833333334,2,0.159552071811909,1.8860761930302636,0.11392380696973636,2.7984562526344323,0.7984562526344323,,
development,statistical,s9171111_g2_n2_l1,9171111,2.0,2.0,v17_map,OK,0.04818940999393817,1.0,,False,0.23222796737657223,0.2843113007099055,0.4657307888149623,0.98046875,2,0.0,2.1098546294075877,0.10985462940758772,2.7984562526344323,0.7984562526344323,,
development,statistical,s9171111_g8_n1_l0,9171111,8.0,1.0,identity,OK,0.05227115900197532,0.0,,True,0.8154327294875516,0.8154327294875516,1.03583415934008,0.6822916666666666,,,7.947609533254919,0.052390466745080744,,,,
development,statistical,s9171111_g8_n1_l0,9171111,8.0,1.0,old_spatial36,OK,0.052275124995503575,0.0,,True,0.06766204683464004,0.06766204683464005,0.07689700275002939,1.0,2,0.0,7.947581406956626,0.05241859304337382,7.945326588824507,0.05467341117549296,,
development,statistical,s9171111_g8_n1_l0,9171111,8.0,1.0,retained_half,OK,0.05227709699829575,0.0,C,True,0.06761275815870442,0.06761275815870443,0.07687211938568332,1.0,2,3.7866750246403854e-05,7.947509435781692,0.05249056421830822,7.9453295925022775,0.05467040749772245,,
development,statistical,s9171111_g8_n1_l0,9171111,8.0,1.0,retained_map,OK,0.05227654900227208,0.0,C,True,0.0676495798669096,0.06764957986690961,0.07688487584979746,1.0,2,0.0,7.947585169311579,0.0524148306884209,7.9453295925022775,0.05467040749772245,,
development,statistical,s9171111_g8_n1_l0,9171111,8.0,1.0,retained_mean,OK,0.05227763800212415,0.0,C,True,0.06761626450549386,0.06761626450549386,0.07687295903656406,1.0,2,7.573350049279729e-05,7.947433702251807,0.05256629774819288,7.9453295925022775,0.05467040749772245,,
development,statistical,s9171111_g8_n1_l0,9171111,8.0,1.0,v17_map,OK,0.05227587199624395,0.0,,True,0.0676495798669096,0.06764957986690961,0.07688487584979746,1.0,2,0.0,7.947585169311579,0.0524148306884209,7.9453295925022775,0.05467040749772245,,
development,statistical,s9171111_g8_n1_l0.5,9171111,8.0,1.0,identity,OK,0.05230777699762257,0.5,,True,0.8154327294875516,0.8154327294875516,1.03583415934008,0.6875,,,8.058856637053784,0.05885663705378441,,,,
development,statistical,s9171111_g8_n1_l0.5,9171111,8.0,1.0,old_spatial36,OK,0.05231206199823646,0.5,,True,0.07008693335248518,0.07008693335248518,0.08125366745958086,1.0,2,0.0,8.058855976183011,0.058855976183011194,8.08425573608428,0.08425573608428039,,
development,statistical,s9171111_g8_n1_l0.5,9171111,8.0,1.0,retained_half,OK,0.05231411499698879,0.5,L,True,0.07008678225632907,0.07008678225632908,0.08125332379645503,1.0,2,6.022943718330223e-07,8.058854630099727,0.058854630099727245,8.084255325667124,0.08425532566712413,,
development,statistical,s9171111_g8_n1_l0.5,9171111,8.0,1.0,retained_map,OK,0.0523135569965234,0.5,L,True,0.07008700980698959,0.07008700980698959,0.08125372034185672,1.0,2,0.0,8.05885583468925,0.058855834689250486,8.084255325667124,0.08425532566712413,,
development,statistical,s9171111_g8_n1_l0.5,9171111,8.0,1.0,retained_mean,OK,0.052314656000817195,0.5,L,True,0.07008655470566856,0.07008655470566856,0.08125292773353841,1.0,2,1.204588743680103e-06,8.058853425510208,0.05885342551020756,8.084255325667124,0.08425532566712413,,
development,statistical,s9171111_g8_n1_l0.5,9171111,8.0,1.0,v17_map,OK,0.05231287999777123,0.5,,True,0.07008700980698959,0.07008700980698959,0.08125372034185672,1.0,2,0.0,8.05885583468925,0.058855834689250486,8.084255325667124,0.08425532566712413,,
development,statistical,s9171111_g8_n1_l1,9171111,8.0,1.0,identity,OK,0.05224348400224699,1.0,,True,0.8154327294875516,0.8154327294875516,1.03583415934008,0.7005208333333334,,,8.053613548413873,0.05361354841387289,,,,
development,statistical,s9171111_g8_n1_l1,9171111,8.0,1.0,old_spatial36,OK,0.05224903699854622,1.0,,True,0.08466473272635816,0.08466473272635816,0.10288696671877386,1.0,2,0.0,8.053613547370343,0.053613547370343184,8.294200836182995,0.29420083618299486,,
development,statistical,s9171111_g8_n1_l1,9171111,8.0,1.0,retained_half,OK,0.052251492998038884,1.0,L,True,0.08466474471110948,0.08466474471110948,0.10288698073980926,1.0,2,2.621965126142733e-09,8.053613577915344,0.05361357791534438,8.294200871657475,0.2942008716574751,,
