phase,case,seed,gap,sigma,supplied_sigma,ratio,dependence,sigma_factor,kind,method,status,seconds,surface_mae_mm,balanced_source_mae_mm,vertical_w1_mm,representation,model_k,n,risk_rms_mm,matched_rms_mm,coverage_1mm,single_false_split,posterior_brier,upper_mass,upper_mass_error,source_gap_error_mm,cross_midplane_mass,fitted_gap_error_mm,dual_missed,bias,retain
confirmation,s9192111_g0_n0.5_b4_r1.0,9192111,0,0.5,0.5,,,1.0,bridge,a_crossfit_gate_map,OK,0.009119812995777465,0.0127041123470224,0.0127041123470224,0.012704112347022343,points,1,768,0.018417439128810838,0.018417439128810838,1.0,0,0.0,,,,,,,4,1.0
confirmation,s9192111_g0_n0.5_b4_r1.0,9192111,0,0.5,0.5,,,1.0,bridge,a_insample_gate_map,OK,0.009123324998654425,0.0127041123470224,0.0127041123470224,0.012704112347022343,points,1,768,0.018417439128810838,0.018417439128810838,1.0,0,0.0,,,,,,,4,1.0
confirmation,s9192111_g0_n1.0_b0_r0.25,9192111,0,1.0,1.0,,,1.0,bridge,a_crossfit_gate_map,OK,0.0036318200000096112,0.07814502761322735,0.07814502761322735,0.07814502761322742,points,1,201,0.09049541013624267,0.09049541013624267,1.0,0,0.0,,,,,,,0,0.25
confirmation,s9192111_g0_n1.0_b0_r0.25,9192111,0,1.0,1.0,,,1.0,bridge,a_insample_gate_map,OK,0.0036347790010040626,0.07814502761322735,0.07814502761322735,0.07814502761322742,points,1,201,0.09049541013624267,0.09049541013624267,1.0,0,0.0,,,,,,,0,0.25
confirmation,s9192111_g0_n1.0_b0_r1.0,9192111,0,1.0,1.0,,,1.0,bridge,a_crossfit_gate_map,OK,0.009334905000287108,0.025408224694044985,0.025408224694044985,0.025408224694044867,points,1,768,0.027826978262720112,0.027826978262720112,1.0,0,0.0,,,,,,,0,1.0
confirmation,s9192111_g0_n1.0_b0_r1.0,9192111,0,1.0,1.0,,,1.0,bridge,a_insample_gate_map,OK,0.009338816002127714,0.025408224694044985,0.025408224694044985,0.025408224694044867,points,1,768,0.027826978262720112,0.027826978262720112,1.0,0,0.0,,,,,,,0,1.0
confirmation,s9192111_g0_n1.0_b4_r0.25,9192111,0,1.0,1.0,,,1.0,bridge,a_crossfit_gate_map,OK,0.0037074089923407882,0.09119364657761844,0.09119364657761844,0.09119364657761855,points,1,201,0.11229062564107403,0.11229062564107403,1.0,0,0.0,,,,,,,4,0.25
confirmation,s9192111_g0_n1.0_b4_r0.25,9192111,0,1.0,1.0,,,1.0,bridge,a_insample_gate_map,OK,0.003714137987117283,0.09119364657761844,0.09119364657761844,0.09119364657761855,points,1,201,0.11229062564107403,0.11229062564107403,1.0,0,0.0,,,,,,,4,0.25
confirmation,s9192111_g0_n1.0_b4_r1.0,9192111,0,1.0,1.0,,,1.0,bridge,a_crossfit_gate_map,OK,0.009182024004985578,0.025408224694045304,0.025408224694045304,0.025408224694045186,points,1,768,0.037095177324796905,0.037095177324796905,1.0,0,0.0,,,,,,,4,1.0
confirmation,s9192111_g0_n1.0_b4_r1.0,9192111,0,1.0,1.0,,,1.0,bridge,a_insample_gate_map,OK,0.0091884739958914,0.025408224694045304,0.025408224694045304,0.025408224694045186,points,1,768,0.037095177324796905,0.037095177324796905,1.0,0,0.0,,,,,,,4,1.0
confirmation,s9192111_g0_n2.0_b0_r0.25,9192111,0,2.0,2.0,,,1.0,bridge,a_crossfit_gate_map,OK,0.0037129210104467347,0.15743181011527976,0.15743181011527976,0.1574318101152799,points,1,201,0.18334802089551416,0.18334802089551416,1.0,0,0.0,,,,,,,0,0.25
confirmation,s9192111_g0_n2.0_b0_r0.25,9192111,0,2.0,2.0,,,1.0,bridge,a_insample_gate_map,OK,0.0037169110000832006,0.15743181011527976,0.15743181011527976,0.1574318101152799,points,1,201,0.18334802089551416,0.18334802089551416,1.0,0,0.0,,,,,,,0,0.25
confirmation,s9192111_g0_n2.0_b0_r1.0,9192111,0,2.0,2.0,,,1.0,bridge,a_crossfit_gate_map,OK,0.00872858900402207,0.050816449388089845,0.050816449388089845,0.05081644938808959,points,1,768,0.05905225179844777,0.05905225179844777,1.0,0,0.0,,,,,,,0,1.0
confirmation,s9192111_g0_n2.0_b0_r1.0,9192111,0,2.0,2.0,,,1.0,bridge,a_insample_gate_map,OK,0.008732286994927563,0.050816449388089845,0.050816449388089845,0.05081644938808959,points,1,768,0.05905225179844777,0.05905225179844777,1.0,0,0.0,,,,,,,0,1.0
confirmation,s9192111_g0_n2.0_b4_r0.25,9192111,0,2.0,2.0,,,1.0,bridge,a_crossfit_gate_map,OK,0.0042319310014136136,0.1669688754606759,0.1669688754606759,0.1669688754606761,points,1,201,0.20350609498023706,0.20350609498023706,1.0,0,0.0,,,,,,,4,0.25
confirmation,s9192111_g0_n2.0_b4_r0.25,9192111,0,2.0,2.0,,,1.0,bridge,a_insample_gate_map,OK,0.00423647700517904,0.1669688754606759,0.1669688754606759,0.1669688754606761,points,1,201,0.20350609498023706,0.20350609498023706,1.0,0,0.0,,,,,,,4,0.25
confirmation,s9192111_g0_n2.0_b4_r1.0,9192111,0,2.0,2.0,,,1.0,bridge,a_crossfit_gate_map,OK,0.008708574998308904,0.0508164493880899,0.0508164493880899,0.05081644938808966,points,1,768,0.07489211251230625,0.07489211251230625,1.0,0,0.0,,,,,,,4,1.0
confirmation,s9192111_g0_n2.0_b4_r1.0,9192111,0,2.0,2.0,,,1.0,bridge,a_insample_gate_map,OK,0.00871320499572903,0.0508164493880899,0.0508164493880899,0.05081644938808966,points,1,768,0.07489211251230625,0.07489211251230625,1.0,0,0.0,,,,,,,4,1.0
confirmation,s9192111_g2_n0.5_b0_r0.25,9192111,2,0.5,0.5,,,1.0,bridge,a_crossfit_gate_map,OK,2.5036508019984467,0.05757357705683653,0.07883743257716057,0.0566917297932692,points,2,423,0.2323011169602247,0.2323011169602247,0.9881796690307328,,0.004864735392200917,0.2765957446808511,0.0023640661938534313,0.10268759476510048,0.015990552931369827,0.08943125928907625,0,0,0.25
confirmation,s9192111_g2_n0.5_b0_r0.25,9192111,2,0.5,0.5,,,1.0,bridge,a_insample_gate_map,OK,2.5036560450098477,0.057178857501874215,0.07024594033081054,0.056226417923038625,points,2,423,0.21178761270570065,0.21178761270570065,0.9905437352245863,,0.004115324554973353,0.2789598108747045,0.0,0.08779645504066647,0.011753264795776604,0.08816283359734434,0,0,0.25
confirmation,s9192111_g2_n0.5_b0_r1.0,9192111,2,0.5,0.5,,,1.0,bridge,a_crossfit_gate_map,OK,2.8211275629873853,0.045395061873779126,0.043877442591946016,0.04264416909941274,points,2,768,0.16614496637394657,0.16614496637394657,0.99609375,,0.0024893137161415314,0.6028645833333334,0.0,0.04839519548197435,0.005438515738413058,0.04356630368829517,0,0,1.0
confirmation,s9192111_g2_n0.5_b0_r1.0,9192111,2,0.5,0.5,,,1.0,bridge,a_insample_gate_map,OK,2.821132212993689,0.04579078869850312,0.04427045417509605,0.04304220874843434,points,2,768,0.16620359251392752,0.16620359251392752,0.99609375,,0.00205960445285719,0.6028645833333334,0.0,0.048633799541079714,0.005438515738413058,0.0435013868672296,0,0,1.0
confirmation,s9192111_g2_n0.5_b4_r0.25,9192111,2,0.5,0.5,,,1.0,bridge,a_crossfit_gate_map,OK,2.3892455720051657,0.13961570534989434,0.18884325118656145,0.15852823490072157,points,2,423,0.4383578291976424,0.4383578291976424,0.9858156028368794,,0.004600400666092565,0.2695035460992908,0.009456264775413725,0.0017351578842259574,0.01694915254237288,0.10271350835138637,0,4,0.25
confirmation,s9192111_g2_n0.5_b4_r0.25,9192111,2,0.5,0.5,,,1.0,bridge,a_insample_gate_map,OK,2.38925073100836,0.14018040647447144,0.18968069726620143,0.15909293602529867,points,2,423,0.4385090411530153,0.4385090411530153,0.9858156028368794,,0.003909382581215042,0.2695035460992908,0.009456264775413725,0.0029690735632801335,0.01694915254237288,0.10105303062120652,0,4,0.25
confirmation,s9192111_g2_n0.5_b4_r1.0,9192111,2,0.5,0.5,,,1.0,bridge,a_crossfit_gate_map,OK,2.874598865993903,0.23219912173300394,0.23067644993372316,0.26221375345833364,points,2,768,1.155232791859203,1.155232791859203,0.9596354166666666,,0.0024258386718781564,0.5846354166666666,0.01822916666666674,0.07150476039336473,0.02055730623517332,0.044202366962004414,0,4,1.0
confirmation,s9192111_g2_n0.5_b4_r1.0,9192111,2,0.5,0.5,,,1.0,bridge,a_insample_gate_map,OK,2.87460359299439,0.2327838538214599,0.2312637394094145,0.26280993030882727,points,2,768,1.1552442882316563,1.1552442882316563,0.9596354166666666,,0.0019515680607049754,0.5846354166666666,0.01822916666666674,0.07129790532245783,0.02055730623517332,0.04429258545891468,0,4,1.0
confirmation,s9192111_g2_n1.0_b0_r0.25,9192111,2,1.0,1.0,,,1.0,bridge,a_crossfit_gate_map,OK,2.6328487129940186,0.06853342069439254,0.13766813812132395,0.07750379359171615,points,2,423,0.34567917619290395,0.34567917619290395,0.9739952718676123,,0.01827206940065554,0.26713947990543735,0.011820330969267157,0.04525685915844235,0.03881633787163101,0.061096922363238715,0,0,0.25
confirmation,s9192111_g2_n1.0_b0_r0.25,9192111,2,1.0,1.0,,,1.0,bridge,a_insample_gate_map,OK,2.6328547899902333,0.06765195392468204,0.12195719580976111,0.062420425674863625,points,2,423,0.33235428756621893,0.33235428756621893,0.9763593380614657,,0.017359259520190694,0.27423167848699764,0.004728132387706863,0.02370127984264725,0.03198110586273965,0.03952412628758273,0,0,0.25
confirmation,s9192111_g2_n1.0_b0_r1.0,9192111,2,1.0,1.0,,,1.0,bridge,a_crossfit_gate_map,OK,3.0386071050015744,0.04254137004619112,0.07707657506330981,0.0373376944033632,points,2,768,0.3108445997606681,0.3108445997606681,0.984375,,0.016235282100606502,0.59765625,0.00520833333333337,0.0514173917079459,0.023354459512091492,0.019368242328272167,0,0,1.0
confirmation,s9192111_g2_n1.0_b0_r1.0,9192111,2,1.0,1.0,,,1.0,bridge,a_insample_gate_map,OK,3.0386132629937492,0.04165374019716534,0.07196584814971385,0.031136516404293296,points,2,768,0.29360042181707524,0.29360042181707524,0.9856770833333334,,0.014870509335980955,0.6002604166666666,0.0026041666666667407,0.044408716045842844,0.021194632298268595,0.02866277026388797,0,0,1.0
confirmation,s9192111_g2_n1.0_b4_r0.25,9192111,2,1.0,1.0,,,1.0,bridge,a_crossfit_gate_map,OK,2.4878472900018096,0.1574172309664679,0.21089916262687006,0.15922319824888997,points,2,423,0.5052878416676331,0.5052878416676331,0.9739952718676123,,0.018652389043689547,0.2718676122931442,0.007092198581560294,0.007347207761944752,0.03621839399833287,0.05435596534252185,0,4,0.25
confirmation,s9192111_g2_n1.0_b4_r0.25,9192111,2,1.0,1.0,,,1.0,bridge,a_insample_gate_map,OK,2.487852127000224,0.15637755786697802,0.20227524677552228,0.15327896888887863,points,2,423,0.49528404067429443,0.49528404067429443,0.9763593380614657,,0.01736380101174299,0.27423167848699764,0.004728132387706863,0.018296289070267147,0.03198110586273965,0.03973049059091749,0,4,0.25
confirmation,s9192111_g2_n1.0_b4_r1.0,9192111,2,1.0,1.0,,,1.0,bridge,a_crossfit_gate_map,OK,2.959604235991719,0.041813441354012326,0.07625827713325888,0.036422249732726744,points,2,768,0.3166391087884562,0.3166391087884562,0.9830729166666666,,0.016348232475495755,0.59765625,0.00520833333333337,0.051277206612442505,0.023354459512091492,0.021301006787059595,0,4,1.0
confirmation,s9192111_g2_n1.0_b4_r1.0,9192111,2,1.0,1.0,,,1.0,bridge,a_insample_gate_map,OK,2.959608910998213,0.04181894720476084,0.07201435969589565,0.03114963987755351,points,2,768,0.29966608873118056,0.29966608873118056,0.984375,,0.014880244719095076,0.6002604166666666,0.0026041666666667407,0.044392733134856144,0.021194632298268595,0.0282197008610523,0,4,1.0
confirmation,s9192111_g2_n2.0_b0_r0.25,9192111,2,2.0,2.0,,,1.0,bridge,a_crossfit_gate_map,OK,0.005837371994857676,0.3525960426550888,0.42348305941877085,0.36778762948925936,points,1,423,0.45530081400987954,0.45530081400987954,0.9574468085106383,,0.2789598108747045,0.2364066193853428,0.04255319148936171,0.43127636767244226,0.07627118644067797,2.0,1,0,0.25
confirmation,s9192111_g2_n2.0_b0_r0.25,9192111,2,2.0,2.0,,,1.0,bridge,a_insample_gate_map,OK,0.005841562000568956,0.3525960426550888,0.42348305941877085,0.36778762948925936,points,1,423,0.45530081400987954,0.45530081400987954,0.9574468085106383,,0.2789598108747045,0.2364066193853428,0.04255319148936171,0.43127636767244226,0.07627118644067797,2.0,1,0,0.25
confirmation,s9192111_g2_n2.0_b0_r1.0,9192111,2,2.0,2.0,,,1.0,bridge,a_crossfit_gate_map,OK,0.00850797101156786,0.4346463179533521,0.4320004134937082,0.44654552904560574,points,1,768,0.5428415390109769,0.5428415390109769,0.9361979166666666,,0.6028645833333334,0.5390625,0.06380208333333337,0.5803562853720026,0.052915766738660906,2.0,1,0,1.0
confirmation,s9192111_g2_n2.0_b0_r1.0,9192111,2,2.0,2.0,,,1.0,bridge,a_insample_gate_map,OK,0.008511804000590928,0.4346463179533521,0.4320004134937082,0.44654552904560574,points,1,768,0.5428415390109769,0.5428415390109769,0.9361979166666666,,0.6028645833333334,0.5390625,0.06380208333333337,0.5803562853720026,0.052915766738660906,2.0,1,0,1.0
confirmation,s9192111_g2_n2.0_b4_r0.25,9192111,2,2.0,2.0,,,1.0,bridge,a_crossfit_gate_map,OK,0.005561509999097325,0.3498215343109528,0.4429312792469523,0.37604632963625517,points,1,423,0.47978162136582264,0.47978162136582264,0.9432624113475178,,0.2789598108747045,0.2222222222222222,0.056737588652482296,0.43127828632665266,0.1016949152542373,2.0,1,4,0.25
confirmation,s9192111_g2_n2.0_b4_r0.25,9192111,2,2.0,2.0,,,1.0,bridge,a_insample_gate_map,OK,0.005565161001868546,0.3498215343109528,0.4429312792469523,0.37604632963625517,points,1,423,0.47978162136582264,0.47978162136582264,0.9432624113475178,,0.2789598108747045,0.2222222222222222,0.056737588652482296,0.43127828632665266,0.1016949152542373,2.0,1,4,0.25
confirmation,s9192111_g2_n2.0_b4_r1.0,9192111,2,2.0,2.0,,,1.0,bridge,a_crossfit_gate_map,OK,0.008450854002148844,0.4346386291425255,0.4319909568245564,0.44652218245336706,points,1,768,0.5490944738859903,0.5490944738859903,0.9348958333333334,,0.6028645833333334,0.5390625,0.06380208333333337,0.5802037351437594,0.052915766738660906,2.0,1,4,1.0
confirmation,s9192111_g2_n2.0_b4_r1.0,9192111,2,2.0,2.0,,,1.0,bridge,a_insample_gate_map,OK,0.008455086994217709,0.4346386291425255,0.4319909568245564,0.44652218245336706,points,1,768,0.5490944738859903,0.5490944738859903,0.9348958333333334,,0.6028645833333334,0.5390625,0.06380208333333337,0.5802037351437594,0.052915766738660906,2.0,1,4,1.0
confirmation,s9192111_g4_n0.5_b0_r0.25,9192111,4,0.5,0.5,,,1.0,bridge,a_crossfit_gate_map,OK,2.24223443599476,0.05474298154603914,0.050748528453944904,0.05474298154604337,points,2,425,0.13356158349713165,0.13356158349713165,0.9952941176470588,,5.371739088214152e-13,0.2917647058823529,0.0,0.017289967565522257,0.0,0.11860301089260794,0,0,0.25
confirmation,s9192111_g4_n0.5_b0_r0.25,9192111,4,0.5,0.5,,,1.0,bridge,a_insample_gate_map,OK,2.242238845996326,0.0547429675585273,0.05074851284294153,0.05474296755853153,points,2,425,0.13356157924206724,0.13356157924206724,0.9952941176470588,,5.577659365453414e-13,0.2917647058823529,0.0,0.017289954790176587,0.0,0.11860293616596174,0,0,0.25
confirmation,s9192111_g4_n0.5_b0_r1.0,9192111,4,0.5,0.5,,,1.0,bridge,a_crossfit_gate_map,OK,2.811218328992254,0.021910206797121135,0.01922482133558792,0.021910206797130547,points,2,768,0.060508297414988386,0.060508297414988386,0.9986979166666666,,3.9894991195066904e-14,0.6080729166666666,0.0,0.030453116833934146,0.0,0.04778258563560378,0,0,1.0
confirmation,s9192111_g4_n0.5_b0_r1.0,9192111,4,0.5,0.5,,,1.0,bridge,a_insample_gate_map,OK,2.811223187003634,0.02191020874446488,0.019224822434323965,0.02191020874447429,points,2,768,0.060508298294961085,0.060508298294961085,0.9986979166666666,,1.6160259508371134e-14,0.6080729166666666,0.0,0.030453105053132923,0.0,0.04778254863450471,0,0,1.0
confirmation,s9192111_g4_n0.5_b4_r0.25,9192111,4,0.5,0.5,,,1.0,bridge,a_crossfit_gate_map,OK,2.257599146993016,0.34531295428451975,0.2974295183444409,0.3285951981793639,points,2,425,1.1524641382478287,1.1524641382478287,0.9552941176470588,,5.459258552445838e-13,0.31058823529411766,0.01882352941176474,0.13557411241922468,0.01898242417747294,0.11851248324399943,0,4,0.25
confirmation,s9192111_g4_n0.5_b4_r0.25,9192111,4,0.5,0.5,,,1.0,bridge,a_insample_gate_map,OK,2.2576038709958084,0.34531294454654327,0.29742950519537137,0.32859519085536865,points,2,425,1.1524641366436341,1.1524641366436341,0.9552941176470588,,5.555670198860283e-13,0.31058823529411766,0.01882352941176474,0.13557409603828274,0.01898242417747294,0.1185123948309248,0,4,0.25
confirmation,s9192111_g4_n0.5_b4_r1.0,9192111,4,0.5,0.5,,,1.0,bridge,a_crossfit_gate_map,OK,2.875814115992398,0.056396110255724434,0.06042945745594724,0.07187093977644265,points,2,768,0.5698343217986849,0.5698343217986849,0.9921875,,4.475333601093626e-14,0.6041666666666666,0.00390625,0.013238439034154226,0.0032119914346895075,0.047778671573548426,0,4,1.0
confirmation,s9192111_g4_n0.5_b4_r1.0,9192111,4,0.5,0.5,,,1.0,bridge,a_insample_gate_map,OK,2.875818991000415,0.05639611203680666,0.060429457926813736,0.07187094166110836,points,2,768,0.5698343218881796,0.5698343218881796,0.9921875,,1.61296381367087e-14,0.6041666666666666,0.00390625,0.013238425161435252,0.0032119914346895075,0.047778627255234074,0,4,1.0
confirmation,s9192111_g4_n1.0_b0_r0.25,9192111,4,1.0,1.0,,,1.0,bridge,a_crossfit_gate_map,OK,2.432225937998737,0.07766192566457418,0.09276965729874245,0.08203345184361152,points,2,425,0.2436496383948088,0.2436496383948088,0.9929411764705882,,0.0010061940686956461,0.29411764705882354,0.002352941176470613,0.020181416165525157,0.0016611295681063123,0.26260874827177405,0,0,0.25
confirmation,s9192111_g4_n1.0_b0_r0.25,9192111,4,1.0,1.0,,,1.0,bridge,a_insample_gate_map,OK,2.43223068700172,0.07549139383235676,0.09039495511848926,0.07988516246816282,points,2,425,0.2431472662864593,0.2431472662864593,0.9929411764705882,,0.0009016125357565374,0.29411764705882354,0.002352941176470613,0.021246317873793608,0.0016611295681063123,0.25243589016970036,0,0,0.25
confirmation,s9192111_g4_n1.0_b0_r1.0,9192111,4,1.0,1.0,,,1.0,bridge,a_crossfit_gate_map,OK,2.891453657997772,0.07182942113589245,0.07207455899194025,0.07038685103460945,points,2,768,0.28919812065463024,0.28919812065463024,0.9817708333333334,,0.0019164732552581318,0.6067708333333334,0.0013020833333332593,0.12927246336647258,0.0038024571912326508,0.12102104229515964,0,0,1.0
confirmation,s9192111_g4_n1.0_b0_r1.0,9192111,4,1.0,1.0,,,1.0,bridge,a_insample_gate_map,OK,2.8914587530016433,0.07192203048140544,0.07211168163331261,0.07047760223929019,points,2,768,0.2892355512202684,0.2892355512202684,0.9817708333333334,,0.0016449657177057058,0.6067708333333334,0.0013020833333332593,0.12961809585610018,0.0038024571912326508,0.11875520384173566,0,0,1.0
confirmation,s9192111_g4_n1.0_b4_r0.25,9192111,4,1.0,1.0,,,1.0,bridge,a_crossfit_gate_map,OK,2.340083613002207,0.50192477680254,0.41539567290732554,0.47374227554015275,points,2,425,1.5069272474162874,1.5069272474162874,0.9364705882352942,,0.001650599226402782,0.32941176470588235,0.03764705882352942,0.2602338573855545,0.03227146072232344,0.28409685423241005,0,4,0.25
confirmation,s9192111_g4_n1.0_b4_r0.25,9192111,4,1.0,1.0,,,1.0,bridge,a_insample_gate_map,OK,2.340087725999183,0.49949733876221336,0.41255996015644564,0.4718158140928698,points,2,425,1.506596471073105,1.506596471073105,0.9364705882352942,,0.0013773112397347854,0.32941176470588235,0.03764705882352942,0.2589432813004686,0.03227146072232344,0.27267311705380193,0,4,0.25
confirmation,s9192111_g4_n1.0_b4_r1.0,9192111,4,1.0,1.0,,,1.0,bridge,a_crossfit_gate_map,OK,2.882532090006862,0.16789916174210118,0.1763171626604909,0.19401329090674657,points,2,768,0.9220918296032683,0.9220918296032683,0.96484375,,0.0018308155356416814,0.5963541666666666,0.01171875,0.054046544455896406,0.012367767683738004,0.11999313057037231,0,4,1.0
confirmation,s9192111_g4_n1.0_b4_r1.0,9192111,4,1.0,1.0,,,1.0,bridge,a_insample_gate_map,OK,2.8825372610008344,0.1680685132702335,0.17641412359065914,0.19418718947636038,points,2,768,0.9221079260909716,0.9221079260909716,0.96484375,,0.001555780893330416,0.5963541666666666,0.01171875,0.05442649084025364,0.012367767683738004,0.11783991281513373,0,4,1.0
confirmation,s9192111_g4_n2.0_b0_r0.25,9192111,4,2.0,2.0,,,1.0,bridge,a_crossfit_gate_map,OK,2.4723877140058903,0.6821928739096381,0.7745668924128082,0.6935235276839121,points,2,425,0.8710550066338925,0.8710550066338925,0.76,,0.12560571453465497,0.27058823529411763,0.021176470588235297,0.7817054035798008,0.036290322580645164,3.093176504989743,0,0,0.25
confirmation,s9192111_g4_n2.0_b0_r0.25,9192111,4,2.0,2.0,,,1.0,bridge,a_insample_gate_map,OK,2.4723931119951885,0.1579255953443216,0.19965399288703983,0.14785657244297037,points,2,425,0.4056875787283877,0.4056875787283877,0.9905882352941177,,0.01086568966031628,0.2917647058823529,0.0,0.05574809535106828,0.011386775265244883,0.5617237024265784,0,0,0.25
confirmation,s9192111_g4_n2.0_b0_r1.0,9192111,4,2.0,2.0,,,1.0,bridge,a_crossfit_gate_map,OK,3.033588416990824,0.08402403394933596,0.1383780571934469,0.08167825171190646,points,2,768,0.5765166335705844,0.5765166335705844,0.9830729166666666,,0.014540569769800372,0.6028645833333334,0.005208333333333259,0.1906721477219122,0.020673415524269566,0.12177310594486146,0,0,1.0
confirmation,s9192111_g4_n2.0_b0_r1.0,9192111,4,2.0,2.0,,,1.0,bridge,a_insample_gate_map,OK,3.033593354994082,0.08296715155464224,0.12836682673512292,0.07017942128469781,points,2,768,0.5402000665061104,0.5402000665061104,0.9856770833333334,,0.012735579306630981,0.60546875,0.0026041666666666297,0.17973098783433628,0.018532087901143225,0.10176437061597587,0,0,1.0
confirmation,s9192111_g4_n2.0_b4_r0.25,9192111,4,2.0,2.0,,,1.0,bridge,a_crossfit_gate_map,OK,2.5676028020097874,0.5668573666920336,0.7523177224484463,0.6136041000074828,points,2,425,0.8623274079990441,0.8623274079990441,0.8682352941176471,,0.07573179956546199,0.24,0.051764705882352935,0.6600460944711397,0.09440306505197728,2.3349862946486537,0,4,0.25
confirmation,s9192111_g4_n2.0_b4_r0.25,9192111,4,2.0,2.0,,,1.0,bridge,a_insample_gate_map,OK,2.5676072200003546,0.20466079954715297,0.24134274448642679,0.1946140792914878,points,2,425,0.4588487927416205,0.4588487927416205,0.9905882352941177,,0.01095428334155878,0.2917647058823529,0.0,0.05485027636888029,0.011386775265244883,0.5600767420442962,0,4,0.25
confirmation,s9192111_g4_n2.0_b4_r1.0,9192111,4,2.0,2.0,,,1.0,bridge,a_crossfit_gate_map,OK,3.065991972995107,0.09689696067001445,0.15019135599450095,0.06912549483838623,points,2,768,0.6019790300272356,0.6019790300272356,0.98046875,,0.014589877279383004,0.6067708333333334,0.0013020833333332593,0.20194207539304898,0.02292501084891902,0.10595923570837185,0,4,1.0
confirmation,s9192111_g4_n2.0_b4_r1.0,9192111,4,2.0,2.0,,,1.0,bridge,a_insample_gate_map,OK,3.065996394987451,0.08345092535103575,0.12861344031608193,0.07036763502942671,points,2,768,0.5502176758021045,0.5502176758021045,0.984375,,0.012737364086994588,0.60546875,0.0026041666666666297,0.17969467763281077,0.018532087901143225,0.10188688332546514,0,4,1.0
confirmation,s9192111_g8_n0.5_b0_r0.25,9192111,8,0.5,0.5,,,1.0,bridge,a_crossfit_gate_map,OK,2.3462399849959183,0.05111233834025172,0.04951015973189973,0.051112338340253145,points,2,416,0.1283231497276681,0.1283231497276681,0.9951923076923077,,7.083715766756067e-82,0.3293269230769231,0.0,0.043671897083884303,0.0,0.008957390966860324,0,0,0.25
confirmation,s9192111_g8_n0.5_b0_r0.25,9192111,8,0.5,0.5,,,1.0,bridge,a_insample_gate_map,OK,2.3462453669926617,0.051112338374464446,0.04951015976496624,0.05111233837446587,points,2,416,0.12832314974152204,0.12832314974152204,0.9951923076923077,,2.1855027675664528e-82,0.3293269230769231,0.0,0.0436718970742902,0.0,0.008957390903435503,0,0,0.25
confirmation,s9192111_g8_n0.5_b0_r1.0,9192111,8,0.5,0.5,,,1.0,bridge,a_crossfit_gate_map,OK,2.8790488079976058,0.02299130161789406,0.02526410686317365,0.022991151805313408,points,2,768,0.0881668966573319,0.0881668966573319,0.9973958333333334,,7.423565617227277e-82,0.63671875,0.0,0.03454471248269719,0.0,0.034828802044916785,0,0,1.0
confirmation,s9192111_g8_n0.5_b0_r1.0,9192111,8,0.5,0.5,,,1.0,bridge,a_insample_gate_map,OK,2.8790532419952797,0.02299130161789406,0.02526410686317365,0.022991151805313408,points,2,768,0.0881668966573319,0.0881668966573319,0.9973958333333334,,1.0174541982038833e-81,0.63671875,0.0,0.03454471248269719,0.0,0.034828802044916785,0,0,1.0
confirmation,s9192111_g8_n0.5_b4_r0.25,9192111,8,0.5,0.5,,,1.0,bridge,a_crossfit_gate_map,OK,2.340605488003348,0.16518028237742655,0.21399926787200302,0.18285479442211097,points,2,416,0.76954251583092,0.76954251583092,0.9735576923076923,,4.591921378553541e-82,0.32211538461538464,0.007211538461538436,0.08008080495394942,0.010948905109489052,0.008974390082834738,0,4,0.25
confirmation,s9192111_g8_n0.5_b4_r0.25,9192111,8,0.5,0.5,,,1.0,bridge,a_insample_gate_map,OK,2.3406102870067116,0.1651802807581782,0.21399926633873384,0.18285479280286082,points,2,416,0.7695425157497455,0.7695425157497455,0.9735576923076923,,2.304127931950786e-82,0.32211538461538464,0.007211538461538436,0.08008080576467869,0.010948905109489052,0.008974390649612474,0,4,0.25
confirmation,s9192111_g8_n0.5_b4_r1.0,9192111,8,0.5,0.5,,,1.0,bridge,a_crossfit_gate_map,OK,2.8276870010013226,0.08057109936478303,0.09250553044939135,0.079788236733311,points,2,768,0.6068553952227832,0.6068553952227832,0.9856770833333334,,7.965247364797533e-82,0.6328125,0.00390625,0.05035594623046613,0.005882094245442752,0.0352363242831224,0,4,1.0
confirmation,s9192111_g8_n0.5_b4_r1.0,9192111,8,0.5,0.5,,,1.0,bridge,a_insample_gate_map,OK,2.8276925509999273,0.08057109936478303,0.09250553044939135,0.079788236733311,points,2,768,0.6068553952227832,0.6068553952227832,0.9856770833333334,,9.962357465073051e-82,0.6328125,0.00390625,0.05035594623046613,0.005882094245442752,0.0352363242831224,0,4,1.0
confirmation,s9192111_g8_n1.0_b0_r0.25,9192111,8,1.0,1.0,,,1.0,bridge,a_crossfit_gate_map,OK,2.2366789049992803,0.11624287228227653,0.11067503769126094,0.11624287228227768,points,2,416,0.28010212365916204,0.28010212365916204,0.9831730769230769,,3.175252136539487e-15,0.3293269230769231,0.0,0.005877607072587665,0.0,0.06797403807454838,0,0,0.25
confirmation,s9192111_g8_n1.0_b0_r0.25,9192111,8,1.0,1.0,,,1.0,bridge,a_insample_gate_map,OK,2.236683790004463,0.11624284924332635,0.11067500981806366,0.11624284924332748,points,2,416,0.2801021161391585,0.2801021161391585,0.9831730769230769,,1.3397856774850807e-15,0.3293269230769231,0.0,0.005877638900360083,0.0,0.06797382664038576,0,0,0.25
