phase,case,seed,gap,sigma,supplied_sigma,ratio,dependence,sigma_factor,kind,method,status,seconds,surface_mae_mm,balanced_source_mae_mm,vertical_w1_mm,representation,model_k,n,risk_rms_mm,matched_rms_mm,coverage_1mm,single_false_split,posterior_brier,weighted_reference_near_mass,upper_mass,upper_mass_error,source_gap_error_mm,cross_midplane_mass,fitted_gap_error_mm,dual_missed,bias,retain
confirmation,s9191101_g2_n1_p0.8_l1,9191101,2.0,1.0,1.0,0.8,1.0,1.0,statistical,b_mean,OK,0.030127614008961245,0.09833135304777792,0.1470254673137985,0.10019659777206963,points,2,768,0.2366258296083344,0.2366258296083344,0.9856770833333334,,0.013791082049259523,,0.8111979166666666,0.01171875,0.21242369634992309,0.03734295020939972,0.10195480751702202,0,,
confirmation,s9191101_g2_n1_p0.8_l1,9191101,2.0,1.0,1.0,0.8,1.0,1.0,statistical,b_posterior_draw,OK,0.03012935300648678,0.05227483171054539,0.17791577719924495,0.07945727018270621,points,2,768,0.36954158172743706,0.36954158172743706,0.9674479166666666,,0.013791082049259523,,0.8151041666666666,0.015625,0.24466690808186708,0.07144972291552096,0.10195480751702202,0,,
confirmation,s9191101_g2_n1_p0.8_l1,9191101,2.0,1.0,1.0,0.8,1.0,1.0,statistical,b_quota_map,OK,0.030128837999654934,0.05164963211421358,0.10869469388882205,0.0699524322777575,points,2,768,0.24451889792171944,0.24451889792171944,0.9869791666666666,,0.013791082049259523,,0.8098958333333334,0.01041666666666674,0.10286954736758402,0.03409619696264647,0.10195480751702202,0,,
confirmation,s9191101_g2_n1_p0.8_l1,9191101,2.0,1.0,1.0,0.8,1.0,1.0,statistical,b_weighted_measure,OK,0.030128313999739476,0.05171719822761304,0.16235631686050325,0.06906000585859295,weighted,2,768,0.36086008586682056,,,,0.013791082049259523,0.9656047093094572,0.8094550360137783,0.009975869347111699,0.21242369634992309,0.06295592838954234,0.10195480751702202,0,,
confirmation,s9191101_g2_n2_p0.2_l0,9191101,2.0,2.0,2.0,0.2,0.0,1.0,statistical,b_identity,OK,0.031271832005586475,1.2319210020711149,1.6422835629241255,1.4612649663501758,points,0,768,2.0982964588742745,2.0982964588742745,0.3723958333333333,,,,0.3997395833333333,0.19921874999999997,0.10937768846138995,0.31140276661449295,,,,
confirmation,s9191101_g2_n2_p0.2_l0,9191101,2.0,2.0,2.0,0.2,0.0,1.0,statistical,b_map,OK,0.0312641420023283,0.5507836955740585,0.981368765478053,0.8066670846825419,points,2,768,1.1459519019976478,1.1459519019976478,0.6471354166666666,,0.22511096553721344,,0.4752604166666667,0.27473958333333337,1.2118506284689277,0.32208426752400693,0.16212865236852103,0,,
confirmation,s9191101_g2_n2_p0.2_l0,9191101,2.0,2.0,2.0,0.2,0.0,1.0,statistical,b_mean,OK,0.03126905800309032,0.4760851919423173,0.8318993403155654,0.477368150366571,points,2,768,0.7766522199030869,0.7766522199030869,0.7890625,,0.22511096553721344,,0.17317708333333334,0.02734375,1.499719262639528,0.3646410592664664,0.16212865236852103,0,,
confirmation,s9191101_g2_n2_p0.2_l0,9191101,2.0,2.0,2.0,0.2,0.0,1.0,statistical,b_posterior_draw,OK,0.03127129600034095,0.5495170654774294,1.1093784751179072,0.8107391398216988,points,2,768,1.2269450437262979,1.2269450437262979,0.609375,,0.22511096553721344,,0.4830729166666667,0.28255208333333337,1.513957779311739,0.3919476289183129,0.16212865236852103,0,,
confirmation,s9191101_g2_n2_p0.2_l0,9191101,2.0,2.0,2.0,0.2,0.0,1.0,statistical,b_quota_map,OK,0.03127075100201182,0.5501503805257439,0.9755073102102547,0.8097652287725552,points,2,768,1.1440556807827686,1.1440556807827686,0.6458333333333334,,0.22511096553721344,,0.4791666666666667,0.27864583333333337,1.2048535963649383,0.3204661787723677,0.16212865236852103,0,,
confirmation,s9191101_g2_n2_p0.2_l0,9191101,2.0,2.0,2.0,0.2,0.0,1.0,statistical,b_weighted_measure,OK,0.03126978100044653,0.5500719279394027,1.1060024894487337,0.8095922139384151,weighted,2,768,1.2237160752618261,,,,0.22511096553721344,0.599072227552996,0.47965055760879866,0.27912972427546534,1.499719262639528,0.38865492090655485,0.16212865236852103,0,,
confirmation,s9191101_g2_n2_p0.2_l0_sf0.8,9191101,2.0,2.0,1.6,0.2,0.0,0.8,sigma_stress,b_identity,OK,0.03333753599144984,1.2319210020711149,1.6422835629241255,1.4612649663501758,points,0,768,2.0982964588742745,2.0982964588742745,0.3723958333333333,,,,0.3997395833333333,0.19921874999999997,0.10937768846138995,0.31140276661449295,,,,
confirmation,s9191101_g2_n2_p0.2_l0_sf0.8,9191101,2.0,2.0,1.6,0.2,0.0,0.8,sigma_stress,b_map,OK,0.0333304789965041,0.5879465217651015,1.0771320587669475,1.1490555864236511,points,2,768,1.5161524227788943,1.5161524227788943,0.19791666666666666,,0.2698373210642721,,0.49609375,0.29557291666666663,0.8116288692887088,0.3107470705190575,1.1047881754323798,0,,
confirmation,s9191101_g2_n2_p0.2_l0_sf0.8,9191101,2.0,2.0,1.6,0.2,0.0,0.8,sigma_stress,b_mean,OK,0.03333482598827686,0.5531564042248229,0.8821344777670247,0.6916906681458534,points,2,768,1.1194838321822975,1.1194838321822975,0.60546875,,0.2698373210642721,,0.375,0.17447916666666666,0.9821607919983497,0.31217479588815095,1.1047881754323798,0,,
confirmation,s9191101_g2_n2_p0.2_l0_sf0.8,9191101,2.0,2.0,1.6,0.2,0.0,0.8,sigma_stress,b_posterior_draw,OK,0.03333697299240157,0.5974729712268032,1.1460380153756522,1.139440191844053,points,2,768,1.5433923052596719,1.5433923052596719,0.19140625,,0.2698373210642721,,0.4869791666666667,0.28645833333333337,0.9527556045356349,0.33347434324633024,1.1047881754323798,0,,
confirmation,s9191101_g2_n2_p0.2_l0_sf0.8,9191101,2.0,2.0,1.6,0.2,0.0,0.8,sigma_stress,b_quota_map,OK,0.033336346998112276,0.5954863968091708,1.0933494169073923,1.1411136681152159,points,2,768,1.5186842129087001,1.5186842129087001,0.19791666666666666,,0.2698373210642721,,0.48828125,0.28776041666666663,0.8317241605802672,0.31398324802233596,1.1047881754323798,0,,
confirmation,s9191101_g2_n2_p0.2_l0_sf0.8,9191101,2.0,2.0,1.6,0.2,0.0,0.8,sigma_stress,b_weighted_measure,OK,0.03333554699202068,0.5959668368481027,1.1570843729722875,1.1420187677946565,weighted,2,768,1.5508800875063105,,,,0.2698373210642721,0.19289246821768696,0.48846201632035574,0.2879411829870224,0.9821607919983497,0.3382098011586272,1.1047881754323798,0,,
confirmation,s9191101_g2_n2_p0.2_l0_sf1.2,9191101,2.0,2.0,2.4,0.2,0.0,1.2,sigma_stress,b_identity,OK,0.021677431999705732,1.2319210020711149,1.6422835629241255,1.4612649663501758,points,0,768,2.0982964588742745,2.0982964588742745,0.3723958333333333,,,,0.3997395833333333,0.19921874999999997,0.10937768846138995,0.31140276661449295,,,,
confirmation,s9191101_g2_n2_p0.2_l0_sf1.2,9191101,2.0,2.0,2.4,0.2,0.0,1.2,sigma_stress,b_map,OK,0.021670148998964578,0.4092291859332657,0.9900402610072077,0.5891559116223897,points,1,768,0.7992452727395134,0.7992452727395134,0.7994791666666666,,0.20052083333333334,,0.0,0.20052083333333334,1.980080522014415,0.5,2.0,1,,
confirmation,s9191101_g2_n2_p0.2_l0_sf1.2,9191101,2.0,2.0,2.4,0.2,0.0,1.2,sigma_stress,b_mean,OK,0.02167514999746345,0.4092291859332657,0.9900402610072077,0.5891559116223897,points,1,768,0.7992452727395134,0.7992452727395134,0.7994791666666666,,0.20052083333333334,,0.0,0.20052083333333334,1.980080522014415,0.5,2.0,1,,
confirmation,s9191101_g2_n2_p0.2_l0_sf1.2,9191101,2.0,2.0,2.4,0.2,0.0,1.2,sigma_stress,b_posterior_draw,OK,0.021676951000699773,0.4092291859332657,0.9900402610072077,0.5891559116223897,points,1,768,0.7992452727395134,0.7992452727395134,0.7994791666666666,,0.20052083333333334,,0.0,0.20052083333333334,1.980080522014415,0.5,2.0,1,,
confirmation,s9191101_g2_n2_p0.2_l0_sf1.2,9191101,2.0,2.0,2.4,0.2,0.0,1.2,sigma_stress,b_quota_map,OK,0.021676400996511802,0.4092291859332657,0.9900402610072077,0.5891559116223897,points,1,768,0.7992452727395134,0.7992452727395134,0.7994791666666666,,0.20052083333333334,,0.0,0.20052083333333334,1.980080522014415,0.5,2.0,1,,
confirmation,s9191101_g2_n2_p0.2_l0_sf1.2,9191101,2.0,2.0,2.4,0.2,0.0,1.2,sigma_stress,b_weighted_measure,OK,0.021675789001164958,0.4092291859332657,0.9900402610072077,0.5891559116223897,weighted,1,768,0.7992452727395134,,,,0.20052083333333334,0.8255208333333337,0.0,0.20052083333333334,1.980080522014415,0.5,2.0,1,,
confirmation,s9191101_g2_n2_p0.2_l1,9191101,2.0,2.0,2.0,0.2,1.0,1.0,statistical,b_identity,OK,0.03014943000744097,1.2695065715774934,1.7344941752961456,1.4863263166237384,points,0,768,2.0982964588742745,2.0982964588742745,0.37890625,,,,0.3919270833333333,0.19140624999999997,0.42740743551284277,0.274028089174669,,,,
confirmation,s9191101_g2_n2_p0.2_l1,9191101,2.0,2.0,2.0,0.2,1.0,1.0,statistical,b_map,OK,0.03013699500297662,0.25658229825451756,0.5551980991159798,0.28828373438150756,points,2,768,0.5597851953741998,0.5597851953741998,0.96875,,0.023217493393909067,,0.18098958333333334,0.01953125,0.4025593930839988,0.06900672617284995,1.1538343715831703,0,,
confirmation,s9191101_g2_n2_p0.2_l1,9191101,2.0,2.0,2.0,0.2,1.0,1.0,statistical,b_mean,OK,0.03014240099582821,0.20459322714180483,0.39111253144314373,0.21271226587903388,points,2,768,0.40250354970831287,0.40250354970831287,0.9713541666666666,,0.023217493393909067,,0.18489583333333334,0.015625,0.21804194655670361,0.05926646643259021,1.1538343715831703,0,,
confirmation,s9191101_g2_n2_p0.2_l1,9191101,2.0,2.0,2.0,0.2,1.0,1.0,statistical,b_posterior_draw,OK,0.03014881000854075,0.2592850923923296,0.602975372954623,0.2909865285193196,points,2,768,0.6484141840854888,0.6484141840854888,0.9557291666666666,,0.023217493393909067,,0.18098958333333334,0.01953125,0.24886350086927722,0.09337323913871146,1.1538343715831703,0,,
confirmation,s9191101_g2_n2_p0.2_l1,9191101,2.0,2.0,2.0,0.2,1.0,1.0,statistical,b_quota_map,OK,0.030143916999804787,0.25619727796160013,0.5607315550089648,0.2900431784526829,points,2,768,0.5660020186087992,0.5660020186087992,0.9674479166666666,,0.023217493393909067,,0.1796875,0.020833333333333343,0.38207994911268006,0.0722534794196032,1.1538343715831703,0,,
confirmation,s9191101_g2_n2_p0.2_l1,9191101,2.0,2.0,2.0,0.2,1.0,1.0,statistical,b_weighted_measure,OK,0.030143205003696494,0.2584931751086393,0.609822771907021,0.2930157848040865,weighted,2,768,0.6566868042765608,,,,0.023217493393909067,0.9497153155031006,0.17927698788559535,0.021243845447737997,0.21804194655670361,0.09825960136976003,1.1538343715831703,0,,
confirmation,s9191101_g2_n2_p0.2_l1_sf0.8,9191101,2.0,2.0,1.6,0.2,1.0,0.8,sigma_stress,b_identity,OK,0.04688959600753151,1.2695065715774934,1.7344941752961456,1.4863263166237384,points,0,768,2.0982964588742745,2.0982964588742745,0.37890625,,,,0.3919270833333333,0.19140624999999997,0.42740743551284277,0.274028089174669,,,,
confirmation,s9191101_g2_n2_p0.2_l1_sf0.8,9191101,2.0,2.0,1.6,0.2,1.0,0.8,sigma_stress,b_map,OK,0.04688226000871509,0.7907869128224311,1.3335706917009544,1.0659010032450078,points,2,768,1.4551332658043483,1.4551332658043483,0.3372395833333333,,0.27934111959299174,,0.4466145833333333,0.24609374999999997,0.1980945257099811,0.3691463259867169,1.038638472189227,0,,
confirmation,s9191101_g2_n2_p0.2_l1_sf0.8,9191101,2.0,2.0,1.6,0.2,1.0,0.8,sigma_stress,b_mean,OK,0.04688706900924444,0.6253018687803142,0.8835634940667699,0.6968501991645507,points,2,768,1.041416830636439,1.041416830636439,0.6393229166666666,,0.27934111959299174,,0.3385416666666667,0.13802083333333334,0.31338819023468667,0.24876263801345233,1.038638472189227,0,,
confirmation,s9191101_g2_n2_p0.2_l1_sf0.8,9191101,2.0,2.0,1.6,0.2,1.0,0.8,sigma_stress,b_posterior_draw,OK,0.04688903200440109,0.7867328614677144,1.3486122473658897,1.0611411567912286,points,2,768,1.4663419072575086,1.4663419072575086,0.3411458333333333,,0.27934111959299174,,0.44921875,0.24869791666666666,0.2820333946274298,0.38295824696476166,1.038638472189227,0,,
confirmation,s9191101_g2_n2_p0.2_l1_sf0.8,9191101,2.0,2.0,1.6,0.2,1.0,0.8,sigma_stress,b_quota_map,OK,0.04688833600084763,0.7873979065007642,1.3255026909045557,1.0744552795021736,points,2,768,1.4531874242856224,1.4531874242856224,0.3372395833333333,,0.27934111959299174,,0.4544270833333333,0.25390625,0.1784273787813906,0.3659101484834384,1.038638472189227,0,,
confirmation,s9191101_g2_n2_p0.2_l1_sf0.8,9191101,2.0,2.0,1.6,0.2,1.0,0.8,sigma_stress,b_weighted_measure,OK,0.046887829012121074,0.7849632635026697,1.362454901588266,1.077634779907234,weighted,2,768,1.4858288227738852,,,,0.27934111959299174,0.3186633075196244,0.45446300930937444,0.2539421759760411,0.31338819023468667,0.3881175964389139,1.038638472189227,0,,
confirmation,s9191101_g2_n2_p0.2_l1_sf1.2,9191101,2.0,2.0,2.4,0.2,1.0,1.2,sigma_stress,b_identity,OK,0.05089564999798313,1.2695065715774934,1.7344941752961456,1.4863263166237384,points,0,768,2.0982964588742745,2.0982964588742745,0.37890625,,,,0.3919270833333333,0.19140624999999997,0.42740743551284277,0.274028089174669,,,,
confirmation,s9191101_g2_n2_p0.2_l1_sf1.2,9191101,2.0,2.0,2.4,0.2,1.0,1.2,sigma_stress,b_map,OK,0.050887259989394806,0.179432310030507,0.3925063981894484,0.20003293519157073,points,2,768,0.4238947354203097,0.4238947354203097,0.9778645833333334,,0.017453081406982165,,0.18880208333333334,0.01171875,0.348990828098922,0.04546512119802022,0.798237337451007,0,,
confirmation,s9191101_g2_n2_p0.2_l1_sf1.2,9191101,2.0,2.0,2.4,0.2,1.0,1.2,sigma_stress,b_mean,OK,0.05089211798622273,0.14632957034345132,0.2650992432960983,0.1483446049769173,points,2,768,0.2919481664539695,0.2919481664539695,0.9765625,,0.017453081406982165,,0.19270833333333334,0.0078125,0.09858227484174531,0.04384703244638098,0.798237337451007,0,,
confirmation,s9191101_g2_n2_p0.2_l1_sf1.2,9191101,2.0,2.0,2.4,0.2,1.0,1.2,sigma_stress,b_posterior_draw,OK,0.05089519399916753,0.17910232992459882,0.48158617218617905,0.2112834823142531,points,2,768,0.5760138787007983,0.5760138787007983,0.9544270833333334,,0.017453081406982165,,0.18229166666666666,0.018229166666666685,0.07631686952121575,0.09418757138626846,0.798237337451007,0,,
confirmation,s9191101_g2_n2_p0.2_l1_sf1.2,9191101,2.0,2.0,2.4,0.2,1.0,1.2,sigma_stress,b_quota_map,OK,0.0508945909969043,0.17762335380411662,0.406498334556465,0.20748246667643247,points,2,768,0.43497012617164676,0.43497012617164676,0.9752604166666666,,0.017453081406982165,,0.18359375,0.016927083333333343,0.2990371009359998,0.05439104869072296,0.798237337451007,0,,
confirmation,s9191101_g2_n2_p0.2_l1_sf1.2,9191101,2.0,2.0,2.4,0.2,1.0,1.2,sigma_stress,b_weighted_measure,OK,0.05089403598685749,0.17935807797915626,0.47382771884366526,0.2086024196987492,weighted,2,768,0.5689920655188743,,,,0.017453081406982165,0.9520853334325562,0.18393900884368156,0.016581824489651786,0.09858227484174531,0.09020910161486384,0.798237337451007,0,,
confirmation,s9191101_g2_n2_p0.5_l0,9191101,2.0,2.0,2.0,0.5,0.0,1.0,statistical,b_identity,OK,0.03125307500886265,1.2140476648493714,1.702099945206715,1.2141125789408158,points,0,768,2.0982964588742745,2.0982964588742745,0.3736979166666667,,,,0.49609375,0.00390625,0.02678567471591542,0.3346354166666667,,,,
confirmation,s9191101_g2_n2_p0.5_l0,9191101,2.0,2.0,2.0,0.5,0.0,1.0,statistical,b_map,OK,0.031245410005794838,0.18996623724911685,0.8398862887271792,0.33664919924517084,points,2,768,1.2498540375935527,1.2498540375935527,0.69921875,,0.21109962814103578,,0.41796875,0.08203125,1.1711440949062029,0.3294270833333333,0.36877873113914816,0,,
confirmation,s9191101_g2_n2_p0.5_l0,9191101,2.0,2.0,2.0,0.5,0.0,1.0,statistical,b_mean,OK,0.031250337007804774,0.4859588461247523,0.7522567207082578,0.4874782373401285,points,2,768,0.926739595770396,0.926739595770396,0.69140625,,0.21109962814103578,,0.47265625,0.02734375,1.4706873860612086,0.33203125,0.36877873113914816,0,,
confirmation,s9191101_g2_n2_p0.5_l0,9191101,2.0,2.0,2.0,0.5,0.0,1.0,statistical,b_posterior_draw,OK,0.03125249101140071,0.19829840027587378,0.9518047475463185,0.25896437989360216,points,2,768,1.353309988379652,1.353309988379652,0.6536458333333334,,0.21109962814103578,,0.46484375,0.03515625,1.417891879399864,0.3815104166666667,0.36877873113914816,0,,
confirmation,s9191101_g2_n2_p0.5_l0,9191101,2.0,2.0,2.0,0.5,0.0,1.0,statistical,b_quota_map,OK,0.031251898006303236,0.195668724369323,0.8542400985928083,0.27290483037613567,points,2,768,1.264421024754284,1.264421024754284,0.6979166666666666,,0.21109962814103578,,0.4557291666666667,0.044270833333333315,1.1896501787432272,0.33333333333333337,0.36877873113914816,0,,
confirmation,s9191101_g2_n2_p0.5_l0,9191101,2.0,2.0,2.0,0.5,0.0,1.0,statistical,b_weighted_measure,OK,0.03125123800418805,0.19609190220335596,0.9715589069092405,0.2722823569261416,weighted,2,768,1.3702448141914376,,,,0.21109962814103578,0.6416450603913253,0.4561225944505319,0.04387740554946812,1.4706873860612086,0.3926544517695053,0.36877873113914816,0,,
confirmation,s9191101_g2_n2_p0.5_l0_sf0.8,9191101,2.0,2.0,1.6,0.5,0.0,0.8,sigma_stress,b_identity,OK,0.03014321300724987,1.2140476648493714,1.702099945206715,1.2141125789408158,points,0,768,2.0982964588742745,2.0982964588742745,0.3736979166666667,,,,0.49609375,0.00390625,0.02678567471591542,0.3346354166666667,,,,
confirmation,s9191101_g2_n2_p0.5_l0_sf0.8,9191101,2.0,2.0,1.6,0.5,0.0,0.8,sigma_stress,b_map,OK,0.030136604007566348,0.5909422151563256,1.2393797151563257,0.7237547151563128,points,2,768,1.5541351720764465,1.5541351720764465,0.6953125,,0.23878864868312755,,0.43359375,0.06640625,0.8504810370098319,0.32421875,1.217835838117371,0,,
confirmation,s9191101_g2_n2_p0.5_l0_sf0.8,9191101,2.0,2.0,1.6,0.5,0.0,0.8,sigma_stress,b_mean,OK,0.030140945003950037,0.4406985268866877,0.9205136718794281,0.4480644275727811,points,2,768,1.1978042752905091,1.1978042752905091,0.6940104166666666,,0.23878864868312755,,0.4583333333333333,0.041666666666666685,1.0376769178055913,0.33333333333333337,1.217835838117371,0,,
confirmation,s9191101_g2_n2_p0.5_l0_sf0.8,9191101,2.0,2.0,1.6,0.5,0.0,0.8,sigma_stress,b_posterior_draw,OK,0.030142741001327522,0.5978191139248777,1.2957357805915444,0.6811524472581979,points,2,768,1.6114219497505364,1.6114219497505364,0.671875,,0.23878864868312755,,0.4583333333333333,0.041666666666666685,1.0096968727500144,0.34895833333333337,1.217835838117371,0,,
confirmation,s9191101_g2_n2_p0.5_l0_sf0.8,9191101,2.0,2.0,1.6,0.5,0.0,0.8,sigma_stress,b_quota_map,OK,0.030142283998429775,0.5982911359708107,1.2493328026374773,0.686832802637464,points,2,768,1.5644051696034034,1.5644051696034034,0.6966145833333334,,0.23878864868312755,,0.4557291666666667,0.044270833333333315,0.8588608178382626,0.32552083333333337,1.217835838117371,0,,
confirmation,s9191101_g2_n2_p0.5_l0_sf0.8,9191101,2.0,2.0,1.6,0.5,0.0,0.8,sigma_stress,b_weighted_measure,OK,0.03014170601090882,0.596526428243606,1.3031383940066825,0.6851595246257656,weighted,2,768,1.6187961869490488,,,,0.23878864868312755,0.6698451903484375,0.4556834518089205,0.0443165481910795,1.0376769178055913,0.35330598288153825,1.217835838117371,0,,
confirmation,s9191101_g2_n2_p0.5_l0_sf1.2,9191101,2.0,2.0,2.4,0.5,0.0,1.2,sigma_stress,b_identity,OK,0.02105349900375586,1.2140476648493714,1.702099945206715,1.2141125789408158,points,0,768,2.0982964588742745,2.0982964588742745,0.3736979166666667,,,,0.49609375,0.00390625,0.02678567471591542,0.3346354166666667,,,,
confirmation,s9191101_g2_n2_p0.5_l0_sf1.2,9191101,2.0,2.0,2.4,0.5,0.0,1.2,sigma_stress,b_map,OK,0.021045950998086482,0.8990324763073252,0.9892481926945959,0.8991328104339515,points,1,768,0.9967077767502273,0.9967077767502273,0.5364583333333334,,0.5,,0.515625,0.015625,1.9784963853891915,0.4635416666666667,2.0,1,,
confirmation,s9191101_g2_n2_p0.5_l0_sf1.2,9191101,2.0,2.0,2.4,0.5,0.0,1.2,sigma_stress,b_mean,OK,0.021050871000625193,0.8990324763073252,0.9892481926945959,0.8991328104339515,points,1,768,0.9967077767502273,0.9967077767502273,0.5364583333333334,,0.5,,0.515625,0.015625,1.9784963853891915,0.4635416666666667,2.0,1,,
confirmation,s9191101_g2_n2_p0.5_l0_sf1.2,9191101,2.0,2.0,2.4,0.5,0.0,1.2,sigma_stress,b_posterior_draw,OK,0.021052755997516215,0.8990324763073252,0.9892481926945959,0.8991328104339515,points,1,768,0.9967077767502273,0.9967077767502273,0.5364583333333334,,0.5,,0.515625,0.015625,1.9784963853891915,0.4635416666666667,2.0,1,,
confirmation,s9191101_g2_n2_p0.5_l0_sf1.2,9191101,2.0,2.0,2.4,0.5,0.0,1.2,sigma_stress,b_quota_map,OK,0.021052291995147243,0.8990324763073252,0.9892481926945959,0.8991328104339515,points,1,768,0.9967077767502273,0.9967077767502273,0.5364583333333334,,0.5,,0.515625,0.015625,1.9784963853891915,0.4635416666666667,2.0,1,,
confirmation,s9191101_g2_n2_p0.5_l0_sf1.2,9191101,2.0,2.0,2.4,0.5,0.0,1.2,sigma_stress,b_weighted_measure,OK,0.0210516670049401,0.8990324763073252,0.9892481926945959,0.8991328104339515,weighted,1,768,0.9967077767502273,,,,0.5,0.5442708333333333,0.515625,0.015625,1.9784963853891915,0.4635416666666667,2.0,1,,
confirmation,s9191101_g2_n2_p0.5_l1,9191101,2.0,2.0,2.0,0.5,1.0,1.0,statistical,b_identity,OK,0.023201129006338306,1.2231931168866326,1.702099945206715,1.2232326662858555,points,0,768,2.0982964588742745,2.0982964588742745,0.37890625,,,,0.50390625,0.00390625,0.05488424753808063,0.32421875,,,,
confirmation,s9191101_g2_n2_p0.5_l1,9191101,2.0,2.0,2.0,0.5,1.0,1.0,statistical,b_map,OK,0.023193442000774667,0.4147430064424909,0.41476357398166996,0.4147635739816694,points,1,768,0.4962142275030243,0.4962142275030243,0.9973958333333334,,0.5,,0.5026041666666666,0.0026041666666666297,0.4222456442825764,0.0026041666666666665,2.0,1,,
confirmation,s9191101_g2_n2_p0.5_l1,9191101,2.0,2.0,2.0,0.5,1.0,1.0,statistical,b_mean,OK,0.02319845800229814,0.4147430064424909,0.41476357398166996,0.4147635739816694,points,1,768,0.4962142275030243,0.4962142275030243,0.9973958333333334,,0.5,,0.5026041666666666,0.0026041666666666297,0.4222456442825764,0.0026041666666666665,2.0,1,,
confirmation,s9191101_g2_n2_p0.5_l1,9191101,2.0,2.0,2.0,0.5,1.0,1.0,statistical,b_posterior_draw,OK,0.02320063899969682,0.4147430064424909,0.41476357398166996,0.4147635739816694,points,1,768,0.4962142275030243,0.4962142275030243,0.9973958333333334,,0.5,,0.5026041666666666,0.0026041666666666297,0.4222456442825764,0.0026041666666666665,2.0,1,,
confirmation,s9191101_g2_n2_p0.5_l1,9191101,2.0,2.0,2.0,0.5,1.0,1.0,statistical,b_quota_map,OK,0.02319997899758164,0.4147430064424909,0.41476357398166996,0.4147635739816694,points,1,768,0.4962142275030243,0.4962142275030243,0.9973958333333334,,0.5,,0.5026041666666666,0.0026041666666666297,0.4222456442825764,0.0026041666666666665,2.0,1,,
confirmation,s9191101_g2_n2_p0.5_l1,9191101,2.0,2.0,2.0,0.5,1.0,1.0,statistical,b_weighted_measure,OK,0.02319934099796228,0.4147430064424909,0.41476357398166996,0.4147635739816694,weighted,1,768,0.4962142275030243,,,,0.5,0.9973958333333339,0.5026041666666666,0.0026041666666666297,0.4222456442825764,0.0026041666666666665,2.0,1,,
confirmation,s9191101_g2_n2_p0.5_l1_sf0.8,9191101,2.0,2.0,1.6,0.5,1.0,0.8,sigma_stress,b_identity,OK,0.029632102989125997,1.2231931168866326,1.702099945206715,1.2232326662858555,points,0,768,2.0982964588742745,2.0982964588742745,0.37890625,,,,0.50390625,0.00390625,0.05488424753808063,0.32421875,,,,
confirmation,s9191101_g2_n2_p0.5_l1_sf0.8,9191101,2.0,2.0,1.6,0.5,1.0,0.8,sigma_stress,b_map,OK,0.02962309699796606,0.8216243236084604,1.3247674656489603,0.8218519354978397,points,2,768,1.4134665718701105,1.4134665718701105,0.30078125,,0.3305095200704869,,0.5130208333333334,0.01302083333333337,0.30369975197326426,0.41927083333333337,0.7481994387653499,0,,
confirmation,s9191101_g2_n2_p0.5_l1_sf0.8,9191101,2.0,2.0,1.6,0.5,1.0,0.8,sigma_stress,b_mean,OK,0.02962853599456139,0.6262225657684727,0.8274691690554343,0.6262994844291971,points,2,768,0.9754133033440335,0.9754133033440335,0.6705729166666666,,0.3305095200704869,,0.49609375,0.00390625,0.27684018190901694,0.22526041666666666,0.7481994387653499,0,,
confirmation,s9191101_g2_n2_p0.5_l1_sf0.8,9191101,2.0,2.0,1.6,0.5,1.0,0.8,sigma_stress,b_posterior_draw,OK,0.02963129899580963,0.8165230544214346,1.3307419057712966,0.8165848520118648,points,2,768,1.4192627321202318,1.4192627321202318,0.2981770833333333,,0.3305095200704869,,0.5065104166666666,0.00651041666666663,0.3466403682039725,0.42578125,0.7481994387653499,0,,
confirmation,s9191101_g2_n2_p0.5_l1_sf0.8,9191101,2.0,2.0,1.6,0.5,1.0,0.8,sigma_stress,b_quota_map,OK,0.02963051998813171,0.821225157579968,1.3271194047587063,0.8212755415454367,points,2,768,1.4157511601745756,1.4157511601745756,0.2994791666666667,,0.3305095200704869,,0.5065104166666666,0.00651041666666663,0.3108565213450487,0.42057291666666663,0.7481994387653499,0,,
confirmation,s9191101_g2_n2_p0.5_l1_sf0.8,9191101,2.0,2.0,1.6,0.5,1.0,0.8,sigma_stress,b_weighted_measure,OK,0.029629643991938792,0.8246684112114787,1.3212062428088023,0.8246813004244736,weighted,2,768,1.410000283398412,,,,0.3305095200704869,0.29265728891320625,0.5029385828082936,0.0029385828082936216,0.27684018190901694,0.41271064896830645,0.7481994387653499,0,,
confirmation,s9191101_g2_n2_p0.5_l1_sf1.2,9191101,2.0,2.0,2.4,0.5,1.0,1.2,sigma_stress,b_identity,OK,0.0215047340025194,1.2231931168866326,1.702099945206715,1.2232326662858555,points,0,768,2.0982964588742745,2.0982964588742745,0.37890625,,,,0.50390625,0.00390625,0.05488424753808063,0.32421875,,,,
confirmation,s9191101_g2_n2_p0.5_l1_sf1.2,9191101,2.0,2.0,2.4,0.5,1.0,1.2,sigma_stress,b_map,OK,0.02149768800882157,0.4147430064424909,0.41476357398166996,0.4147635739816694,points,1,768,0.4962142275030243,0.4962142275030243,0.9973958333333334,,0.5,,0.5026041666666666,0.0026041666666666297,0.4222456442825764,0.0026041666666666665,2.0,1,,
