case,base_case,source,method,stage,sampling,family,gap_mm,bias_rms_mm,seed,n_points,n_frames,sigma_mm,ok,method_seconds,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,reported_model_k,model_k_note,global_translation_only_aligned_rms_mm,output_edit_from_reference_centroid_mm,source_surface_tilt_mean_deg,source_surface_tilt_max_deg,input_edit_rms_mm,input_edit_p95_mm,moved_fraction,output,output_sha256,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention,fitted_gap_at_same_xy_mm,fitted_gap_at_same_xy_error_mm,fitted_gap_note
dual_g2_s912201_b0,dual_g2_s912201_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912201_b0.json,pool_independent,confirmation,full,true_bilayer,2.0,0.0,912201,768,8,1.0,True,0.11971588101005182,True,True,0.24329629958841506,0.3677633522136313,0.8090094503778553,0.9557291666666666,1.0,0.24594756952007713,1.0,0.3745962779312303,0.24562912852446442,0.3460077417839531,,self-report; not geometry-derived layer count or success,0.3741472087879646,0.01833678259964795,0.47439876452452073,0.8114404821954772,1.0245479869712704,2.027203414935677,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912201_b0__pool_independent.npz,03a952bb5a7cda09eda024c5939ccf399afeb4b568e325b359694d776167d7f0,1.7070439061237577,0.29295609387624233,0.8535219530618788,1.1004853083502848,0.8995146916497152,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912201_b0,dual_g2_s912201_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912201_b0.json,pool_global,confirmation,full,true_bilayer,2.0,0.0,912201,768,8,1.0,True,0.13009191799210384,True,True,0.4484573277226933,0.5298410735820125,0.9324015517713198,0.9765625,1.0,0.4514921956210125,1.0,0.5352732283760908,0.45132564343247417,0.41671764880257417,,self-report; not geometry-derived layer count or success,0.5349600157516199,0.018308756462119075,1.2538284688401422,1.2538284688401422,1.129275434263541,2.165816305883076,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912201_b0__pool_global.npz,81c124070e6aab8dd51b2f2c323a586e97a14907182aa471b8cc2ff9bbe526c2,1.3091197384628246,0.6908802615371754,0.6545598692314123,-6.661338147750939e-16,2.000000000000001,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912201_b0,dual_g2_s912201_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912201_b0.json,pool_compatible,confirmation,full,true_bilayer,2.0,0.0,912201,768,8,1.0,True,0.12167315099213738,True,True,0.20499191245883108,0.3315702293829423,0.7280920987715535,0.953125,1.0,0.20742156991630387,1.0,0.33848557492759457,0.20716058922852185,0.30725582881122343,,self-report; not geometry-derived layer count or success,0.33798855054008176,0.018336415622439723,0.4637791325353195,0.7944402274346366,1.0362021155151064,2.01279653757008,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912201_b0__pool_compatible.npz,8423e9ebbfc4b273d1b773cc191bef649004bec5e589171e42d4df9a3e7081c8,1.7102159069118328,0.2897840930881672,0.8551079534559164,1.1139211027540783,0.8860788972459217,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912201_b0,dual_g2_s912201_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912201_b0.json,graph_bias_only,confirmation,full,true_bilayer,2.0,0.0,912201,768,8,1.0,True,0.13433242500468623,True,True,0.24051005322052274,0.3659379757126685,0.7914834411676123,0.9557291666666666,1.0,0.24331272879398672,1.0,0.37324085820891845,0.24298384005150506,0.3440114271758095,,self-report; not geometry-derived layer count or success,0.3727900955139205,0.018338018520330124,0.48294059213135454,0.8321506710072365,1.0245756858438904,2.030393240665098,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912201_b0__graph_bias_only.npz,ca8807d7bce1bbef9e1c20d96e44d3a841221f56491f0b11f516c58c70cb6339,1.704414034239871,0.29558596576012897,0.8522070171199355,1.0833753383574574,0.9166246616425426,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912201_b0,dual_g2_s912201_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912201_b0.json,graph_projected_bias_only,confirmation,full,true_bilayer,2.0,0.0,912201,768,8,1.0,True,0.13798299599147867,True,True,0.24050954010587158,0.3659369993257844,0.7914888399283835,0.9557291666666666,1.0,0.24331815834756806,1.0,0.37324131953104445,0.2429835714018221,0.34401092290211666,,self-report; not geometry-derived layer count or success,0.37279055705660613,0.018338025376263365,0.48294011434722983,0.8321500043010501,1.024575844422901,2.0303944356677155,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912201_b0__graph_projected_bias_only.npz,7e67b3fdffddfe7060f5761bed3db4607e3815fdde121f30cd0b90418f048248,1.7044141936851396,0.2955858063148604,0.8522070968425698,1.0833759647799832,0.9166240352200168,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912201_b0,dual_g2_s912201_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912201_b0.json,zero_balanced_6,confirmation,full,true_bilayer,2.0,0.0,912201,768,8,1.0,True,0.7971081919968128,True,True,0.23898554530265495,0.36492406355442053,0.7773711406295869,0.9557291666666666,1.0,0.2418350561504495,1.0,0.372383877091881,0.24150447743859527,0.3420164248486598,,self-report; not geometry-derived layer count or success,0.37193030738537114,0.018373850064818776,0.4876668596929381,0.8338319498922496,1.0245116942773118,2.038341680208862,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912201_b0__zero_balanced_6.npz,95418bc8530c6fb5c5721c4711c1c4b60c13bda1663c545ff25b11db7479d264,1.6992354709855797,0.3007645290144203,0.8496177354927898,1.0749135706220794,0.9250864293779206,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912201_b0,dual_g2_s912201_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912201_b0.json,zero_unbalanced_6,confirmation,full,true_bilayer,2.0,0.0,912201,768,8,1.0,True,0.8137873860105174,True,True,0.23874013762807955,0.36506487841100665,0.7759850795928489,0.9557291666666666,1.0,0.24160628411753224,1.0,0.3725649163082581,0.24127565340231985,0.34211928261222724,,self-report; not geometry-derived layer count or success,0.3721102458385403,0.018400592538299013,0.48800934434182963,0.8343920205369312,1.024471271250021,2.038758226342492,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912201_b0__zero_unbalanced_6.npz,637921fb7af689750faaabea4c1b9b954842dd2637d102fa4f7f9acdd4d4411e,1.6987875371933825,0.3012124628066175,0.8493937685966912,1.0739377627428752,0.9260622372571248,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912201_b0,dual_g2_s912201_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912201_b0.json,warm_balanced_2,confirmation,full,true_bilayer,2.0,0.0,912201,768,8,1.0,True,0.3923154060030356,True,True,0.23903529321690653,0.3649609024875291,0.7779767133880255,0.9557291666666666,1.0,0.24188417345283073,1.0,0.3724138276040797,0.24155219582057122,0.3420950426213119,,self-report; not geometry-derived layer count or success,0.37196037043018737,0.01837231123617815,0.48746606849427004,0.8337569146401178,1.0245123331366344,2.037997562159401,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912201_b0__warm_balanced_2.npz,1cfca0fca033ce97e97febae21dc8d895a1971d4f06515f021b0775542a43d83,1.6994572411410165,0.3005427588589835,0.8497286205705082,1.07527658620078,0.92472341379922,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912201_b0,dual_g2_s912201_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912201_b0.json,warm_unbalanced_2,confirmation,full,true_bilayer,2.0,0.0,912201,768,8,1.0,True,0.39159787498647347,True,True,0.23898814325197926,0.36519166062640757,0.7785374666111756,0.9557291666666666,1.0,0.24184841754304273,1.0,0.3726542670117967,0.24151181238952682,0.3424053521365414,,self-report; not geometry-derived layer count or success,0.3722001831650799,0.018390931841001757,0.487116119654967,0.8338911897794078,1.0244866759550162,2.037262422923785,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912201_b0__warm_unbalanced_2.npz,92466dbda76c47632bdcba106368ee1c4f1b119af597193d15979211faac5d44,1.6996969653655722,0.30030303463442776,0.8498484826827861,1.0755822531263868,0.9244177468736132,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912201_b4,dual_g2_s912201_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912201_b4.json,identity,confirmation,full,true_bilayer,2.0,4.0,912201,768,8,1.0,True,1.7782003851607442e-05,True,True,3.4194484577443034,3.9113972927963987,6.85059526274631,0.08203125,0.2916666666666667,2.6407055110892252,1.0,4.113499101319438,3.638539890394218,4.1105352312417685,,self-report; not geometry-derived layer count or success,4.113459538437793,0.018041124991878228,0.5341145711874006,0.6103538853997673,0.0,0.0,0.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912201_b4__identity.npz,aa1a63dca16afa148966ad92a2649c68ec96db13e4aabda8e5b3c4476de9707d,1.6805379846238406,0.31946201537615937,0.8402689923119203,2.2155366833179757,0.2155366833179757,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912201_b4,dual_g2_s912201_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912201_b4.json,fast,confirmation,full,true_bilayer,2.0,4.0,912201,768,8,1.0,True,0.009987714991439134,True,True,0.488341871632294,0.5722425768855449,0.9548565908793761,0.953125,1.0,0.5017825682540683,1.0,0.5816943555439889,0.49110794532301943,0.33927433787965317,1,self-report; not geometry-derived layer count or success,0.5814145174320675,0.018041124991878457,1.0129356585457263,1.0129356585457272,4.1470267515657175,7.286938488746952,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912201_b4__fast.npz,9ec26136cc3d4e1771a9872228fb91e70394699354a63e1b878fb43d2c6aebb1,1.039146898170546,0.9608531018294539,0.519573449085273,-2.220446049250313e-16,2.0,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912201_b4,dual_g2_s912201_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912201_b4.json,open3d_icp_then_xyz,confirmation,full,true_bilayer,2.0,4.0,912201,768,8,1.0,True,0.025678024991066195,True,True,0.4207857189786131,0.5277077513780838,0.9213330910428532,0.30078125,0.7903645833333334,1.470944358476447,1.0,2.354187041571539,0.4051323064832116,0.3687513645465881,2,self-report; not geometry-derived layer count or success,2.354117446021609,0.018101851840382144,0.758985483819187,0.7870318375411645,4.678678156519227,7.242989279678386,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912201_b4__open3d_icp_then_xyz.npz,6ac2dfc6a16447ee5de3157747e31cfb446ce315077ffff40067f5c959701d32,1.3408287365800637,0.6591712634199363,0.6704143682900319,0.5552187066908714,1.4447812933091286,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912201_b4,dual_g2_s912201_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912201_b4.json,graph_shared,confirmation,full,true_bilayer,2.0,4.0,912201,768,8,1.0,True,0.1436118130077375,True,True,0.2406699053579411,0.36642012658837714,0.7919850293568996,0.9557291666666666,1.0,0.24686149232753996,1.0,0.3740288485881371,0.24299016201535553,0.343988870440414,,self-report; not geometry-derived layer count or success,0.3735791262903314,0.018336193070543006,0.4826632712502821,0.8316092822059116,4.143179686758785,7.144822186978025,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912201_b4__graph_shared.npz,867239010c34ea4ec375c2116d9bc6d5f27bc4fdc38ee92643812b7372dc35a2,1.7044400028061903,0.29555999719380965,0.8522200014030952,1.0838336230497556,0.9161663769502444,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912201_b4,dual_g2_s912201_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912201_b4.json,pool_independent,confirmation,full,true_bilayer,2.0,4.0,912201,768,8,1.0,True,0.16591778698784765,True,True,0.24342576333614077,0.36813319203869027,0.809537495745214,0.9557291666666666,1.0,0.2495322556360061,1.0,0.3754006640921797,0.24563733395932727,0.3459864401768839,,self-report; not geometry-derived layer count or success,0.3749526485230383,0.01833493840754477,0.4741044318664886,0.810853281051148,4.143454626336888,7.1487917400707035,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912201_b4__pool_independent.npz,1c5a814b30ef53962b755d5d3c307a729a00a384e10c71170613dfa9736c8309,1.7070742948476478,0.29292570515235217,0.8535371474238239,1.1009805110269957,0.8990194889730043,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912201_b4,dual_g2_s912201_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912201_b4.json,pool_global,confirmation,full,true_bilayer,2.0,4.0,912201,768,8,1.0,True,0.1651584330102196,True,True,0.4484624760843978,0.5298331560399856,0.931641628922151,0.9765625,1.0,0.4531326806980321,1.0,0.5358451089838108,0.45133328539911427,0.4166980156152441,,self-report; not geometry-derived layer count or success,0.5355322853023841,0.01830716309748665,1.2538202375145904,1.253820237514592,4.150862292305447,7.270194830191524,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912201_b4__pool_global.npz,faff2c6599516b5d6457ef13a400c55036bd895f3e31106155053524243ba96e,1.3090797590578338,0.6909202409421662,0.6545398795289169,-8.881784197001252e-16,2.000000000000001,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912201_b4,dual_g2_s912201_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912201_b4.json,pool_compatible,confirmation,full,true_bilayer,2.0,4.0,912201,768,8,1.0,True,0.16785121700377204,True,True,0.20504713521899057,0.3317161055164014,0.7295619702944135,0.953125,1.0,0.2114646799835259,1.0,0.33936618582485434,0.2071635580462667,0.30722446587501406,,self-report; not geometry-derived layer count or success,0.33887055065648125,0.01833461150618531,0.4634833548510784,0.7938372649600672,4.138082501121181,7.075764675613682,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912201_b4__pool_compatible.npz,bb9adb78d9ee7ba81a59f7aac6f759ea16c47b12bb43f4e4f61d4e561821d2e4,1.7102406885412706,0.28975931145872935,0.8551203442706353,1.1144005162997934,0.8855994837002066,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912201_b4,dual_g2_s912201_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912201_b4.json,graph_bias_only,confirmation,full,true_bilayer,2.0,4.0,912201,768,8,1.0,True,0.1792987350054318,True,True,0.24066994027305322,0.36642015869304945,0.7919850010609264,0.9557291666666666,1.0,0.24686152720034737,1.0,0.37402888636598736,0.24299019897848462,0.34398890834063633,,self-report; not geometry-derived layer count or success,0.3735791640987872,0.018336193373546302,0.48266316744620624,0.8316090292490232,4.143179694308861,7.144822135504876,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912201_b4__graph_bias_only.npz,6121272626e59b0a5e1fa95d2073a5d9f17fa22fea0c60b57577d900630947d4,1.7044399872134373,0.29556001278656274,0.8522199936067186,1.0838337680517194,0.9161662319482806,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912201_b4,dual_g2_s912201_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912201_b4.json,graph_projected_bias_only,confirmation,full,true_bilayer,2.0,4.0,912201,768,8,1.0,True,0.181934566993732,True,True,0.24070510365978592,0.3665125072264251,0.7922067892495078,0.9557291666666666,1.0,0.24920126113612093,1.0,0.37468143900987055,0.24299561655030918,0.34398638742118104,,self-report; not geometry-derived layer count or success,0.37423253337026974,0.018335531237933606,0.4825837516615346,0.83144852647254,4.1431701350190915,7.144992133882,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912201_b4__graph_projected_bias_only.npz,d6c5ee7d086f7345840089fcaacd4b80c0fe7c42a865c031311dd6a9d30b5865,1.704448664526597,0.29555133547340295,0.8522243322632985,1.0839663516203866,0.9160336483796134,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912201_b4,dual_g2_s912201_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912201_b4.json,zero_balanced_6,confirmation,full,true_bilayer,2.0,4.0,912201,768,8,1.0,True,0.7237142720114207,True,True,0.23896579506336044,0.3648690653966567,0.782244911808565,0.9557291666666666,1.0,0.24728893616125344,1.0,0.3733724715755598,0.24138051559316645,0.3363723941985451,,self-report; not geometry-derived layer count or success,0.3728906511075519,0.018962195205941782,0.4840601605235882,0.8392085560680692,4.136071229153988,7.1535687254380065,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912201_b4__zero_balanced_6.npz,fdf594823c84a2adceaeff077a768ac84c39ae26cfdcf36e34a04caa767db546,1.6755809318485289,0.32441906815147115,0.8377904659242644,1.0531562327083317,0.9468437672916683,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
