family,target_id,target_mask,regime,m,rep,method,pred_mask,train_error,test_error,full_domain_error,unseen_error,seen_error,consistent,candidate_set_support_failure,representation_support_failure,search_budget_failure,support_status,candidate_checks,seen_unique,unseen_count,duplicate_training_draws,expression,gates,fit_seconds
affine,affine_32,52275,uniform,8,6,exact,52275,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,6,10,2,(!x1^x3),1,0.00016593300097156316
affine,affine_32,52275,uniform,8,6,affine,52275,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,6,10,2,(!x1^x3),1,3.927299985662103e-05
affine,affine_32,52275,uniform,8,6,prefix32,65535,0.25,0.5,0.5,0.6,0.3333333333333333,0,1,0,1,search_budget_exhausted,32,6,10,2,1,0,3.9106000258470885e-05
affine,affine_32,52275,uniform,16,6,exact,52275,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,10,6,6,(!x1^x3),1,0.00016264199985016603
affine,affine_32,52275,uniform,16,6,affine,52275,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,10,6,6,(!x1^x3),1,3.990599907410797e-05
affine,affine_32,52275,uniform,16,6,prefix32,65535,0.25,0.5,0.5,0.8333333333333334,0.3,0,1,0,1,search_budget_exhausted,32,10,6,6,1,0,4.007099960290361e-05
affine,affine_32,52275,uniform,32,6,exact,52275,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,14,2,18,(!x1^x3),1,0.00016128699826367665
affine,affine_32,52275,uniform,32,6,affine,52275,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,14,2,18,(!x1^x3),1,4.066200017405208e-05
affine,affine_32,52275,uniform,32,6,prefix32,30583,0.25,0.5,0.5,1.0,0.42857142857142855,0,1,0,1,search_budget_exhausted,32,14,2,18,(!x0|!x1),1,4.076999903190881e-05
affine,affine_32,52275,uniform,4,7,exact,3855,0.0,0.5,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,3000,4,12,0,!x2,0,0.00017643200044403784
affine,affine_32,52275,uniform,4,7,affine,3855,0.0,0.5,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,32,4,12,0,!x2,0,3.3255999369430356e-05
affine,affine_32,52275,uniform,4,7,prefix32,3855,0.0,0.5,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,32,4,12,0,!x2,0,3.2826001188368537e-05
affine,affine_32,52275,uniform,8,7,exact,3855,0.0,0.5,0.5,0.8,0.0,1,0,0,0,consistent,3000,6,10,2,!x2,0,0.0001672509988566162
affine,affine_32,52275,uniform,8,7,affine,3855,0.0,0.5,0.5,0.8,0.0,1,0,0,0,consistent,32,6,10,2,!x2,0,3.386900061741471e-05
affine,affine_32,52275,uniform,8,7,prefix32,3855,0.0,0.5,0.5,0.8,0.0,1,0,0,0,consistent,32,6,10,2,!x2,0,3.362399911566172e-05
affine,affine_32,52275,uniform,16,7,exact,52275,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,10,6,6,(!x1^x3),1,0.00016215599862334784
affine,affine_32,52275,uniform,16,7,affine,52275,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,10,6,6,(!x1^x3),1,4.038800034322776e-05
affine,affine_32,52275,uniform,16,7,prefix32,1285,0.1875,0.5,0.5,0.8333333333333334,0.3,0,1,0,1,search_budget_exhausted,32,10,6,6,(!x0&!x2),1,4.056699981447309e-05
affine,affine_32,52275,uniform,32,7,exact,52275,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,13,3,19,(!x1^x3),1,0.0001647159988351632
affine,affine_32,52275,uniform,32,7,affine,52275,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,13,3,19,(!x1^x3),1,4.083499879925512e-05
affine,affine_32,52275,uniform,32,7,prefix32,51,0.21875,0.25,0.25,0.3333333333333333,0.23076923076923078,0,1,0,1,search_budget_exhausted,32,13,3,19,(!x1&!x3),1,4.1110000893240795e-05
affine,affine_32,52275,shift_x3,4,0,exact,13107,0.0,1.0,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,3000,4,12,0,!x1,0,0.00017373099944961723
affine,affine_32,52275,shift_x3,4,0,affine,13107,0.0,1.0,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,32,4,12,0,!x1,0,3.3193999115610495e-05
affine,affine_32,52275,shift_x3,4,0,prefix32,13107,0.0,1.0,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,32,4,12,0,!x1,0,3.2909001674852334e-05
affine,affine_32,52275,shift_x3,8,0,exact,13107,0.0,1.0,0.5,0.8,0.0,1,0,0,0,consistent,3000,6,10,2,!x1,0,0.0001702979989204323
affine,affine_32,52275,shift_x3,8,0,affine,13107,0.0,1.0,0.5,0.8,0.0,1,0,0,0,consistent,32,6,10,2,!x1,0,3.8932999814278446e-05
affine,affine_32,52275,shift_x3,8,0,prefix32,13107,0.0,1.0,0.5,0.8,0.0,1,0,0,0,consistent,32,6,10,2,!x1,0,3.873999958159402e-05
affine,affine_32,52275,shift_x3,16,0,exact,13107,0.0,1.0,0.5,0.8888888888888888,0.0,1,0,0,0,consistent,3000,7,9,9,!x1,0,0.00016653099919494707
affine,affine_32,52275,shift_x3,16,0,affine,13107,0.0,1.0,0.5,0.8888888888888888,0.0,1,0,0,0,consistent,32,7,9,9,!x1,0,3.9109001590986736e-05
affine,affine_32,52275,shift_x3,16,0,prefix32,13107,0.0,1.0,0.5,0.8888888888888888,0.0,1,0,0,0,consistent,32,7,9,9,!x1,0,3.930999992007855e-05
affine,affine_32,52275,shift_x3,32,0,exact,13107,0.0,1.0,0.5,1.0,0.0,1,0,0,0,consistent,3000,8,8,24,!x1,0,0.00018968699987453874
affine,affine_32,52275,shift_x3,32,0,affine,13107,0.0,1.0,0.5,1.0,0.0,1,0,0,0,consistent,32,8,8,24,!x1,0,4.043399894726463e-05
affine,affine_32,52275,shift_x3,32,0,prefix32,13107,0.0,1.0,0.5,1.0,0.0,1,0,0,0,consistent,32,8,8,24,!x1,0,4.084899956069421e-05
affine,affine_32,52275,shift_x3,4,1,exact,13107,0.0,1.0,0.5,0.6153846153846154,0.0,1,0,0,0,consistent,3000,3,13,1,!x1,0,0.00020722299996123184
affine,affine_32,52275,shift_x3,4,1,affine,13107,0.0,1.0,0.5,0.6153846153846154,0.0,1,0,0,0,consistent,32,3,13,1,!x1,0,3.9399999877787195e-05
affine,affine_32,52275,shift_x3,4,1,prefix32,13107,0.0,1.0,0.5,0.6153846153846154,0.0,1,0,0,0,consistent,32,3,13,1,!x1,0,3.961199945479166e-05
affine,affine_32,52275,shift_x3,8,1,exact,13107,0.0,1.0,0.5,0.7272727272727273,0.0,1,0,0,0,consistent,3000,5,11,3,!x1,0,0.000171930998476455
affine,affine_32,52275,shift_x3,8,1,affine,13107,0.0,1.0,0.5,0.7272727272727273,0.0,1,0,0,0,consistent,32,5,11,3,!x1,0,3.925400051230099e-05
affine,affine_32,52275,shift_x3,8,1,prefix32,13107,0.0,1.0,0.5,0.7272727272727273,0.0,1,0,0,0,consistent,32,5,11,3,!x1,0,3.93169993913034e-05
affine,affine_32,52275,shift_x3,16,1,exact,13107,0.0,1.0,0.5,0.8,0.0,1,0,0,0,consistent,3000,6,10,10,!x1,0,0.0001701440014585387
affine,affine_32,52275,shift_x3,16,1,affine,13107,0.0,1.0,0.5,0.8,0.0,1,0,0,0,consistent,32,6,10,10,!x1,0,3.9475999074056745e-05
affine,affine_32,52275,shift_x3,16,1,prefix32,13107,0.0,1.0,0.5,0.8,0.0,1,0,0,0,consistent,32,6,10,10,!x1,0,3.9139000364230014e-05
affine,affine_32,52275,shift_x3,32,1,exact,13107,0.0,1.0,0.5,0.8888888888888888,0.0,1,0,0,0,consistent,3000,7,9,25,!x1,0,0.00016669599972374272
affine,affine_32,52275,shift_x3,32,1,affine,13107,0.0,1.0,0.5,0.8888888888888888,0.0,1,0,0,0,consistent,32,7,9,25,!x1,0,4.137199903198052e-05
affine,affine_32,52275,shift_x3,32,1,prefix32,13107,0.0,1.0,0.5,0.8888888888888888,0.0,1,0,0,0,consistent,32,7,9,25,!x1,0,4.0393000745098107e-05
affine,affine_32,52275,shift_x3,4,2,exact,13107,0.0,1.0,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,3000,4,12,0,!x1,0,0.0001786720004020026
affine,affine_32,52275,shift_x3,4,2,affine,13107,0.0,1.0,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,32,4,12,0,!x1,0,3.874300091410987e-05
affine,affine_32,52275,shift_x3,4,2,prefix32,13107,0.0,1.0,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,32,4,12,0,!x1,0,3.878700044879224e-05
affine,affine_32,52275,shift_x3,8,2,exact,13107,0.0,1.0,0.5,0.7272727272727273,0.0,1,0,0,0,consistent,3000,5,11,3,!x1,0,0.00017254200065508485
affine,affine_32,52275,shift_x3,8,2,affine,13107,0.0,1.0,0.5,0.7272727272727273,0.0,1,0,0,0,consistent,32,5,11,3,!x1,0,3.8860000131535344e-05
affine,affine_32,52275,shift_x3,8,2,prefix32,13107,0.0,1.0,0.5,0.7272727272727273,0.0,1,0,0,0,consistent,32,5,11,3,!x1,0,3.889700019499287e-05
affine,affine_32,52275,shift_x3,16,2,exact,13107,0.0,1.0,0.5,1.0,0.0,1,0,0,0,consistent,3000,8,8,8,!x1,0,0.00016013399908842985
affine,affine_32,52275,shift_x3,16,2,affine,13107,0.0,1.0,0.5,1.0,0.0,1,0,0,0,consistent,32,8,8,8,!x1,0,3.311000000394415e-05
affine,affine_32,52275,shift_x3,16,2,prefix32,13107,0.0,1.0,0.5,1.0,0.0,1,0,0,0,consistent,32,8,8,8,!x1,0,3.297500006738119e-05
affine,affine_32,52275,shift_x3,32,2,exact,13107,0.0,1.0,0.5,1.0,0.0,1,0,0,0,consistent,3000,8,8,24,!x1,0,0.00016798500109871384
affine,affine_32,52275,shift_x3,32,2,affine,13107,0.0,1.0,0.5,1.0,0.0,1,0,0,0,consistent,32,8,8,24,!x1,0,3.410199860809371e-05
affine,affine_32,52275,shift_x3,32,2,prefix32,13107,0.0,1.0,0.5,1.0,0.0,1,0,0,0,consistent,32,8,8,24,!x1,0,3.422999907343183e-05
affine,affine_32,52275,shift_x3,4,3,exact,13107,0.0,1.0,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,3000,4,12,0,!x1,0,0.00017961900084628724
affine,affine_32,52275,shift_x3,4,3,affine,13107,0.0,1.0,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,32,4,12,0,!x1,0,3.230099900974892e-05
affine,affine_32,52275,shift_x3,4,3,prefix32,13107,0.0,1.0,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,32,4,12,0,!x1,0,3.197199839632958e-05
affine,affine_32,52275,shift_x3,8,3,exact,13107,0.0,1.0,0.5,0.8,0.0,1,0,0,0,consistent,3000,6,10,2,!x1,0,0.00016555000001972076
affine,affine_32,52275,shift_x3,8,3,affine,13107,0.0,1.0,0.5,0.8,0.0,1,0,0,0,consistent,32,6,10,2,!x1,0,3.9598999137524515e-05
affine,affine_32,52275,shift_x3,8,3,prefix32,13107,0.0,1.0,0.5,0.8,0.0,1,0,0,0,consistent,32,6,10,2,!x1,0,4.002800051239319e-05
affine,affine_32,52275,shift_x3,16,3,exact,13107,0.0,1.0,0.5,1.0,0.0,1,0,0,0,consistent,3000,8,8,8,!x1,0,0.00016581800082349218
affine,affine_32,52275,shift_x3,16,3,affine,13107,0.0,1.0,0.5,1.0,0.0,1,0,0,0,consistent,32,8,8,8,!x1,0,4.034999983559828e-05
affine,affine_32,52275,shift_x3,16,3,prefix32,13107,0.0,1.0,0.5,1.0,0.0,1,0,0,0,consistent,32,8,8,8,!x1,0,4.0182001612265594e-05
affine,affine_32,52275,shift_x3,32,3,exact,13107,0.0,1.0,0.5,1.0,0.0,1,0,0,0,consistent,3000,8,8,24,!x1,0,0.00016906899872992653
affine,affine_32,52275,shift_x3,32,3,affine,13107,0.0,1.0,0.5,1.0,0.0,1,0,0,0,consistent,32,8,8,24,!x1,0,3.478500002529472e-05
affine,affine_32,52275,shift_x3,32,3,prefix32,13107,0.0,1.0,0.5,1.0,0.0,1,0,0,0,consistent,32,8,8,24,!x1,0,3.439700049057137e-05
affine,affine_32,52275,shift_x3,4,4,exact,13107,0.0,1.0,0.5,0.6153846153846154,0.0,1,0,0,0,consistent,3000,3,13,1,!x1,0,0.00018085500050801784
affine,affine_32,52275,shift_x3,4,4,affine,13107,0.0,1.0,0.5,0.6153846153846154,0.0,1,0,0,0,consistent,32,3,13,1,!x1,0,3.3334999898215756e-05
affine,affine_32,52275,shift_x3,4,4,prefix32,13107,0.0,1.0,0.5,0.6153846153846154,0.0,1,0,0,0,consistent,32,3,13,1,!x1,0,3.307899896753952e-05
affine,affine_32,52275,shift_x3,8,4,exact,13107,0.0,1.0,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,3000,4,12,4,!x1,0,0.00017823700000008103
affine,affine_32,52275,shift_x3,8,4,affine,13107,0.0,1.0,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,32,4,12,4,!x1,0,3.9773000025888905e-05
affine,affine_32,52275,shift_x3,8,4,prefix32,13107,0.0,1.0,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,32,4,12,4,!x1,0,3.935099994123448e-05
affine,affine_32,52275,shift_x3,16,4,exact,13107,0.0,1.0,0.5,0.8,0.0,1,0,0,0,consistent,3000,6,10,10,!x1,0,0.0001894469987746561
affine,affine_32,52275,shift_x3,16,4,affine,13107,0.0,1.0,0.5,0.8,0.0,1,0,0,0,consistent,32,6,10,10,!x1,0,3.9685000956524163e-05
affine,affine_32,52275,shift_x3,16,4,prefix32,13107,0.0,1.0,0.5,0.8,0.0,1,0,0,0,consistent,32,6,10,10,!x1,0,3.9644999560550787e-05
affine,affine_32,52275,shift_x3,32,4,exact,13107,0.0,1.0,0.5,0.8888888888888888,0.0,1,0,0,0,consistent,3000,7,9,25,!x1,0,0.00016939200031629298
affine,affine_32,52275,shift_x3,32,4,affine,13107,0.0,1.0,0.5,0.8888888888888888,0.0,1,0,0,0,consistent,32,7,9,25,!x1,0,3.604499943321571e-05
affine,affine_32,52275,shift_x3,32,4,prefix32,13107,0.0,1.0,0.5,0.8888888888888888,0.0,1,0,0,0,consistent,32,7,9,25,!x1,0,3.566499981388915e-05
affine,affine_32,52275,shift_x3,4,5,exact,13107,0.0,1.0,0.5,0.6153846153846154,0.0,1,0,0,0,consistent,3000,3,13,1,!x1,0,0.00019118700038234238
affine,affine_32,52275,shift_x3,4,5,affine,13107,0.0,1.0,0.5,0.6153846153846154,0.0,1,0,0,0,consistent,32,3,13,1,!x1,0,3.942600051232148e-05
affine,affine_32,52275,shift_x3,4,5,prefix32,13107,0.0,1.0,0.5,0.6153846153846154,0.0,1,0,0,0,consistent,32,3,13,1,!x1,0,3.914300032192841e-05
affine,affine_32,52275,shift_x3,8,5,exact,13107,0.0,1.0,0.5,0.8,0.0,1,0,0,0,consistent,3000,6,10,2,!x1,0,0.0001706040002318332
affine,affine_32,52275,shift_x3,8,5,affine,13107,0.0,1.0,0.5,0.8,0.0,1,0,0,0,consistent,32,6,10,2,!x1,0,3.9042999560479075e-05
affine,affine_32,52275,shift_x3,8,5,prefix32,13107,0.0,1.0,0.5,0.8,0.0,1,0,0,0,consistent,32,6,10,2,!x1,0,3.9169000956462696e-05
affine,affine_32,52275,shift_x3,16,5,exact,13107,0.0,1.0,0.5,1.0,0.0,1,0,0,0,consistent,3000,8,8,8,!x1,0,0.00016606400095042773
affine,affine_32,52275,shift_x3,16,5,affine,13107,0.0,1.0,0.5,1.0,0.0,1,0,0,0,consistent,32,8,8,8,!x1,0,3.924599877791479e-05
affine,affine_32,52275,shift_x3,16,5,prefix32,13107,0.0,1.0,0.5,1.0,0.0,1,0,0,0,consistent,32,8,8,8,!x1,0,4.08649993914878e-05
affine,affine_32,52275,shift_x3,32,5,exact,13107,0.0,1.0,0.5,1.0,0.0,1,0,0,0,consistent,3000,8,8,24,!x1,0,0.00016831700122565962
affine,affine_32,52275,shift_x3,32,5,affine,13107,0.0,1.0,0.5,1.0,0.0,1,0,0,0,consistent,32,8,8,24,!x1,0,4.0674000047147274e-05
affine,affine_32,52275,shift_x3,32,5,prefix32,13107,0.0,1.0,0.5,1.0,0.0,1,0,0,0,consistent,32,8,8,24,!x1,0,4.038299994135741e-05
affine,affine_32,52275,shift_x3,4,6,exact,13107,0.0,1.0,0.5,0.6153846153846154,0.0,1,0,0,0,consistent,3000,3,13,1,!x1,0,0.0002216259999840986
affine,affine_32,52275,shift_x3,4,6,affine,13107,0.0,1.0,0.5,0.6153846153846154,0.0,1,0,0,0,consistent,32,3,13,1,!x1,0,3.520900099829305e-05
affine,affine_32,52275,shift_x3,4,6,prefix32,13107,0.0,1.0,0.5,0.6153846153846154,0.0,1,0,0,0,consistent,32,3,13,1,!x1,0,3.319899951748084e-05
affine,affine_32,52275,shift_x3,8,6,exact,13107,0.0,1.0,0.5,0.7272727272727273,0.0,1,0,0,0,consistent,3000,5,11,3,!x1,0,0.00020534299983410165
affine,affine_32,52275,shift_x3,8,6,affine,13107,0.0,1.0,0.5,0.7272727272727273,0.0,1,0,0,0,consistent,32,5,11,3,!x1,0,4.380100108392071e-05
affine,affine_32,52275,shift_x3,8,6,prefix32,13107,0.0,1.0,0.5,0.7272727272727273,0.0,1,0,0,0,consistent,32,5,11,3,!x1,0,4.3774000005214475e-05
affine,affine_32,52275,shift_x3,16,6,exact,13107,0.0,1.0,0.5,0.8888888888888888,0.0,1,0,0,0,consistent,3000,7,9,9,!x1,0,0.00020076799955859315
affine,affine_32,52275,shift_x3,16,6,affine,13107,0.0,1.0,0.5,0.8888888888888888,0.0,1,0,0,0,consistent,32,7,9,9,!x1,0,3.671000013127923e-05
affine,affine_32,52275,shift_x3,16,6,prefix32,13107,0.0,1.0,0.5,0.8888888888888888,0.0,1,0,0,0,consistent,32,7,9,9,!x1,0,3.6483999792835675e-05
affine,affine_32,52275,shift_x3,32,6,exact,13107,0.0,1.0,0.5,1.0,0.0,1,0,0,0,consistent,3000,8,8,24,!x1,0,0.0001794359995983541
affine,affine_32,52275,shift_x3,32,6,affine,13107,0.0,1.0,0.5,1.0,0.0,1,0,0,0,consistent,32,8,8,24,!x1,0,4.4258000343688764e-05
affine,affine_32,52275,shift_x3,32,6,prefix32,13107,0.0,1.0,0.5,1.0,0.0,1,0,0,0,consistent,32,8,8,24,!x1,0,4.511599945544731e-05
affine,affine_32,52275,shift_x3,4,7,exact,13107,0.0,1.0,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,3000,4,12,0,!x1,0,0.0001838469997892389
affine,affine_32,52275,shift_x3,4,7,affine,13107,0.0,1.0,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,32,4,12,0,!x1,0,3.314199966553133e-05
affine,affine_32,52275,shift_x3,4,7,prefix32,13107,0.0,1.0,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,32,4,12,0,!x1,0,3.3071999496314675e-05
affine,affine_32,52275,shift_x3,8,7,exact,13107,0.0,1.0,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,3000,4,12,4,!x1,0,0.0001841000012063887
affine,affine_32,52275,shift_x3,8,7,affine,13107,0.0,1.0,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,32,4,12,4,!x1,0,4.4270000216783956e-05
affine,affine_32,52275,shift_x3,8,7,prefix32,13107,0.0,1.0,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,32,4,12,4,!x1,0,3.8273001337074675e-05
affine,affine_32,52275,shift_x3,16,7,exact,13107,0.0,1.0,0.5,1.0,0.0,1,0,0,0,consistent,3000,8,8,8,!x1,0,0.000167674001204432
affine,affine_32,52275,shift_x3,16,7,affine,13107,0.0,1.0,0.5,1.0,0.0,1,0,0,0,consistent,32,8,8,8,!x1,0,3.2232999728876166e-05
affine,affine_32,52275,shift_x3,16,7,prefix32,13107,0.0,1.0,0.5,1.0,0.0,1,0,0,0,consistent,32,8,8,8,!x1,0,3.2158999601961114e-05
affine,affine_32,52275,shift_x3,32,7,exact,13107,0.0,1.0,0.5,1.0,0.0,1,0,0,0,consistent,3000,8,8,24,!x1,0,0.00017176199980895035
affine,affine_32,52275,shift_x3,32,7,affine,13107,0.0,1.0,0.5,1.0,0.0,1,0,0,0,consistent,32,8,8,24,!x1,0,4.09419990319293e-05
affine,affine_32,52275,shift_x3,32,7,prefix32,13107,0.0,1.0,0.5,1.0,0.0,1,0,0,0,consistent,32,8,8,24,!x1,0,4.089499998372048e-05
affine,affine_33,4080,uniform,4,0,exact,42405,0.0,0.5,0.5,0.6153846153846154,0.0,1,0,0,0,consistent,3000,3,13,1,(!x0^x2),1,0.00018687100055103656
affine,affine_33,4080,uniform,4,0,affine,42405,0.0,0.5,0.5,0.6153846153846154,0.0,1,0,0,0,consistent,32,3,13,1,(!x0^x2),1,3.9726999602862634e-05
affine,affine_33,4080,uniform,4,0,prefix32,42405,0.0,0.5,0.5,0.6153846153846154,0.0,1,0,0,0,consistent,32,3,13,1,(!x0^x2),1,3.9632999687455595e-05
affine,affine_33,4080,uniform,8,0,exact,4080,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,6,10,2,(!x2^!x3),1,0.0001790329988580197
affine,affine_33,4080,uniform,8,0,affine,4080,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,6,10,2,(!x2^!x3),1,3.3522999729029834e-05
affine,affine_33,4080,uniform,8,0,prefix32,4369,0.125,0.5,0.5,0.7,0.16666666666666666,0,1,0,1,search_budget_exhausted,32,6,10,2,(!x0&!x1),1,3.3262000215472654e-05
affine,affine_33,4080,uniform,16,0,exact,4080,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,10,6,6,(!x2^!x3),1,0.00015897299999778625
affine,affine_33,4080,uniform,16,0,affine,4080,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,10,6,6,(!x2^!x3),1,3.942200055462308e-05
affine,affine_33,4080,uniform,16,0,prefix32,42405,0.1875,0.5,0.5,0.8333333333333334,0.3,0,1,0,1,search_budget_exhausted,32,10,6,6,(!x0^x2),1,4.193899985693861e-05
affine,affine_33,4080,uniform,32,0,exact,4080,0.0,0.0,0.0,,0.0,1,0,0,0,consistent,3000,16,0,16,(!x2^!x3),1,0.00017650900008447934
affine,affine_33,4080,uniform,32,0,affine,4080,0.0,0.0,0.0,,0.0,1,0,0,0,consistent,32,16,0,16,(!x2^!x3),1,4.44369998149341e-05
affine,affine_33,4080,uniform,32,0,prefix32,30583,0.375,0.5,0.5,,0.5,0,1,0,1,search_budget_exhausted,32,16,0,16,(!x0|!x1),1,4.4608999814954586e-05
affine,affine_33,4080,uniform,4,1,exact,42405,0.0,0.5,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,3000,4,12,0,(!x0^x2),1,0.00019679300021380186
affine,affine_33,4080,uniform,4,1,affine,42405,0.0,0.5,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,32,4,12,0,(!x0^x2),1,3.7772000723634847e-05
affine,affine_33,4080,uniform,4,1,prefix32,42405,0.0,0.5,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,32,4,12,0,(!x0^x2),1,3.777699930651579e-05
affine,affine_33,4080,uniform,8,1,exact,4080,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,7,9,1,(!x2^!x3),1,0.0001727109993225895
affine,affine_33,4080,uniform,8,1,affine,4080,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,7,9,1,(!x2^!x3),1,3.182199907314498e-05
affine,affine_33,4080,uniform,8,1,prefix32,51,0.125,0.5,0.5,0.7777777777777778,0.14285714285714285,0,1,0,1,search_budget_exhausted,32,7,9,1,(!x1&!x3),1,3.198999911546707e-05
affine,affine_33,4080,uniform,16,1,exact,4080,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,11,5,5,(!x2^!x3),1,0.0001529440014564898
affine,affine_33,4080,uniform,16,1,affine,4080,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,11,5,5,(!x2^!x3),1,3.231000118830707e-05
affine,affine_33,4080,uniform,16,1,prefix32,255,0.375,0.5,0.5,0.6,0.45454545454545453,0,1,0,1,search_budget_exhausted,32,11,5,5,!x3,0,3.212600131519139e-05
affine,affine_33,4080,uniform,32,1,exact,4080,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,15,1,17,(!x2^!x3),1,0.00016130500080180354
affine,affine_33,4080,uniform,32,1,affine,4080,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,15,1,17,(!x2^!x3),1,4.1941999370465055e-05
affine,affine_33,4080,uniform,32,1,prefix32,255,0.40625,0.5,0.5,1.0,0.4666666666666667,0,1,0,1,search_budget_exhausted,32,15,1,17,!x3,0,4.22549983341014e-05
affine,affine_33,4080,uniform,4,2,exact,3855,0.0,0.5,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,3000,4,12,0,!x2,0,0.00019714900008693803
affine,affine_33,4080,uniform,4,2,affine,3855,0.0,0.5,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,32,4,12,0,!x2,0,3.524000021570828e-05
affine,affine_33,4080,uniform,4,2,prefix32,3855,0.0,0.5,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,32,4,12,0,!x2,0,3.489899972919375e-05
affine,affine_33,4080,uniform,8,2,exact,3840,0.0,0.25,0.25,0.4444444444444444,0.0,1,0,0,0,consistent,3000,7,9,1,(!x2&x3),1,0.00016303399934258778
affine,affine_33,4080,uniform,8,2,affine,4080,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,7,9,1,(!x2^!x3),1,3.915799970855005e-05
affine,affine_33,4080,uniform,8,2,prefix32,3855,0.125,0.5,0.5,0.7777777777777778,0.14285714285714285,0,1,0,1,search_budget_exhausted,32,7,9,1,!x2,0,3.928200021618977e-05
affine,affine_33,4080,uniform,16,2,exact,4080,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,10,6,6,(!x2^!x3),1,0.00016062699978647288
affine,affine_33,4080,uniform,16,2,affine,4080,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,32,10,6,6,(!x2^!x3),1,4.013299985672347e-05
affine,affine_33,4080,uniform,16,2,prefix32,1285,0.25,0.5,0.5,0.8333333333333334,0.3,0,1,0,1,search_budget_exhausted,32,10,6,6,(!x0&!x2),1,3.9676999222137965e-05
affine,affine_33,4080,uniform,32,2,exact,4080,0.0,0.0,0.0,,0.0,1,0,0,0,consistent,3000,16,0,16,(!x2^!x3),1,0.00016237900126725435
affine,affine_33,4080,uniform,32,2,affine,4080,0.0,0.0,0.0,,0.0,1,0,0,0,consistent,32,16,0,16,(!x2^!x3),1,3.465599911578465e-05
affine,affine_33,4080,uniform,32,2,prefix32,21760,0.375,0.5,0.5,,0.5,0,1,0,1,search_budget_exhausted,32,16,0,16,(!x0&x3),1,3.478500002529472e-05
affine,affine_33,4080,uniform,4,3,exact,771,0.0,0.5,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,3000,4,12,0,(!x1&!x2),1,0.00017877400023280643
affine,affine_33,4080,uniform,4,3,affine,50115,0.0,0.5,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,32,4,12,0,(!x1^x2),1,3.913800173904747e-05
affine,affine_33,4080,uniform,4,3,prefix32,771,0.0,0.5,0.5,0.6666666666666666,0.0,1,0,0,0,consistent,32,4,12,0,(!x1&!x2),1,4.042300133733079e-05
