case,goal_id,family,goal_mask,method,budget,allowed_bits,costs,removed_bit,error,error_count,mean_query_cost,max_query_cost,mean_query_count,runtime_seconds,counts
primary,affine_08_0,affine,65280,fixed_prefix,4,0|1|2|3,1|1|1|1,,0.0,0,4.0,4,4.0,1.095100014936179e-05,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 16, ""tree_nodes"": 31}"
nonunit_costs,affine_08_0,affine,65280,adaptive,0,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,7.524999091401696e-06,"{""cache_hits"": 0, ""query_candidates"": 0, ""states"": 1, ""terminal_evaluations"": 1}"
nonunit_costs,affine_08_0,affine,65280,open_loop,0,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,9.170000339508988e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
nonunit_costs,affine_08_0,affine,65280,fixed_prefix,0,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,4.106999767827801e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
nonunit_costs,affine_08_0,affine,65280,adaptive,1,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,9.138999303104356e-06,"{""cache_hits"": 0, ""query_candidates"": 1, ""states"": 3, ""terminal_evaluations"": 3}"
nonunit_costs,affine_08_0,affine,65280,open_loop,1,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,9.613000656827353e-06,"{""subsets_evaluated"": 2, ""terminal_evaluations"": 3, ""tree_nodes"": 4}"
nonunit_costs,affine_08_0,affine,65280,fixed_prefix,1,0|1|2|3,1|2|3|4,,0.5,8,1.0,1,1.0,4.744999387185089e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 2, ""tree_nodes"": 3}"
nonunit_costs,affine_08_0,affine,65280,adaptive,2,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,1.0870000551221892e-05,"{""cache_hits"": 0, ""query_candidates"": 2, ""states"": 5, ""terminal_evaluations"": 5}"
nonunit_costs,affine_08_0,affine,65280,open_loop,2,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,1.363400042464491e-05,"{""subsets_evaluated"": 3, ""terminal_evaluations"": 5, ""tree_nodes"": 7}"
nonunit_costs,affine_08_0,affine,65280,fixed_prefix,2,0|1|2|3,1|2|3|4,,0.5,8,1.0,1,1.0,4.7890007408568636e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 2, ""tree_nodes"": 3}"
nonunit_costs,affine_08_0,affine,65280,adaptive,3,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,1.7153000953840092e-05,"{""cache_hits"": 4, ""query_candidates"": 7, ""states"": 11, ""terminal_evaluations"": 11}"
nonunit_costs,affine_08_0,affine,65280,open_loop,3,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,1.3330000001587905e-05,"{""subsets_evaluated"": 5, ""terminal_evaluations"": 11, ""tree_nodes"": 17}"
nonunit_costs,affine_08_0,affine,65280,fixed_prefix,3,0|1|2|3,1|2|3|4,,0.5,8,3.0,3,2.0,5.9659996622940525e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 4, ""tree_nodes"": 7}"
nonunit_costs,affine_08_0,affine,65280,adaptive,4,0|1|2|3,1|2|3|4,,0.0,0,4.0,4,1.0,2.5069999537663534e-05,"{""cache_hits"": 8, ""query_candidates"": 12, ""states"": 17, ""terminal_evaluations"": 17}"
nonunit_costs,affine_08_0,affine,65280,open_loop,4,0|1|2|3,1|2|3|4,,0.0,0,4.0,4,1.0,1.739000072120689e-05,"{""subsets_evaluated"": 7, ""terminal_evaluations"": 17, ""tree_nodes"": 27}"
nonunit_costs,affine_08_0,affine,65280,fixed_prefix,4,0|1|2|3,1|2|3|4,,0.5,8,3.0,3,2.0,6.2830004026182e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 4, ""tree_nodes"": 7}"
missing_sensor,affine_08_0,affine,65280,adaptive,4,0|1|2,1|1|1|1,3,0.5,8,0.0,0,0.0,3.260300036345143e-05,"{""cache_hits"": 28, ""query_candidates"": 27, ""states"": 27, ""terminal_evaluations"": 27}"
missing_sensor,affine_08_0,affine,65280,open_loop,4,0|1|2,1|1|1|1,3,0.5,8,0.0,0,0.0,1.8955999621539377e-05,"{""subsets_evaluated"": 8, ""terminal_evaluations"": 27, ""tree_nodes"": 46}"
missing_sensor,affine_08_0,affine,65280,fixed_prefix,4,0|1|2,1|1|1|1,3,0.5,8,3.0,3,3.0,7.279000783455558e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 8, ""tree_nodes"": 15}"
primary,affine_08_1,affine,255,adaptive,0,0|1|2|3,1|1|1|1,,0.5,8,0.0,0,0.0,7.4599993240553886e-06,"{""cache_hits"": 0, ""query_candidates"": 0, ""states"": 1, ""terminal_evaluations"": 1}"
primary,affine_08_1,affine,255,open_loop,0,0|1|2|3,1|1|1|1,,0.5,8,0.0,0,0.0,8.322000212501734e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
primary,affine_08_1,affine,255,fixed_prefix,0,0|1|2|3,1|1|1|1,,0.5,8,0.0,0,0.0,3.8569996831938624e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
primary,affine_08_1,affine,255,adaptive,1,0|1|2|3,1|1|1|1,,0.0,0,1.0,1,1.0,1.3607999790110625e-05,"{""cache_hits"": 0, ""query_candidates"": 4, ""states"": 9, ""terminal_evaluations"": 9}"
primary,affine_08_1,affine,255,open_loop,1,0|1|2|3,1|1|1|1,,0.0,0,1.0,1,1.0,1.246899955731351e-05,"{""subsets_evaluated"": 5, ""terminal_evaluations"": 9, ""tree_nodes"": 13}"
primary,affine_08_1,affine,255,fixed_prefix,1,0|1|2|3,1|1|1|1,,0.5,8,1.0,1,1.0,5.095998858450912e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 2, ""tree_nodes"": 3}"
primary,affine_08_1,affine,255,adaptive,2,0|1|2|3,1|1|1|1,,0.0,0,2.0,2,2.0,3.9849999666330405e-05,"{""cache_hits"": 24, ""query_candidates"": 28, ""states"": 33, ""terminal_evaluations"": 33}"
primary,affine_08_1,affine,255,open_loop,2,0|1|2|3,1|1|1|1,,0.0,0,1.0,1,1.0,2.1889998606638983e-05,"{""subsets_evaluated"": 11, ""terminal_evaluations"": 33, ""tree_nodes"": 55}"
primary,affine_08_1,affine,255,fixed_prefix,2,0|1|2|3,1|1|1|1,,0.5,8,2.0,2,2.0,5.821999366162345e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 4, ""tree_nodes"": 7}"
primary,affine_08_1,affine,255,adaptive,3,0|1|2|3,1|1|1|1,,0.0,0,3.0,3,3.0,7.657300011487678e-05,"{""cache_hits"": 88, ""query_candidates"": 76, ""states"": 65, ""terminal_evaluations"": 65}"
primary,affine_08_1,affine,255,open_loop,3,0|1|2|3,1|1|1|1,,0.0,0,1.0,1,1.0,3.5928000215790235e-05,"{""subsets_evaluated"": 15, ""terminal_evaluations"": 65, ""tree_nodes"": 115}"
primary,affine_08_1,affine,255,fixed_prefix,3,0|1|2|3,1|1|1|1,,0.5,8,3.0,3,3.0,7.959999493323267e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 8, ""tree_nodes"": 15}"
primary,affine_08_1,affine,255,adaptive,4,0|1|2|3,1|1|1|1,,0.0,0,4.0,4,4.0,9.812800090003293e-05,"{""cache_hits"": 136, ""query_candidates"": 108, ""states"": 81, ""terminal_evaluations"": 81}"
primary,affine_08_1,affine,255,open_loop,4,0|1|2|3,1|1|1|1,,0.0,0,1.0,1,1.0,4.1600998883950524e-05,"{""subsets_evaluated"": 16, ""terminal_evaluations"": 81, ""tree_nodes"": 146}"
primary,affine_08_1,affine,255,fixed_prefix,4,0|1|2|3,1|1|1|1,,0.0,0,4.0,4,4.0,1.0816000212798826e-05,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 16, ""tree_nodes"": 31}"
nonunit_costs,affine_08_1,affine,255,adaptive,0,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,7.885000741225667e-06,"{""cache_hits"": 0, ""query_candidates"": 0, ""states"": 1, ""terminal_evaluations"": 1}"
nonunit_costs,affine_08_1,affine,255,open_loop,0,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,8.674998753122054e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
nonunit_costs,affine_08_1,affine,255,fixed_prefix,0,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,3.954999556299299e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
nonunit_costs,affine_08_1,affine,255,adaptive,1,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,8.906999937607907e-06,"{""cache_hits"": 0, ""query_candidates"": 1, ""states"": 3, ""terminal_evaluations"": 3}"
nonunit_costs,affine_08_1,affine,255,open_loop,1,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,9.138999303104356e-06,"{""subsets_evaluated"": 2, ""terminal_evaluations"": 3, ""tree_nodes"": 4}"
nonunit_costs,affine_08_1,affine,255,fixed_prefix,1,0|1|2|3,1|2|3|4,,0.5,8,1.0,1,1.0,4.875000740867108e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 2, ""tree_nodes"": 3}"
nonunit_costs,affine_08_1,affine,255,adaptive,2,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,1.060599970514886e-05,"{""cache_hits"": 0, ""query_candidates"": 2, ""states"": 5, ""terminal_evaluations"": 5}"
nonunit_costs,affine_08_1,affine,255,open_loop,2,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,1.0865000149351545e-05,"{""subsets_evaluated"": 3, ""terminal_evaluations"": 5, ""tree_nodes"": 7}"
nonunit_costs,affine_08_1,affine,255,fixed_prefix,2,0|1|2|3,1|2|3|4,,0.5,8,1.0,1,1.0,4.917001206194982e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 2, ""tree_nodes"": 3}"
nonunit_costs,affine_08_1,affine,255,adaptive,3,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,2.2558999262400903e-05,"{""cache_hits"": 4, ""query_candidates"": 7, ""states"": 11, ""terminal_evaluations"": 11}"
nonunit_costs,affine_08_1,affine,255,open_loop,3,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,1.3255999874672852e-05,"{""subsets_evaluated"": 5, ""terminal_evaluations"": 11, ""tree_nodes"": 17}"
nonunit_costs,affine_08_1,affine,255,fixed_prefix,3,0|1|2|3,1|2|3|4,,0.5,8,3.0,3,2.0,5.8299992815591395e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 4, ""tree_nodes"": 7}"
nonunit_costs,affine_08_1,affine,255,adaptive,4,0|1|2|3,1|2|3|4,,0.0,0,4.0,4,1.0,2.123400008713361e-05,"{""cache_hits"": 8, ""query_candidates"": 12, ""states"": 17, ""terminal_evaluations"": 17}"
nonunit_costs,affine_08_1,affine,255,open_loop,4,0|1|2|3,1|2|3|4,,0.0,0,4.0,4,1.0,1.7455000488553196e-05,"{""subsets_evaluated"": 7, ""terminal_evaluations"": 17, ""tree_nodes"": 27}"
nonunit_costs,affine_08_1,affine,255,fixed_prefix,4,0|1|2|3,1|2|3|4,,0.5,8,3.0,3,2.0,5.867001164006069e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 4, ""tree_nodes"": 7}"
missing_sensor,affine_08_1,affine,255,adaptive,4,0|1|2,1|1|1|1,3,0.5,8,0.0,0,0.0,3.23390013363678e-05,"{""cache_hits"": 28, ""query_candidates"": 27, ""states"": 27, ""terminal_evaluations"": 27}"
missing_sensor,affine_08_1,affine,255,open_loop,4,0|1|2,1|1|1|1,3,0.5,8,0.0,0,0.0,1.9506000171531923e-05,"{""subsets_evaluated"": 8, ""terminal_evaluations"": 27, ""tree_nodes"": 46}"
missing_sensor,affine_08_1,affine,255,fixed_prefix,4,0|1|2,1|1|1|1,3,0.5,8,3.0,3,3.0,7.72299972595647e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 8, ""tree_nodes"": 15}"
primary,affine_09_0,affine,21930,adaptive,0,0|1|2|3,1|1|1|1,,0.5,8,0.0,0,0.0,7.634000212419778e-06,"{""cache_hits"": 0, ""query_candidates"": 0, ""states"": 1, ""terminal_evaluations"": 1}"
primary,affine_09_0,affine,21930,open_loop,0,0|1|2|3,1|1|1|1,,0.5,8,0.0,0,0.0,9.150999176199548e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
primary,affine_09_0,affine,21930,fixed_prefix,0,0|1|2|3,1|1|1|1,,0.5,8,0.0,0,0.0,4.364999767858535e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
primary,affine_09_0,affine,21930,adaptive,1,0|1|2|3,1|1|1|1,,0.5,8,0.0,0,0.0,1.3474000297719613e-05,"{""cache_hits"": 0, ""query_candidates"": 4, ""states"": 9, ""terminal_evaluations"": 9}"
primary,affine_09_0,affine,21930,open_loop,1,0|1|2|3,1|1|1|1,,0.5,8,0.0,0,0.0,1.2037999113090336e-05,"{""subsets_evaluated"": 5, ""terminal_evaluations"": 9, ""tree_nodes"": 13}"
primary,affine_09_0,affine,21930,fixed_prefix,1,0|1|2|3,1|1|1|1,,0.5,8,1.0,1,1.0,5.153999154572375e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 2, ""tree_nodes"": 3}"
primary,affine_09_0,affine,21930,adaptive,2,0|1|2|3,1|1|1|1,,0.0,0,2.0,2,2.0,4.2673000280046836e-05,"{""cache_hits"": 24, ""query_candidates"": 28, ""states"": 33, ""terminal_evaluations"": 33}"
primary,affine_09_0,affine,21930,open_loop,2,0|1|2|3,1|1|1|1,,0.0,0,2.0,2,2.0,2.4060000214376487e-05,"{""subsets_evaluated"": 11, ""terminal_evaluations"": 33, ""tree_nodes"": 55}"
primary,affine_09_0,affine,21930,fixed_prefix,2,0|1|2|3,1|1|1|1,,0.5,8,2.0,2,2.0,6.490001396741718e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 4, ""tree_nodes"": 7}"
primary,affine_09_0,affine,21930,adaptive,3,0|1|2|3,1|1|1|1,,0.0,0,3.0,3,3.0,7.798300066497177e-05,"{""cache_hits"": 88, ""query_candidates"": 76, ""states"": 65, ""terminal_evaluations"": 65}"
primary,affine_09_0,affine,21930,open_loop,3,0|1|2|3,1|1|1|1,,0.0,0,2.0,2,2.0,3.7089999750605784e-05,"{""subsets_evaluated"": 15, ""terminal_evaluations"": 65, ""tree_nodes"": 115}"
primary,affine_09_0,affine,21930,fixed_prefix,3,0|1|2|3,1|1|1|1,,0.5,8,3.0,3,3.0,7.980999725987203e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 8, ""tree_nodes"": 15}"
primary,affine_09_0,affine,21930,adaptive,4,0|1|2|3,1|1|1|1,,0.0,0,4.0,4,4.0,0.00010065099922940135,"{""cache_hits"": 136, ""query_candidates"": 108, ""states"": 81, ""terminal_evaluations"": 81}"
primary,affine_09_0,affine,21930,open_loop,4,0|1|2|3,1|1|1|1,,0.0,0,2.0,2,2.0,4.496800102060661e-05,"{""subsets_evaluated"": 16, ""terminal_evaluations"": 81, ""tree_nodes"": 146}"
primary,affine_09_0,affine,21930,fixed_prefix,4,0|1|2|3,1|1|1|1,,0.0,0,4.0,4,4.0,1.1452999387984164e-05,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 16, ""tree_nodes"": 31}"
nonunit_costs,affine_09_0,affine,21930,adaptive,0,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,7.685999662498944e-06,"{""cache_hits"": 0, ""query_candidates"": 0, ""states"": 1, ""terminal_evaluations"": 1}"
nonunit_costs,affine_09_0,affine,21930,open_loop,0,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,9.131001206696965e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
nonunit_costs,affine_09_0,affine,21930,fixed_prefix,0,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,4.1600014810683206e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
nonunit_costs,affine_09_0,affine,21930,adaptive,1,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,9.291999958804809e-06,"{""cache_hits"": 0, ""query_candidates"": 1, ""states"": 3, ""terminal_evaluations"": 3}"
nonunit_costs,affine_09_0,affine,21930,open_loop,1,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,9.674000466475263e-06,"{""subsets_evaluated"": 2, ""terminal_evaluations"": 3, ""tree_nodes"": 4}"
nonunit_costs,affine_09_0,affine,21930,fixed_prefix,1,0|1|2|3,1|2|3|4,,0.5,8,1.0,1,1.0,4.782001269632019e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 2, ""tree_nodes"": 3}"
nonunit_costs,affine_09_0,affine,21930,adaptive,2,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,1.1219000953133218e-05,"{""cache_hits"": 0, ""query_candidates"": 2, ""states"": 5, ""terminal_evaluations"": 5}"
nonunit_costs,affine_09_0,affine,21930,open_loop,2,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,1.0316000043530948e-05,"{""subsets_evaluated"": 3, ""terminal_evaluations"": 5, ""tree_nodes"": 7}"
nonunit_costs,affine_09_0,affine,21930,fixed_prefix,2,0|1|2|3,1|2|3|4,,0.5,8,1.0,1,1.0,5.1579991122707725e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 2, ""tree_nodes"": 3}"
nonunit_costs,affine_09_0,affine,21930,adaptive,3,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,1.6806001440272667e-05,"{""cache_hits"": 4, ""query_candidates"": 7, ""states"": 11, ""terminal_evaluations"": 11}"
nonunit_costs,affine_09_0,affine,21930,open_loop,3,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,1.3863998901797459e-05,"{""subsets_evaluated"": 5, ""terminal_evaluations"": 11, ""tree_nodes"": 17}"
nonunit_costs,affine_09_0,affine,21930,fixed_prefix,3,0|1|2|3,1|2|3|4,,0.5,8,3.0,3,2.0,6.025000402587466e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 4, ""tree_nodes"": 7}"
nonunit_costs,affine_09_0,affine,21930,adaptive,4,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,2.2264999643084593e-05,"{""cache_hits"": 8, ""query_candidates"": 12, ""states"": 17, ""terminal_evaluations"": 17}"
nonunit_costs,affine_09_0,affine,21930,open_loop,4,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,1.5698999050073326e-05,"{""subsets_evaluated"": 7, ""terminal_evaluations"": 17, ""tree_nodes"": 27}"
nonunit_costs,affine_09_0,affine,21930,fixed_prefix,4,0|1|2|3,1|2|3|4,,0.5,8,3.0,3,2.0,5.9539997891988605e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 4, ""tree_nodes"": 7}"
missing_sensor,affine_09_0,affine,21930,adaptive,4,1|2|3,1|1|1|1,0,0.5,8,0.0,0,0.0,3.6766001358046196e-05,"{""cache_hits"": 28, ""query_candidates"": 27, ""states"": 27, ""terminal_evaluations"": 27}"
missing_sensor,affine_09_0,affine,21930,open_loop,4,1|2|3,1|1|1|1,0,0.5,8,0.0,0,0.0,2.1985999410389923e-05,"{""subsets_evaluated"": 8, ""terminal_evaluations"": 27, ""tree_nodes"": 46}"
missing_sensor,affine_09_0,affine,21930,fixed_prefix,4,1|2|3,1|1|1|1,0,0.5,8,3.0,3,3.0,7.357999493251555e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 8, ""tree_nodes"": 15}"
primary,affine_09_1,affine,43605,adaptive,0,0|1|2|3,1|1|1|1,,0.5,8,0.0,0,0.0,8.102000720100477e-06,"{""cache_hits"": 0, ""query_candidates"": 0, ""states"": 1, ""terminal_evaluations"": 1}"
primary,affine_09_1,affine,43605,open_loop,0,0|1|2|3,1|1|1|1,,0.5,8,0.0,0,0.0,8.854000043356791e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
primary,affine_09_1,affine,43605,fixed_prefix,0,0|1|2|3,1|1|1|1,,0.5,8,0.0,0,0.0,4.4720000005327165e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
primary,affine_09_1,affine,43605,adaptive,1,0|1|2|3,1|1|1|1,,0.5,8,0.0,0,0.0,1.412900019204244e-05,"{""cache_hits"": 0, ""query_candidates"": 4, ""states"": 9, ""terminal_evaluations"": 9}"
primary,affine_09_1,affine,43605,open_loop,1,0|1|2|3,1|1|1|1,,0.5,8,0.0,0,0.0,1.2463999155443162e-05,"{""subsets_evaluated"": 5, ""terminal_evaluations"": 9, ""tree_nodes"": 13}"
primary,affine_09_1,affine,43605,fixed_prefix,1,0|1|2|3,1|1|1|1,,0.5,8,1.0,1,1.0,4.75000160804484e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 2, ""tree_nodes"": 3}"
primary,affine_09_1,affine,43605,adaptive,2,0|1|2|3,1|1|1|1,,0.0,0,2.0,2,2.0,3.8706000850652345e-05,"{""cache_hits"": 24, ""query_candidates"": 28, ""states"": 33, ""terminal_evaluations"": 33}"
primary,affine_09_1,affine,43605,open_loop,2,0|1|2|3,1|1|1|1,,0.0,0,2.0,2,2.0,2.2418000298785046e-05,"{""subsets_evaluated"": 11, ""terminal_evaluations"": 33, ""tree_nodes"": 55}"
primary,affine_09_1,affine,43605,fixed_prefix,2,0|1|2|3,1|1|1|1,,0.5,8,2.0,2,2.0,6.346999725792557e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 4, ""tree_nodes"": 7}"
primary,affine_09_1,affine,43605,adaptive,3,0|1|2|3,1|1|1|1,,0.0,0,3.0,3,3.0,7.798899969202466e-05,"{""cache_hits"": 88, ""query_candidates"": 76, ""states"": 65, ""terminal_evaluations"": 65}"
primary,affine_09_1,affine,43605,open_loop,3,0|1|2|3,1|1|1|1,,0.0,0,2.0,2,2.0,3.663200004666578e-05,"{""subsets_evaluated"": 15, ""terminal_evaluations"": 65, ""tree_nodes"": 115}"
primary,affine_09_1,affine,43605,fixed_prefix,3,0|1|2|3,1|1|1|1,,0.5,8,3.0,3,3.0,8.17700129118748e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 8, ""tree_nodes"": 15}"
primary,affine_09_1,affine,43605,adaptive,4,0|1|2|3,1|1|1|1,,0.0,0,4.0,4,4.0,0.00010317600026610307,"{""cache_hits"": 136, ""query_candidates"": 108, ""states"": 81, ""terminal_evaluations"": 81}"
primary,affine_09_1,affine,43605,open_loop,4,0|1|2|3,1|1|1|1,,0.0,0,2.0,2,2.0,4.4796999645768665e-05,"{""subsets_evaluated"": 16, ""terminal_evaluations"": 81, ""tree_nodes"": 146}"
primary,affine_09_1,affine,43605,fixed_prefix,4,0|1|2|3,1|1|1|1,,0.0,0,4.0,4,4.0,1.1235999409109354e-05,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 16, ""tree_nodes"": 31}"
nonunit_costs,affine_09_1,affine,43605,adaptive,0,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,7.677999747102149e-06,"{""cache_hits"": 0, ""query_candidates"": 0, ""states"": 1, ""terminal_evaluations"": 1}"
nonunit_costs,affine_09_1,affine,43605,open_loop,0,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,9.140998372458853e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
nonunit_costs,affine_09_1,affine,43605,fixed_prefix,0,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,4.363000698504038e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
nonunit_costs,affine_09_1,affine,43605,adaptive,1,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,8.965998858911917e-06,"{""cache_hits"": 0, ""query_candidates"": 1, ""states"": 3, ""terminal_evaluations"": 3}"
nonunit_costs,affine_09_1,affine,43605,open_loop,1,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,9.901999874273315e-06,"{""subsets_evaluated"": 2, ""terminal_evaluations"": 3, ""tree_nodes"": 4}"
nonunit_costs,affine_09_1,affine,43605,fixed_prefix,1,0|1|2|3,1|2|3|4,,0.5,8,1.0,1,1.0,4.981999154551886e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 2, ""tree_nodes"": 3}"
nonunit_costs,affine_09_1,affine,43605,adaptive,2,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,1.097899985325057e-05,"{""cache_hits"": 0, ""query_candidates"": 2, ""states"": 5, ""terminal_evaluations"": 5}"
nonunit_costs,affine_09_1,affine,43605,open_loop,2,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,1.0603000191622414e-05,"{""subsets_evaluated"": 3, ""terminal_evaluations"": 5, ""tree_nodes"": 7}"
nonunit_costs,affine_09_1,affine,43605,fixed_prefix,2,0|1|2|3,1|2|3|4,,0.5,8,1.0,1,1.0,4.774999979417771e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 2, ""tree_nodes"": 3}"
nonunit_costs,affine_09_1,affine,43605,adaptive,3,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,1.662499926169403e-05,"{""cache_hits"": 4, ""query_candidates"": 7, ""states"": 11, ""terminal_evaluations"": 11}"
nonunit_costs,affine_09_1,affine,43605,open_loop,3,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,1.3222999768913724e-05,"{""subsets_evaluated"": 5, ""terminal_evaluations"": 11, ""tree_nodes"": 17}"
nonunit_costs,affine_09_1,affine,43605,fixed_prefix,3,0|1|2|3,1|2|3|4,,0.5,8,3.0,3,2.0,5.640999006573111e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 4, ""tree_nodes"": 7}"
nonunit_costs,affine_09_1,affine,43605,adaptive,4,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,2.4076000045170076e-05,"{""cache_hits"": 8, ""query_candidates"": 12, ""states"": 17, ""terminal_evaluations"": 17}"
nonunit_costs,affine_09_1,affine,43605,open_loop,4,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,1.56639998749597e-05,"{""subsets_evaluated"": 7, ""terminal_evaluations"": 17, ""tree_nodes"": 27}"
nonunit_costs,affine_09_1,affine,43605,fixed_prefix,4,0|1|2|3,1|2|3|4,,0.5,8,3.0,3,2.0,5.782998414360918e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 4, ""tree_nodes"": 7}"
missing_sensor,affine_09_1,affine,43605,adaptive,4,1|2|3,1|1|1|1,0,0.5,8,0.0,0,0.0,3.3099999200203456e-05,"{""cache_hits"": 28, ""query_candidates"": 27, ""states"": 27, ""terminal_evaluations"": 27}"
missing_sensor,affine_09_1,affine,43605,open_loop,4,1|2|3,1|1|1|1,0,0.5,8,0.0,0,0.0,1.8073000319418497e-05,"{""subsets_evaluated"": 8, ""terminal_evaluations"": 27, ""tree_nodes"": 46}"
