family,target_id,target_mask,regime,m,rep,method,pred_mask,budget,planner,actual_error,predicted_error,oracle_error,excess_error,high_bit_error,program_error,action_mask
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,3,prefix32,61680,3,batch,0.3125,0.0,0.1875,0.125,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,3,prefix32,61680,4,adaptive,0.3125,0.0,0.0,0.3125,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,3,prefix32,61680,4,batch,0.3125,0.0,0.0,0.3125,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,3,exact,28784,2,adaptive,0.3125,0.125,0.1875,0.125,0.5,0.3125,20560
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,3,exact,28784,2,batch,0.3125,0.125,0.3125,0.0,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,3,exact,28784,3,adaptive,0.3125,0.0,0.0625,0.25,0.625,0.3125,28784
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,3,exact,28784,3,batch,0.3125,0.0,0.1875,0.125,0.625,0.3125,28784
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,3,exact,28784,4,adaptive,0.3125,0.0,0.0,0.3125,0.625,0.3125,28784
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,3,exact,28784,4,batch,0.3125,0.0,0.0,0.3125,0.625,0.3125,28784
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,3,affine,61680,2,adaptive,0.3125,0.0,0.1875,0.125,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,3,affine,61680,2,batch,0.3125,0.0,0.3125,0.0,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,3,affine,61680,3,adaptive,0.3125,0.0,0.0625,0.25,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,3,affine,61680,3,batch,0.3125,0.0,0.1875,0.125,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,3,affine,61680,4,adaptive,0.3125,0.0,0.0,0.3125,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,3,affine,61680,4,batch,0.3125,0.0,0.0,0.3125,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,3,prefix32,61680,2,adaptive,0.3125,0.0,0.1875,0.125,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,3,prefix32,61680,2,batch,0.3125,0.0,0.3125,0.0,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,3,prefix32,61680,3,adaptive,0.3125,0.0,0.0625,0.25,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,3,prefix32,61680,3,batch,0.3125,0.0,0.1875,0.125,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,3,prefix32,61680,4,adaptive,0.3125,0.0,0.0,0.3125,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,3,prefix32,61680,4,batch,0.3125,0.0,0.0,0.3125,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,4,exact,27756,2,adaptive,0.4375,0.25,0.1875,0.25,0.5,0.4375,17476
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,4,exact,27756,2,batch,0.4375,0.25,0.3125,0.125,0.25,0.4375,52428
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,4,exact,27756,3,adaptive,0.4375,0.0,0.0625,0.375,0.5,0.4375,27756
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,4,exact,27756,3,batch,0.4375,0.0,0.1875,0.25,0.5,0.4375,27756
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,4,exact,27756,4,adaptive,0.4375,0.0,0.0,0.4375,0.5,0.4375,27756
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,4,exact,27756,4,batch,0.4375,0.0,0.0,0.4375,0.5,0.4375,27756
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,4,affine,26214,2,adaptive,0.5625,0.0,0.1875,0.375,0.75,0.5625,26214
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,4,affine,26214,2,batch,0.5625,0.0,0.3125,0.25,0.75,0.5625,26214
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,4,affine,26214,3,adaptive,0.5625,0.0,0.0625,0.5,0.75,0.5625,26214
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,4,affine,26214,3,batch,0.5625,0.0,0.1875,0.375,0.75,0.5625,26214
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,4,affine,26214,4,adaptive,0.5625,0.0,0.0,0.5625,0.75,0.5625,26214
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,4,affine,26214,4,batch,0.5625,0.0,0.0,0.5625,0.75,0.5625,26214
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,4,prefix32,26214,2,adaptive,0.5625,0.0,0.1875,0.375,0.75,0.5625,26214
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,4,prefix32,26214,2,batch,0.5625,0.0,0.3125,0.25,0.75,0.5625,26214
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,4,prefix32,26214,3,adaptive,0.5625,0.0,0.0625,0.5,0.75,0.5625,26214
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,4,prefix32,26214,3,batch,0.5625,0.0,0.1875,0.375,0.75,0.5625,26214
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,4,prefix32,26214,4,adaptive,0.5625,0.0,0.0,0.5625,0.75,0.5625,26214
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,4,prefix32,26214,4,batch,0.5625,0.0,0.0,0.5625,0.75,0.5625,26214
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,4,exact,28784,2,adaptive,0.3125,0.125,0.1875,0.125,0.5,0.3125,20560
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,4,exact,28784,2,batch,0.3125,0.125,0.3125,0.0,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,4,exact,28784,3,adaptive,0.3125,0.0,0.0625,0.25,0.625,0.3125,28784
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,4,exact,28784,3,batch,0.3125,0.0,0.1875,0.125,0.625,0.3125,28784
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,4,exact,28784,4,adaptive,0.3125,0.0,0.0,0.3125,0.625,0.3125,28784
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,4,exact,28784,4,batch,0.3125,0.0,0.0,0.3125,0.625,0.3125,28784
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,4,affine,61680,2,adaptive,0.3125,0.0,0.1875,0.125,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,4,affine,61680,2,batch,0.3125,0.0,0.3125,0.0,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,4,affine,61680,3,adaptive,0.3125,0.0,0.0625,0.25,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,4,affine,61680,3,batch,0.3125,0.0,0.1875,0.125,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,4,affine,61680,4,adaptive,0.3125,0.0,0.0,0.3125,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,4,affine,61680,4,batch,0.3125,0.0,0.0,0.3125,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,4,prefix32,20560,2,adaptive,0.3125,0.0,0.1875,0.125,0.5,0.3125,20560
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,4,prefix32,20560,2,batch,0.3125,0.0,0.3125,0.0,0.5,0.3125,20560
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,4,prefix32,20560,3,adaptive,0.3125,0.0,0.0625,0.25,0.5,0.3125,20560
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,4,prefix32,20560,3,batch,0.3125,0.0,0.1875,0.125,0.5,0.3125,20560
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,4,prefix32,20560,4,adaptive,0.3125,0.0,0.0,0.3125,0.5,0.3125,20560
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,4,prefix32,20560,4,batch,0.3125,0.0,0.0,0.3125,0.5,0.3125,20560
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,5,exact,0,2,adaptive,0.4375,0.0,0.1875,0.25,0.5,0.4375,0
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,5,exact,0,2,batch,0.4375,0.0,0.3125,0.125,0.5,0.4375,0
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,5,exact,0,3,adaptive,0.4375,0.0,0.0625,0.375,0.5,0.4375,0
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,5,exact,0,3,batch,0.4375,0.0,0.1875,0.25,0.5,0.4375,0
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,5,exact,0,4,adaptive,0.4375,0.0,0.0,0.4375,0.5,0.4375,0
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,5,exact,0,4,batch,0.4375,0.0,0.0,0.4375,0.5,0.4375,0
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,5,affine,0,2,adaptive,0.4375,0.0,0.1875,0.25,0.5,0.4375,0
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,5,affine,0,2,batch,0.4375,0.0,0.3125,0.125,0.5,0.4375,0
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,5,affine,0,3,adaptive,0.4375,0.0,0.0625,0.375,0.5,0.4375,0
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,5,affine,0,3,batch,0.4375,0.0,0.1875,0.25,0.5,0.4375,0
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,5,affine,0,4,adaptive,0.4375,0.0,0.0,0.4375,0.5,0.4375,0
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,5,affine,0,4,batch,0.4375,0.0,0.0,0.4375,0.5,0.4375,0
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,5,prefix32,0,2,adaptive,0.4375,0.0,0.1875,0.25,0.5,0.4375,0
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,5,prefix32,0,2,batch,0.4375,0.0,0.3125,0.125,0.5,0.4375,0
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,5,prefix32,0,3,adaptive,0.4375,0.0,0.0625,0.375,0.5,0.4375,0
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,5,prefix32,0,3,batch,0.4375,0.0,0.1875,0.25,0.5,0.4375,0
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,5,prefix32,0,4,adaptive,0.4375,0.0,0.0,0.4375,0.5,0.4375,0
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,5,prefix32,0,4,batch,0.4375,0.0,0.0,0.4375,0.5,0.4375,0
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,5,exact,28784,2,adaptive,0.3125,0.125,0.1875,0.125,0.5,0.3125,20560
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,5,exact,28784,2,batch,0.3125,0.125,0.3125,0.0,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,5,exact,28784,3,adaptive,0.3125,0.0,0.0625,0.25,0.625,0.3125,28784
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,5,exact,28784,3,batch,0.3125,0.0,0.1875,0.125,0.625,0.3125,28784
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,5,exact,28784,4,adaptive,0.3125,0.0,0.0,0.3125,0.625,0.3125,28784
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,5,exact,28784,4,batch,0.3125,0.0,0.0,0.3125,0.625,0.3125,28784
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,5,affine,0,2,adaptive,0.4375,0.0,0.1875,0.25,0.5,0.4375,0
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,5,affine,0,2,batch,0.4375,0.0,0.3125,0.125,0.5,0.4375,0
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,5,affine,0,3,adaptive,0.4375,0.0,0.0625,0.375,0.5,0.4375,0
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,5,affine,0,3,batch,0.4375,0.0,0.1875,0.25,0.5,0.4375,0
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,5,affine,0,4,adaptive,0.4375,0.0,0.0,0.4375,0.5,0.4375,0
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,5,affine,0,4,batch,0.4375,0.0,0.0,0.4375,0.5,0.4375,0
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,5,prefix32,20560,2,adaptive,0.3125,0.0,0.1875,0.125,0.5,0.3125,20560
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,5,prefix32,20560,2,batch,0.3125,0.0,0.3125,0.0,0.5,0.3125,20560
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,5,prefix32,20560,3,adaptive,0.3125,0.0,0.0625,0.25,0.5,0.3125,20560
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,5,prefix32,20560,3,batch,0.3125,0.0,0.1875,0.125,0.5,0.3125,20560
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,5,prefix32,20560,4,adaptive,0.3125,0.0,0.0,0.3125,0.5,0.3125,20560
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,5,prefix32,20560,4,batch,0.3125,0.0,0.0,0.3125,0.5,0.3125,20560
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,6,exact,26214,2,adaptive,0.5625,0.0,0.1875,0.375,0.75,0.5625,26214
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,6,exact,26214,2,batch,0.5625,0.0,0.3125,0.25,0.75,0.5625,26214
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,6,exact,26214,3,adaptive,0.5625,0.0,0.0625,0.5,0.75,0.5625,26214
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,6,exact,26214,3,batch,0.5625,0.0,0.1875,0.375,0.75,0.5625,26214
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,6,exact,26214,4,adaptive,0.5625,0.0,0.0,0.5625,0.75,0.5625,26214
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,6,exact,26214,4,batch,0.5625,0.0,0.0,0.5625,0.75,0.5625,26214
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,6,affine,26214,2,adaptive,0.5625,0.0,0.1875,0.375,0.75,0.5625,26214
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,6,affine,26214,2,batch,0.5625,0.0,0.3125,0.25,0.75,0.5625,26214
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,6,affine,26214,3,adaptive,0.5625,0.0,0.0625,0.5,0.75,0.5625,26214
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,6,affine,26214,3,batch,0.5625,0.0,0.1875,0.375,0.75,0.5625,26214
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,6,affine,26214,4,adaptive,0.5625,0.0,0.0,0.5625,0.75,0.5625,26214
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,6,affine,26214,4,batch,0.5625,0.0,0.0,0.5625,0.75,0.5625,26214
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,6,prefix32,26214,2,adaptive,0.5625,0.0,0.1875,0.375,0.75,0.5625,26214
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,6,prefix32,26214,2,batch,0.5625,0.0,0.3125,0.25,0.75,0.5625,26214
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,6,prefix32,26214,3,adaptive,0.5625,0.0,0.0625,0.5,0.75,0.5625,26214
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,6,prefix32,26214,3,batch,0.5625,0.0,0.1875,0.375,0.75,0.5625,26214
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,6,prefix32,26214,4,adaptive,0.5625,0.0,0.0,0.5625,0.75,0.5625,26214
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,6,prefix32,26214,4,batch,0.5625,0.0,0.0,0.5625,0.75,0.5625,26214
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,6,exact,30840,2,adaptive,0.3125,0.25,0.1875,0.125,0.5,0.3125,20560
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,6,exact,30840,2,batch,0.3125,0.25,0.3125,0.0,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,6,exact,30840,3,adaptive,0.3125,0.0,0.0625,0.25,0.5,0.3125,30840
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,6,exact,30840,3,batch,0.3125,0.0,0.1875,0.125,0.5,0.3125,30840
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,6,exact,30840,4,adaptive,0.3125,0.0,0.0,0.3125,0.5,0.3125,30840
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,6,exact,30840,4,batch,0.3125,0.0,0.0,0.3125,0.5,0.3125,30840
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,6,affine,26985,2,adaptive,0.4375,0.5,0.1875,0.25,0.5,0.3125,0
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,6,affine,26985,2,batch,0.4375,0.5,0.3125,0.125,0.5,0.3125,0
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,6,affine,26985,3,adaptive,0.3125,0.0,0.0625,0.25,0.25,0.3125,26985
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,6,affine,26985,3,batch,0.3125,0.0,0.1875,0.125,0.25,0.3125,26985
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,6,affine,26985,4,adaptive,0.3125,0.0,0.0,0.3125,0.25,0.3125,26985
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,6,affine,26985,4,batch,0.3125,0.0,0.0,0.3125,0.25,0.3125,26985
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,6,prefix32,12336,2,adaptive,0.4375,0.0,0.1875,0.25,0.75,0.4375,12336
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,6,prefix32,12336,2,batch,0.4375,0.0,0.3125,0.125,0.75,0.4375,12336
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,6,prefix32,12336,3,adaptive,0.4375,0.0,0.0625,0.375,0.75,0.4375,12336
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,6,prefix32,12336,3,batch,0.4375,0.0,0.1875,0.25,0.75,0.4375,12336
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,6,prefix32,12336,4,adaptive,0.4375,0.0,0.0,0.4375,0.75,0.4375,12336
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,6,prefix32,12336,4,batch,0.4375,0.0,0.0,0.4375,0.75,0.4375,12336
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,7,exact,24672,2,adaptive,0.4375,0.25,0.1875,0.25,0.5,0.3125,0
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,7,exact,24672,2,batch,0.4375,0.25,0.3125,0.125,0.5,0.3125,0
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,7,exact,24672,3,adaptive,0.3125,0.0,0.0625,0.25,0.5,0.3125,24672
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,7,exact,24672,3,batch,0.3125,0.0,0.1875,0.125,0.5,0.3125,24672
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,7,exact,24672,4,adaptive,0.3125,0.0,0.0,0.3125,0.5,0.3125,24672
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,7,exact,24672,4,batch,0.3125,0.0,0.0,0.3125,0.5,0.3125,24672
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,7,affine,61680,2,adaptive,0.3125,0.0,0.1875,0.125,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,7,affine,61680,2,batch,0.3125,0.0,0.3125,0.0,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,7,affine,61680,3,adaptive,0.3125,0.0,0.0625,0.25,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,7,affine,61680,3,batch,0.3125,0.0,0.1875,0.125,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,7,affine,61680,4,adaptive,0.3125,0.0,0.0,0.3125,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,7,affine,61680,4,batch,0.3125,0.0,0.0,0.3125,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,7,prefix32,61680,2,adaptive,0.3125,0.0,0.1875,0.125,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,7,prefix32,61680,2,batch,0.3125,0.0,0.3125,0.0,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,7,prefix32,61680,3,adaptive,0.3125,0.0,0.0625,0.25,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,7,prefix32,61680,3,batch,0.3125,0.0,0.1875,0.125,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,7,prefix32,61680,4,adaptive,0.3125,0.0,0.0,0.3125,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,7,prefix32,61680,4,batch,0.3125,0.0,0.0,0.3125,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,7,exact,28784,2,adaptive,0.3125,0.125,0.1875,0.125,0.5,0.3125,20560
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,7,exact,28784,2,batch,0.3125,0.125,0.3125,0.0,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,7,exact,28784,3,adaptive,0.3125,0.0,0.0625,0.25,0.625,0.3125,28784
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,7,exact,28784,3,batch,0.3125,0.0,0.1875,0.125,0.625,0.3125,28784
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,7,exact,28784,4,adaptive,0.3125,0.0,0.0,0.3125,0.625,0.3125,28784
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,7,exact,28784,4,batch,0.3125,0.0,0.0,0.3125,0.625,0.3125,28784
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,7,affine,61680,2,adaptive,0.3125,0.0,0.1875,0.125,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,7,affine,61680,2,batch,0.3125,0.0,0.3125,0.0,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,7,affine,61680,3,adaptive,0.3125,0.0,0.0625,0.25,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,7,affine,61680,3,batch,0.3125,0.0,0.1875,0.125,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,7,affine,61680,4,adaptive,0.3125,0.0,0.0,0.3125,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,7,affine,61680,4,batch,0.3125,0.0,0.0,0.3125,0.5,0.3125,61680
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,7,prefix32,12336,2,adaptive,0.4375,0.0,0.1875,0.25,0.75,0.4375,12336
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,7,prefix32,12336,2,batch,0.4375,0.0,0.3125,0.125,0.75,0.4375,12336
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,7,prefix32,12336,3,adaptive,0.4375,0.0,0.0625,0.375,0.75,0.4375,12336
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,7,prefix32,12336,3,batch,0.4375,0.0,0.1875,0.25,0.75,0.4375,12336
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,7,prefix32,12336,4,adaptive,0.4375,0.0,0.0,0.4375,0.75,0.4375,12336
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,7,prefix32,12336,4,batch,0.4375,0.0,0.0,0.4375,0.75,0.4375,12336
out_of_grammar,out_of_grammar_31,24333,uniform,8,0,exact,23125,2,adaptive,0.3125,0.25,0.1875,0.125,0.25,0.3125,21845
out_of_grammar,out_of_grammar_31,24333,uniform,8,0,exact,23125,2,batch,0.3125,0.25,0.1875,0.125,0.25,0.3125,21845
out_of_grammar,out_of_grammar_31,24333,uniform,8,0,exact,23125,3,adaptive,0.3125,0.0,0.0625,0.25,0.25,0.3125,23125
out_of_grammar,out_of_grammar_31,24333,uniform,8,0,exact,23125,3,batch,0.3125,0.0,0.0625,0.25,0.25,0.3125,23125
out_of_grammar,out_of_grammar_31,24333,uniform,8,0,exact,23125,4,adaptive,0.3125,0.0,0.0,0.3125,0.25,0.3125,23125
out_of_grammar,out_of_grammar_31,24333,uniform,8,0,exact,23125,4,batch,0.3125,0.0,0.0,0.3125,0.25,0.3125,23125
out_of_grammar,out_of_grammar_31,24333,uniform,8,0,affine,23205,2,adaptive,0.5625,0.5,0.1875,0.375,0.75,0.3125,0
out_of_grammar,out_of_grammar_31,24333,uniform,8,0,affine,23205,2,batch,0.5625,0.5,0.1875,0.375,0.75,0.3125,0
out_of_grammar,out_of_grammar_31,24333,uniform,8,0,affine,23205,3,adaptive,0.3125,0.0,0.0625,0.25,0.25,0.3125,23205
out_of_grammar,out_of_grammar_31,24333,uniform,8,0,affine,23205,3,batch,0.3125,0.0,0.0625,0.25,0.25,0.3125,23205
out_of_grammar,out_of_grammar_31,24333,uniform,8,0,affine,23205,4,adaptive,0.3125,0.0,0.0,0.3125,0.25,0.3125,23205
out_of_grammar,out_of_grammar_31,24333,uniform,8,0,affine,23205,4,batch,0.3125,0.0,0.0,0.3125,0.25,0.3125,23205
out_of_grammar,out_of_grammar_31,24333,uniform,8,0,prefix32,21845,2,adaptive,0.3125,0.0,0.1875,0.125,0.25,0.3125,21845
out_of_grammar,out_of_grammar_31,24333,uniform,8,0,prefix32,21845,2,batch,0.3125,0.0,0.1875,0.125,0.25,0.3125,21845
out_of_grammar,out_of_grammar_31,24333,uniform,8,0,prefix32,21845,3,adaptive,0.3125,0.0,0.0625,0.25,0.25,0.3125,21845
out_of_grammar,out_of_grammar_31,24333,uniform,8,0,prefix32,21845,3,batch,0.3125,0.0,0.0625,0.25,0.25,0.3125,21845
out_of_grammar,out_of_grammar_31,24333,uniform,8,0,prefix32,21845,4,adaptive,0.3125,0.0,0.0,0.3125,0.25,0.3125,21845
out_of_grammar,out_of_grammar_31,24333,uniform,8,0,prefix32,21845,4,batch,0.3125,0.0,0.0,0.3125,0.25,0.3125,21845
out_of_grammar,out_of_grammar_31,24333,uniform,32,0,exact,23901,2,adaptive,0.3125,0.125,0.1875,0.125,0.25,0.1875,21845
out_of_grammar,out_of_grammar_31,24333,uniform,32,0,exact,23901,2,batch,0.3125,0.125,0.1875,0.125,0.25,0.1875,21845
out_of_grammar,out_of_grammar_31,24333,uniform,32,0,exact,23901,3,adaptive,0.1875,0.0,0.0625,0.125,0.125,0.1875,23901
out_of_grammar,out_of_grammar_31,24333,uniform,32,0,exact,23901,3,batch,0.1875,0.0,0.0625,0.125,0.125,0.1875,23901
out_of_grammar,out_of_grammar_31,24333,uniform,32,0,exact,23901,4,adaptive,0.1875,0.0,0.0,0.1875,0.125,0.1875,23901
out_of_grammar,out_of_grammar_31,24333,uniform,32,0,exact,23901,4,batch,0.1875,0.0,0.0,0.1875,0.125,0.1875,23901
out_of_grammar,out_of_grammar_31,24333,uniform,32,0,affine,23205,2,adaptive,0.5625,0.5,0.1875,0.375,0.75,0.3125,0
