case,seed,gap,sigma,method,status,seconds,dependence,surface_mae_mm,matched_rms_mm,balanced_source_mae_mm,worst_source_mae_mm,coverage_1mm,model_k,slope_error,slope_angle_deg,single_false_split,actual_x_layer_correlation,cov_u_layer,ols_slope,label_ols_slope,noise_ols_slope,ols_predicted_slope,ols_identity_error,alpha,beta,assignment_error,fitted_gap_mm,fitted_perpendicular_gap_mm,source_gap_from_assignment_mm,source_gap_from_slope_mm,fitted_gap_error_mm,source_gap_mm,source_gap_error_mm,source_gap_relative_error,gap_identity_error_mm,balanced_midplane_crossing,counterfactual_source_gap_mm,counterfactual_geometry_mse_mm2,assignment_delta_mse_mm2,geometry_assignment_cross_mm2,total_mse_mm2,decomposition_error_mm2
s9161101_g2_n2_l1,9161101,2.0,2.0,spatial_free,OK,0.10668792100477731,1.0,0.42527521516468814,0.5239908433036301,0.4313296672567693,0.4639103755777206,0.9596354166666666,1,1.1663871583497654,1.3363388596362602,,0.8571032751955485,"[0.2892498059418501, 0.0023600581605018067]","[1.160940523842211, 0.1125882021537492]","[0.6349378318651736, 0.006708627830802838]","[-0.10893513988813594, 0.09917094649214393]","[1.1609405238422112, 0.11258820215374961]",4.0245584642661925e-16,,,,0.0,0.0,0.0,1.3442701437466342,2.0,1.344270143746634,0.655729856253366,0.327864928126683,2.220446049250313e-16,0.04036458333333333,1.3442701437466338,0.2745664038660494,1.7786737459613476e-32,-3.03864627564312e-18,0.2745664038660494,3.0386462756431023e-18
s9161101_g2_n2_l1,9161101,2.0,2.0,spatial_oracle_slope,OK,0.09079814899450867,1.0,0.03590417180526854,0.3053311666706039,0.08129907757671151,0.10874850668135883,0.9778645833333334,2,0.0,0.0,,0.8571032751955485,"[0.2892498059418501, 0.0023600581605018067]","[1.160940523842211, 0.1125882021537492]","[0.6349378318651736, 0.006708627830802838]","[-0.10893513988813594, 0.09917094649214393]","[1.1609405238422112, 0.11258820215374961]",4.0245584642661925e-16,0.0234375,0.0234375,0.0234375,1.9455069694403353,1.9455069694403353,1.8543113302478196,0.0,0.0544930305596647,1.8543113302478198,0.1456886697521802,0.0728443348760901,2.220446049250313e-16,0.0234375,1.9455069694403353,0.0020314821479163786,0.08871087581580273,0.0024847633767129656,0.0932271213404321,2.949029909160572e-17
s9161101_g8_n1_l0,9161101,8.0,1.0,constant_free,OK,0.8925546289974591,0.0,0.04062673577305404,0.04987521080432999,0.040626735773054035,0.042586435789968964,1.0,2,0.07359892426585843,0.0843380938304051,,-0.006180518035991964,"[-0.002085762234571915, -0.00337153425893306]","[-0.0910597322382197, -0.03147435704298179]","[-0.004574020286768968, -0.010132478786131733]","[-0.05446756994406797, 0.049585473246071966]","[-0.09105973223821971, -0.0314743570429819]",1.0408340855860843e-16,0.0,0.0,0.0,7.9737420808852635,7.973733442463443,7.9737420808852635,-0.00020986625162244452,0.026257919114736517,7.97353221463364,0.026467785366359742,0.0033084731707949677,8.881784197001252e-16,0.0,7.97353221463364,0.0024875366527763554,0.0,0.0,0.0024875366527763554,0.0
s9161101_g8_n1_l0,9161101,8.0,1.0,constant_oracle_slope,OK,0.7187669600025401,0.0,0.013232934774040084,0.017890740693521368,0.013232934774040084,0.025273202205821743,1.0,2,0.0,0.0,,-0.006180518035991964,"[-0.002085762234571915, -0.00337153425893306]","[-0.0910597322382197, -0.03147435704298179]","[-0.004574020286768968, -0.010132478786131733]","[-0.05446756994406797, 0.049585473246071966]","[-0.09105973223821971, -0.0314743570429819]",1.0408340855860843e-16,0.0,0.0,0.0,7.97353413045192,7.97353413045192,7.97353413045192,0.0,0.026465869548079723,7.973534130451922,0.026465869548077947,0.0033082336935097434,1.7763568394002505e-15,0.0,7.973534130451922,0.00032007860256282137,0.0,0.0,0.00032007860256282137,0.0
s9161101_g8_n1_l0,9161101,8.0,1.0,spatial_free,OK,0.11107565800193697,0.0,0.04062692182771751,0.049875446581663575,0.0406269218277175,0.042586739401502705,1.0,2,0.07359912120476209,0.08433831950527615,,-0.006180518035991964,"[-0.002085762234571915, -0.00337153425893306]","[-0.0910597322382197, -0.03147435704298179]","[-0.004574020286768968, -0.010132478786131733]","[-0.05446756994406797, 0.049585473246071966]","[-0.09105973223821971, -0.0314743570429819]",1.0408340855860843e-16,0.0,0.0,0.0,7.973741809181633,7.973733170713877,7.973741809181633,-0.00020987128968152175,0.026258190818366778,7.973531937891951,0.026468062108048862,0.0033085077635061078,8.881784197001252e-16,0.0,7.973531937891951,0.002487560171720376,0.0,0.0,0.002487560171720376,0.0
s9161101_g8_n1_l0,9161101,8.0,1.0,spatial_oracle_slope,OK,0.0946259740012465,0.0,0.013233073488054399,0.017891111611372194,0.013233073488054395,0.02527373961374398,1.0,2,0.0,0.0,,-0.006180518035991964,"[-0.002085762234571915, -0.00337153425893306]","[-0.0910597322382197, -0.03147435704298179]","[-0.004574020286768968, -0.010132478786131733]","[-0.05446756994406797, 0.049585473246071966]","[-0.09105973223821971, -0.0314743570429819]",1.0408340855860843e-16,0.0,0.0,0.0,7.973533853023891,7.973533853023891,7.973533853023891,0.0,0.026466146976108718,7.9735338530238895,0.026466146976110494,0.0033082683720138117,1.7763568394002505e-15,0.0,7.9735338530238895,0.00032009187469057696,0.0,0.0,0.00032009187469057696,0.0
s9161101_g8_n1_l0.5,9161101,8.0,1.0,constant_free,OK,0.9620009840000421,0.5,0.03966111704796173,0.04854692417842479,0.039661117047961734,0.04194193924070868,1.0,2,0.07740158982216729,0.08869561763817237,,0.479325489999105,"[0.16175974235262539, 0.010413169241969411]","[2.7860908091906134, 0.2982850324556847]","[0.3550697973918354, 0.031087444901201577]","[-0.05446756994406797, 0.049585473246071966]","[2.7860908091906156, 0.2982850324556846]",2.220446049250313e-15,0.0,0.0,0.0,8.015080807940558,8.015071204278206,8.015080807940558,-0.0366622972198471,0.015080807940558216,7.9784185107207115,0.02158148927928849,0.0026976861599110613,0.0,0.0,7.9784185107207115,0.0023568038471857237,0.0,0.0,0.0023568038471857237,0.0
s9161101_g8_n1_l0.5,9161101,8.0,1.0,constant_oracle_slope,OK,0.7176687510000193,0.5,0.012033939053007758,0.016163472097631755,0.012033939053007758,0.022824775031717426,1.0,2,0.0,0.0,,0.479325489999105,"[0.16175974235262539, 0.010413169241969411]","[2.7860908091906134, 0.2982850324556847]","[0.3550697973918354, 0.031087444901201577]","[-0.05446756994406797, 0.049585473246071966]","[2.7860908091906156, 0.2982850324556846]",2.220446049250313e-15,0.0,0.0,0.0,7.978418328042581,7.978418328042581,7.978418328042581,0.0,0.02158167195741889,7.978418328042583,0.021581671957417115,0.0026977089946771393,1.7763568394002505e-15,0.0,7.978418328042583,0.00026125783025091905,0.0,0.0,0.00026125783025091905,0.0
s9161101_g8_n1_l0.5,9161101,8.0,1.0,spatial_free,OK,0.11024162299872842,0.5,0.039662980636943145,0.04854935164996401,0.03966298063694314,0.04194615838894852,1.0,2,0.07740189913819835,0.08869597208738526,,0.479325489999105,"[0.16175974235262539, 0.010413169241969411]","[2.7860908091906134, 0.2982850324556847]","[0.3550697973918354, 0.031087444901201577]","[-0.05446756994406797, 0.049585473246071966]","[2.7860908091906156, 0.2982850324556846]",2.220446049250313e-15,0.0,0.0,0.0,8.015085486484065,8.015075882739348,8.015085486484065,-0.036670319702440946,0.015085486484064603,7.978415166781623,0.021584833218376787,0.0026981041522970983,0.0,0.0,7.978415166781623,0.002357039545631862,0.0,0.0,0.002357039545631862,0.0
s9161101_g8_n1_l0.5,9161101,8.0,1.0,spatial_oracle_slope,OK,0.09482522300095297,0.5,0.01204054939244984,0.01616947596758543,0.012040549392449836,0.022833006174587004,1.0,2,0.0,0.0,,0.479325489999105,"[0.16175974235262539, 0.010413169241969411]","[2.7860908091906134, 0.2982850324556847]","[0.3550697973918354, 0.031087444901201577]","[-0.05446756994406797, 0.049585473246071966]","[2.7860908091906156, 0.2982850324556846]",2.220446049250313e-15,0.0,0.0,0.0,7.978415086435725,7.978415086435725,7.978415086435725,0.0,0.02158491356427472,7.978415086435725,0.02158491356427472,0.00269811419553434,0.0,0.0,7.978415086435725,0.0002614519530663224,0.0,0.0,0.0002614519530663224,0.0
s9161101_g8_n1_l1,9161101,8.0,1.0,constant_free,OK,0.8866292700040503,1.0,0.03974822020952246,0.04824421330264189,0.039748220209522456,0.047253994149404656,1.0,2,0.06709563969020413,0.07688589340936161,,0.8571032751955485,"[0.2892498059418501, 0.0023600581605018067]","[5.025035084977318, 0.10325449589249303]","[0.6349378318651736, 0.006708627830802838]","[-0.05446756994406797, 0.049585473246071966]","[5.025035084977321, 0.10325449589249466]",2.6645352591003757e-15,0.0,0.0,0.0,7.985234584051715,7.985227394435903,7.985234584051715,-0.051698171258585765,0.014765415948285288,7.93353641279313,0.0664635872068704,0.0083079484008588,8.881784197001252e-16,0.0,7.93353641279313,0.0023275041171908124,0.0,0.0,0.0023275041171908124,0.0
s9161101_g8_n1_l1,9161101,8.0,1.0,constant_oracle_slope,OK,0.6902227760001551,1.0,0.03323195341171825,0.03534402593410927,0.03323195341171825,0.04526679623048313,1.0,2,0.0,0.0,,0.8571032751955485,"[0.2892498059418501, 0.0023600581605018067]","[5.025035084977318, 0.10325449589249303]","[0.6349378318651736, 0.006708627830802838]","[-0.05446756994406797, 0.049585473246071966]","[5.025035084977321, 0.10325449589249466]",2.6645352591003757e-15,0.0,0.0,0.0,7.9335360931765635,7.9335360931765635,7.9335360931765635,0.0,0.0664639068234365,7.933536093176565,0.06646390682343473,0.00830798835292934,1.7763568394002505e-15,0.0,7.933536093176565,0.0012492001692309973,0.0,0.0,0.0012492001692309973,0.0
s9161101_g8_n1_l1,9161101,8.0,1.0,spatial_free,OK,0.10708442199393176,1.0,0.03974790622842797,0.0482440707917246,0.03974790622842797,0.04725186853459182,1.0,2,0.06710682952039705,0.07689871598713822,,0.8571032751955485,"[0.2892498059418501, 0.0023600581605018067]","[5.025035084977318, 0.10325449589249303]","[0.6349378318651736, 0.006708627830802838]","[-0.05446756994406797, 0.049585473246071966]","[5.025035084977321, 0.10325449589249466]",2.6645352591003757e-15,0.0,0.0,0.0,7.985260069847108,7.985252877810059,7.985260069847108,-0.05172161613966221,0.0147399301528921,7.933538453707445,0.06646154629255463,0.008307693286569329,0.0,0.0,7.933538453707445,0.0023274903665569386,0.0,0.0,0.0023274903665569386,0.0
s9161101_g8_n1_l1,9161101,8.0,1.0,spatial_oracle_slope,OK,0.09037896899826592,1.0,0.033230772377872614,0.035341947029177374,0.033230772377872614,0.04526277083960779,1.0,2,0.0,0.0,,0.8571032751955485,"[0.2892498059418501, 0.0023600581605018067]","[5.025035084977318, 0.10325449589249303]","[0.6349378318651736, 0.006708627830802838]","[-0.05446756994406797, 0.049585473246071966]","[5.025035084977321, 0.10325449589249466]",2.6645352591003757e-15,0.0,0.0,0.0,7.933538455244255,7.933538455244255,7.933538455244255,0.0,0.06646154475574484,7.933538455244253,0.06646154475574662,0.008307693094468327,1.7763568394002505e-15,0.0,7.933538455244253,0.0012490532198131876,0.0,0.0,0.0012490532198131876,0.0
s9161101_g8_n2_l0,9161101,8.0,2.0,constant_free,OK,0.8745547420039657,0.0,0.11355424941699753,1.351443124505068,0.33755443833996146,0.3391540695661635,0.9752604166666666,2,0.18870420976110575,0.2162380692395959,,-0.006180518035991964,"[-0.002085762234571915, -0.00337153425893306]","[-0.14552730218228774, 0.018111116203090125]","[-0.004574020286768968, -0.010132478786131733]","[-0.10893513988813594, 0.09917094649214393]","[-0.14552730218228768, 0.01811111620309007]",5.551115123125783e-17,0.028645833333333332,0.028645833333333332,0.028645833333333332,7.961076034134447,7.961019337104948,7.504972719678826,0.0020110670060288077,0.038923965865553356,7.506983786684855,0.493016213315145,0.061627026664393125,0.0,0.028645833333333332,7.9630871011404745,0.01847796541816411,1.8155365829009593,-0.007616029547102603,1.8263985187720204,4.510281037539698e-16
s9161101_g8_n2_l0,9161101,8.0,2.0,constant_oracle_slope,OK,0.676254758000141,0.0,0.050013706900205346,1.3517494438321496,0.27718561769663297,0.297677637566295,0.9739583333333334,2,0.0,0.0,,-0.006180518035991964,"[-0.002085762234571915, -0.00337153425893306]","[-0.14552730218228774, 0.018111116203090125]","[-0.004574020286768968, -0.010132478786131733]","[-0.10893513988813594, 0.09917094649214393]","[-0.14552730218228768, 0.01811111620309007]",5.551115123125783e-17,0.028645833333333332,0.028645833333333332,0.028645833333333332,7.96075718576918,7.96075718576918,7.50467213866782,0.0,0.03924281423082032,7.504672138667819,0.4953278613321812,0.06191598266652265,8.881784197001252e-16,0.028645833333333332,7.96075718576918,0.0028863704950883064,1.8153911580170108,0.008949030388426872,1.8272265589005257,3.3480163086352377e-16
s9161101_g8_n2_l0,9161101,8.0,2.0,spatial_free,OK,0.10630969300109427,0.0,0.11627661547394451,1.3512737489074276,0.34008153084618925,0.34160746154476845,0.9752604166666666,2,0.1950193472492793,0.2234745771792506,,-0.006180518035991964,"[-0.002085762234571915, -0.00337153425893306]","[-0.14552730218228774, 0.018111116203090125]","[-0.004574020286768968, -0.010132478786131733]","[-0.10893513988813594, 0.09917094649214393]","[-0.14552730218228768, 0.01811111620309007]",5.551115123125783e-17,0.028645833333333332,0.028645833333333332,0.028645833333333332,7.961453022502689,7.961392464328298,7.505328109755139,0.002235110381456046,0.03854697749731084,7.507563220136596,0.49243677986340373,0.061554597482925466,1.7763568394002505e-15,0.028645833333333332,7.963688132884145,0.01942846018689284,1.8157085326163784,-0.009196248316937576,1.8259407444863338,1.3704315460216776e-16
s9161101_g8_n2_l0,9161101,8.0,2.0,spatial_oracle_slope,OK,0.09208309299719986,0.0,0.050870441267024356,1.3203769258261242,0.26760730707322034,0.27759663706498927,0.9752604166666666,2,0.0,0.0,,-0.006180518035991964,"[-0.002085762234571915, -0.00337153425893306]","[-0.14552730218228774, 0.018111116203090125]","[-0.004574020286768968, -0.010132478786131733]","[-0.10893513988813594, 0.09917094649214393]","[-0.14552730218228768, 0.01811111620309007]",5.551115123125783e-17,0.026041666666666668,0.028645833333333332,0.02734375,7.961086175281441,7.961086175281441,7.525714275070737,0.0,0.0389138247185592,7.525714275070737,0.47428572492926335,0.05928571561615792,0.0,0.02734375,7.961086175281441,0.0029612206874988444,1.733016607936723,0.007417397629824965,1.7433952262540462,7.797582024515748e-16
s9161101_g8_n2_l0.5,9161101,8.0,2.0,constant_free,OK,0.9383200320007745,0.5,0.1382252396755238,1.3797120893962453,0.37184039092181476,0.4231867449778662,0.9713541666666666,2,0.25828690058781645,0.295972353503465,,0.479325489999105,"[0.16175974235262539, 0.010413169241969411]","[2.731623239246546, 0.34787050570175637]","[0.3550697973918354, 0.031087444901201577]","[-0.10893513988813594, 0.09917094649214393]","[2.7316232392465474, 0.34787050570175654]",1.3322676295501878e-15,0.0234375,0.0390625,0.03125,7.774579308207638,7.774475578545401,7.288668101444661,0.1642966516392174,0.2254206917923618,7.4529647530838785,0.5470352469161215,0.06837940586451519,0.0,0.03125,7.938875959846856,0.028240127876327153,1.8888776068628232,-0.013512285112997355,1.9036054496261532,1.7520707107365752e-16
s9161101_g8_n2_l0.5,9161101,8.0,2.0,constant_oracle_slope,OK,0.684112124996318,0.5,0.06514891416009262,1.2538117057241722,0.2603039618166848,0.26175965863617545,0.9778645833333334,2,0.0,0.0,,0.479325489999105,"[0.16175974235262539, 0.010413169241969411]","[2.731623239246546, 0.34787050570175637]","[0.3550697973918354, 0.031087444901201577]","[-0.10893513988813594, 0.09917094649214393]","[2.7316232392465474, 0.34787050570175654]",1.3322676295501878e-15,0.020833333333333332,0.028645833333333332,0.024739583333333332,7.936994378746215,7.936994378746215,7.5442785110478345,0.0,0.06300562125378484,7.544278511047834,0.45572148895216635,0.056965186119020794,8.881784197001252e-16,0.024739583333333332,7.936994378746215,0.005204800324303886,1.5584918171832436,0.008347175903410862,1.5720437934109581,2.5326962749261384e-16
s9161101_g8_n2_l0.5,9161101,8.0,2.0,spatial_free,OK,0.11018316900299396,0.5,0.1040731473696256,0.9581820373511556,0.21621811026465954,0.22748090288313685,0.98828125,2,0.18488289870420754,0.21185923044067123,,0.479325489999105,"[0.16175974235262539, 0.010413169241969411]","[2.731623239246546, 0.34787050570175637]","[0.3550697973918354, 0.031087444901201577]","[-0.10893513988813594, 0.09917094649214393]","[2.7316232392465474, 0.34787050570175654]",1.3322676295501878e-15,0.010416666666666666,0.018229166666666668,0.014322916666666668,8.047910303428361,8.047855285763575,7.817371206194737,-0.11360449425062379,0.047910303428361445,7.7037667119441124,0.29623328805588756,0.037029161006985944,8.881784197001252e-16,0.014322916666666668,7.934305809177737,0.016401256229977592,0.9276789879847817,-0.02596742751234754,0.9181128167024116,5.551115123125783e-17
s9161101_g8_n2_l0.5,9161101,8.0,2.0,spatial_oracle_slope,OK,0.08792159099539276,0.5,0.058878693419005784,0.9540532796985655,0.17181629574648008,0.17295408708761437,0.98828125,2,0.0,0.0,,0.479325489999105,"[0.16175974235262539, 0.010413169241969411]","[2.731623239246546, 0.34787050570175637]","[0.3550697973918354, 0.031087444901201577]","[-0.10893513988813594, 0.09917094649214393]","[2.7316232392465474, 0.34787050570175654]",1.3322676295501878e-15,0.010416666666666666,0.018229166666666668,0.014322916666666668,7.936702674698415,7.936702674698415,7.709349212662784,0.0,0.06329732530158516,7.70934921266278,0.2906507873372197,0.036331348417152465,3.552713678800501e-15,0.014322916666666668,7.936702674698413,0.004439283397914565,0.9022184151200708,0.0035599619856035935,0.9102176605035891,1.1666015375944028e-16
s9161101_g8_n2_l1,9161101,8.0,2.0,constant_free,OK,0.9546319879955263,1.0,1.3749398684889298,1.7458585201652634,1.4028703790928052,1.402871261709007,0.421875,2,5.0446717790539335,5.761271896798906,,0.8571032751955485,"[0.2892498059418501, 0.0023600581605018067]","[4.970567515033249, 0.152839969138566]","[0.6349378318651736, 0.006708627830802838]","[-0.10893513988813594, 0.09917094649214393]","[4.970567515033253, 0.15283996913856662]",4.440892098500626e-15,0.3723958333333333,0.3307291666666667,0.3515625,3.9250826717969427,3.905256250353478,1.1652589181897175,5.834828684633511,4.074917328203057,7.0000876028232275,0.9999123971767725,0.12498904964709656,8.881784197001252e-16,0.0234375,9.759911356430454,3.8565025393012387,5.416268196248659,-6.224748763116253,3.048021972433643,1.7763568394002505e-15
s9161101_g8_n2_l1,9161101,8.0,2.0,constant_oracle_slope,OK,0.7030449589947239,1.0,0.07554613252011387,1.1827456282250424,0.24940464655948133,0.30770653929438846,0.9817708333333334,2,0.0,0.0,,0.8571032751955485,"[0.2892498059418501, 0.0023600581605018067]","[4.970567515033249, 0.152839969138566]","[0.6349378318651736, 0.006708627830802838]","[-0.10893513988813594, 0.09917094649214393]","[4.970567515033253, 0.15283996913856662]",4.440892098500626e-15,0.0234375,0.020833333333333332,0.022135416666666664,7.848657306382339,7.848657306382339,7.5011907068810375,0.0,0.15134269361766073,7.501190706881038,0.4988092931189616,0.0623511616398702,8.881784197001252e-16,0.022135416666666664,7.848657306382343,0.008038059038244111,1.3635731324498581,0.02727602959734798,1.39888722108545,2.185751579730777e-16
s9161101_g8_n2_l1,9161101,8.0,2.0,spatial_free,OK,0.11105868699814891,1.0,0.08691710656034202,0.30197932186346843,0.09691613926707157,0.10624631834537795,0.9986979166666666,2,0.14123158302961467,0.16183904241857544,,0.8571032751955485,"[0.2892498059418501, 0.0023600581605018067]","[4.970567515033249, 0.152839969138566]","[0.6349378318651736, 0.006708627830802838]","[-0.10893513988813594, 0.09917094649214393]","[4.970567515033253, 0.15283996913856662]",4.440892098500626e-15,0.0,0.0026041666666666665,0.0013020833333333333,7.953750227917665,7.953718498434379,7.93303733669913,-0.08844769921128057,0.04624977208233538,7.844589637487849,0.1554103625121508,0.01942629531401885,0.0,0.0013020833333333333,7.865302528706384,0.011182718914002113,0.0823725816251306,-0.0023637897060124363,0.09119151083312031,2.992397996059992e-17
s9161101_g8_n2_l1,9161101,8.0,2.0,spatial_oracle_slope,OK,0.09363538199977484,1.0,0.06773885993243027,0.2949676912917694,0.07788834400953903,0.10259811439023869,0.9986979166666666,2,0.0,0.0,,0.8571032751955485,"[0.2892498059418501, 0.0023600581605018067]","[4.970567515033249, 0.152839969138566]","[0.6349378318651736, 0.006708627830802838]","[-0.10893513988813594, 0.09917094649214393]","[4.970567515033253, 0.15283996913856662]",4.440892098500626e-15,0.0,0.0026041666666666665,0.0013020833333333333,7.864704312795492,7.864704312795492,7.844223311980921,0.0,0.1352956872045077,7.84422331198092,0.1557766880190803,0.019472086002385036,8.881784197001252e-16,0.0013020833333333333,7.8647043127954905,0.005797752172188438,0.08053850771836463,0.0006696790154435405,0.0870059389059966,1.1926223897340549e-18
s9161111_g0_n1_l0,9161111,0.0,1.0,constant_free,OK,0.9920474199971068,0.0,0.01877268517525049,0.022698464367002135,0.01877268517525049,0.01877268517525049,1.0,1,0.027693467593259122,0.031734373018457045,0,0.0,"[0.0, 0.0]","[0.022650376544255144, 0.015933881816505027]","[0.0, 0.0]","[0.022650376544255144, 0.015933881816505027]","[0.022650376544255144, 0.015933881816505027]",0.0,,,,,,,,,,,,,,,,,,,
s9161111_g0_n1_l0,9161111,0.0,1.0,constant_oracle_slope,OK,0.740282118000323,0.0,0.013402693682837695,0.013402693682837693,0.013402693682837695,0.013402693682837695,1.0,1,0.0,0.0,0,0.0,"[0.0, 0.0]","[0.022650376544255144, 0.015933881816505027]","[0.0, 0.0]","[0.022650376544255144, 0.015933881816505027]","[0.022650376544255144, 0.015933881816505027]",0.0,,,,,,,,,,,,,,,,,,,
s9161111_g0_n1_l0,9161111,0.0,1.0,spatial_free,OK,0.10964113200316206,0.0,0.01877268517525049,0.022698464367002135,0.01877268517525049,0.01877268517525049,1.0,1,0.027693467593259122,0.031734373018457045,0,0.0,"[0.0, 0.0]","[0.022650376544255144, 0.015933881816505027]","[0.0, 0.0]","[0.022650376544255144, 0.015933881816505027]","[0.022650376544255144, 0.015933881816505027]",0.0,,,,,,,,,,,,,,,,,,,
s9161111_g0_n1_l0,9161111,0.0,1.0,spatial_oracle_slope,OK,0.09109814599651145,0.0,0.013402693682837695,0.013402693682837693,0.013402693682837695,0.013402693682837695,1.0,1,0.0,0.0,0,0.0,"[0.0, 0.0]","[0.022650376544255144, 0.015933881816505027]","[0.0, 0.0]","[0.022650376544255144, 0.015933881816505027]","[0.022650376544255144, 0.015933881816505027]",0.0,,,,,,,,,,,,,,,,,,,
s9161111_g0_n2_l0,9161111,0.0,2.0,constant_free,OK,1.010014924002462,0.0,0.03754537035050098,0.04539692873400427,0.03754537035050098,0.03754537035050098,1.0,1,0.055386935186518244,0.0634687265665429,0,0.0,"[0.0, 0.0]","[0.04530075308851029, 0.031867763633010054]","[0.0, 0.0]","[0.04530075308851029, 0.031867763633010054]","[0.04530075308851029, 0.031867763633010054]",0.0,,,,,,,,,,,,,,,,,,,
s9161111_g0_n2_l0,9161111,0.0,2.0,constant_oracle_slope,OK,0.7367980369963334,0.0,0.02680538736567539,0.026805387365675386,0.02680538736567539,0.02680538736567539,1.0,1,0.0,0.0,0,0.0,"[0.0, 0.0]","[0.04530075308851029, 0.031867763633010054]","[0.0, 0.0]","[0.04530075308851029, 0.031867763633010054]","[0.04530075308851029, 0.031867763633010054]",0.0,,,,,,,,,,,,,,,,,,,
s9161111_g0_n2_l0,9161111,0.0,2.0,spatial_free,OK,0.10864441599551355,0.0,0.03754537035050098,0.04539692873400427,0.03754537035050098,0.03754537035050098,1.0,1,0.055386935186518244,0.0634687265665429,0,0.0,"[0.0, 0.0]","[0.04530075308851029, 0.031867763633010054]","[0.0, 0.0]","[0.04530075308851029, 0.031867763633010054]","[0.04530075308851029, 0.031867763633010054]",0.0,,,,,,,,,,,,,,,,,,,
s9161111_g0_n2_l0,9161111,0.0,2.0,spatial_oracle_slope,OK,0.09211157899699174,0.0,0.02680538736567539,0.026805387365675386,0.02680538736567539,0.02680538736567539,1.0,1,0.0,0.0,0,0.0,"[0.0, 0.0]","[0.04530075308851029, 0.031867763633010054]","[0.0, 0.0]","[0.04530075308851029, 0.031867763633010054]","[0.04530075308851029, 0.031867763633010054]",0.0,,,,,,,,,,,,,,,,,,,
s9161111_g2_n1_l0,9161111,2.0,1.0,constant_free,OK,0.8887368590003462,0.0,0.09337348041833655,0.7639111612632387,0.3563943137516699,0.38472271688391485,0.8841145833333334,2,0.038038257193787596,0.04358862353557512,,0.0670649303917154,"[0.023459577352735874, 0.001471030515692118]","[0.11842247742837334, 0.02349481833891455]","[0.04788605044205912, 0.0037804682612047925]","[0.022650376544255144, 0.015933881816505027]","[0.11842247742837338, 0.023494818338914612]",6.245004513516506e-17,0.12239583333333333,0.140625,0.13151041666666666,2.1836036439463684,2.1836030120514853,1.6092703938458912,0.0035150545664123624,0.1836036439463684,1.6127854484123034,0.3872145515876966,0.1936072757938483,2.220446049250313e-16,0.13151041666666666,2.187118698512781,0.009632876074142966,0.6270580888794811,-0.053130702651074425,0.5835602623025499,2.0122792321330962e-16
s9161111_g2_n1_l0,9161111,2.0,1.0,constant_oracle_slope,OK,0.6975601200028905,0.0,0.09443163452343917,0.7682536836291946,0.36005663452343917,0.386577305420926,0.8828125,2,0.0,0.0,,0.0670649303917154,"[0.023459577352735874, 0.001471030515692118]","[0.11842247742837334, 0.02349481833891455]","[0.04788605044205912, 0.0037804682612047925]","[0.022650376544255144, 0.015933881816505027]","[0.11842247742837338, 0.023494818338914612]",6.245004513516506e-17,0.125,0.140625,0.1328125,2.1893269146169843,2.1893269146169843,1.6077869529218478,0.0,0.18932691461698425,1.6077869529218478,0.3922130470781522,0.1961065235390761,0.0,0.1328125,2.1893269146169843,0.00918129657742772,0.6365905450322459,-0.055558119199847385,0.5902137224098265,2.8449465006019636e-16
