case,patch,scene,mode,method,n_points,n_scans,sigma_mm,source,target_injected_rms_mm,max_abs_injected_rotation_deg,max_scan_mean_injected_translation_mm,recovery_xyz_rms_mm,recovery_normal_rms_mm,recovery_tangent_rms_mm,zero_edit_xyz_rms_mm,zero_edit_normal_rms_mm,zero_edit_tangent_rms_mm,self_response_xyz_rms_mm,self_response_normal_rms_mm,self_response_tangent_rms_mm,input_edit_xyz_rms_mm,input_edit_normal_rms_mm,input_edit_tangent_rms_mm,injected_xyz_rms_mm,injected_normal_rms_mm,injected_tangent_rms_mm,recovery_centroid_error_mm,input_edit_p95_mm,moved_fraction,unchanged_exact,independent_real_geometry,method_status,method_reason,supported_point_fraction,supported_scan_fraction,support_role,scan_bias_mm,method_scan_ids,transport_mass,usable_transport_mass,candidate_axis_available,within_scan_nonconstant_edit_rms_mm,ok,method_seconds,exact_fallback,point_order_contract,output,output_sha256,candidate_axis_abs_cos,injection_along_candidate_axis_rms_mm,best_scan_constant_axis_removable_rms_mm,best_scan_constant_axis_remaining_rms_mm,oracle_projection_scan_coefficients_mm,projection_role,edit_orthogonal_to_candidate_axis_rms_mm,candidate_axis_vs_zero_abs_cos
cy_thin__zero,cy_thin,courtyard,zero,identity,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_thin.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,not_measured,IDENTITY,,,,"reported applicability, not independently validated accuracy",,"[1, 2]",,,False,0.0,True,6.342990673147142e-06,True,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_thin__zero__identity.npz,e79d0c1b7ea2cf74f5eb16815ad04a64ceba1428c38802f549b0564a3646d5de,,,,,,,,
cy_thin__zero,cy_thin,courtyard,zero,fast,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_thin.json,0.0,0.0,0.0,0.9308853008350019,0.9308853008350019,1.267027576874387e-13,0.9308853008350019,0.9308853008350019,1.267027576874387e-13,0.0,0.0,0.0,0.9308853008350019,0.9308853008350019,1.267027576874387e-13,0.0,0.0,0.0,5.446620726493223e-15,1.6505324769284828,1.0,False,not_measured,APPLY,,,,"reported applicability, not independently validated accuracy","[1.320355666832491, -0.09945536191725257]","[1, 2]",,,True,0.8574561170149466,True,0.002780969996820204,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_thin__zero__fast.npz,305729cdf6af3e2b4f1bedd8c4ad12bcb0d00b99290bb0a4c6c8189d4aa2aadc,1.0,0.0,0.0,0.0,"[0.0, 0.0]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,1.267027576874387e-13,1.0
cy_thin__zero,cy_thin,courtyard,zero,graph_local,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_thin.json,0.0,0.0,0.0,0.7167715258190298,0.716770827410436,0.0010005989701608708,0.7167715258190298,0.716770827410436,0.0010005989701608708,0.0,0.0,0.0,0.7167715258190298,0.716770827410436,0.0010005989701608708,0.0,0.0,0.0,1.8034579410343943e-13,1.2663798914681477,0.7560386473429952,False,not_measured,APPLY,,0.7560386473429952,,"reported applicability, not independently validated accuracy","[0.0, 0.0]","[1, 2]",,,True,0.6655297055496854,True,0.008653961005620658,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_thin__zero__graph_local.npz,e5c76c0f9099fb393b92c89a9b78d02ed0f15b619227f8cd377ceed41238720a,0.9999990256189474,0.0,0.0,0.0,"[0.0, 0.0]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,9.490340314443236e-14,1.0
cy_thin__zero,cy_thin,courtyard,zero,graph_shared,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_thin.json,0.0,0.0,0.0,0.7228533680564851,0.7228526637218594,0.0010090891024555897,0.7228533680564851,0.7228526637218594,0.0010090891024555897,0.0,0.0,0.0,0.7228533680564851,0.7228526637218594,0.0010090891024555897,0.0,0.0,0.0,0.020129341640819472,1.3347471006836276,0.7560386473429952,False,not_measured,APPLY,,0.7560386473429952,,"reported applicability, not independently validated accuracy","[1.0953963004793221, -0.08251037068545544]","[1, 2]",,,True,0.6595599183421773,True,0.025787952006794512,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_thin__zero__graph_shared.npz,76c8e5833f3804bb1bc7492e5eb3a085a156fa887d81b33e43d57f99e4d0b461,0.9999990256189474,0.0,0.0,0.0,"[0.0, 0.0]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,9.45996941014508e-14,1.0
cy_thin__zero,cy_thin,courtyard,zero,measure_balanced,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_thin.json,0.0,0.0,0.0,0.3063553071211797,0.30635522243053764,0.00022779562808614723,0.3063553071211797,0.30635522243053764,0.00022779562808614723,0.0,0.0,0.0,0.3063553071211797,0.30635522243053764,0.00022779562808614723,0.0,0.0,0.0,9.007022185551885e-14,1.1162379252543309,1.0,False,not_measured,APPLY,,1.0,1.0,"reported applicability, not independently validated accuracy","[1.116237925254308, -0.08408025930486995]","[1, 2]",1.0,0.9999999998962266,True,1.0497438842601417e-13,True,0.0122107000061078,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_thin__zero__measure_balanced.npz,8ca00cea6913eeb2b4f15c18820095d339f4da96c6b29dc21eae1fada1cba600,0.9999997235541864,0.0,0.0,0.0,"[0.0, 0.0]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,1.366973818263472e-13,1.0
cy_thin__zero,cy_thin,courtyard,zero,measure_unbalanced,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_thin.json,0.0,0.0,0.0,0.3008792618412671,0.3008791786644548,0.0002237238227062741,0.3008792618412671,0.3008791786644548,0.0002237238227062741,0.0,0.0,0.0,0.3008792618412671,0.3008791786644548,0.0002237238227062741,0.0,0.0,0.0,4.053997748235279e-14,1.0962853757806599,1.0,False,not_measured,APPLY,,1.0,1.0,"reported applicability, not independently validated accuracy","[1.0962853757806745, -0.082577339993869]","[1, 2]",0.583049247895624,0.5830492478956237,True,1.0898304812250112e-14,True,0.012139320009737276,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_thin__zero__measure_unbalanced.npz,ca7ac47a82c5d36c0e1d7f0e8e47c012c82c573f2a00cf58ea1e08947395586c,0.9999997235541864,0.0,0.0,0.0,"[0.0, 0.0]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,5.75962912345378e-14,1.0
cy_thin__normal_translation,cy_thin,courtyard,normal_translation,identity,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_thin.json,3.5,0.0,12.752619744383042,3.5000000000000004,3.5000000000000004,1.1759555200826322e-13,0.0,0.0,0.0,3.5000000000000004,3.5000000000000004,1.1759555200826322e-13,0.0,0.0,0.0,3.5000000000000004,3.5000000000000004,1.1759555200826322e-13,4.0698272713026073e-14,0.0,0.0,True,not_measured,IDENTITY,,,,"reported applicability, not independently validated accuracy",,"[1, 2]",,,False,0.0,True,5.900001269765198e-06,True,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_thin__normal_translation__identity.npz,a14a6372344873ffb7b24dcc83800e790406ad11ae8457011edb01c3a9827570,,,,,,,,
cy_thin__normal_translation,cy_thin,courtyard,normal_translation,fast,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_thin.json,3.5,0.0,12.752619744383042,1.2673027418864518,1.2672770507162037,0.008069468443408327,0.9308853008350019,0.9308853008350019,1.267027576874387e-13,0.8599438813972788,0.8599060197670778,0.008069468443403668,3.1369637187348043,3.13695333984067,0.008069468443409049,3.5000000000000004,3.5000000000000004,1.1759555200826322e-13,3.543519591329794e-14,10.190710088413667,1.0,False,not_measured,APPLY,,,,"reported applicability, not independently validated accuracy","[-10.662518933362009, 0.8031507767986967]","[1, 2]",,,True,1.1300137205795266,True,0.002848648000508547,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_thin__normal_translation__fast.npz,b424cb8bbefa4f499386e0ab55c72e21b4a40a8324e1a7b23c1bd42fa8ad3ae6,0.9999966914204099,3.4999884199714355,3.499988419971435,0.00900333637372834,"[-12.752577551325615, 0.960583763606345]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,1.3291709248394009e-13,0.9999966914204099
cy_thin__normal_translation,cy_thin,courtyard,normal_translation,graph_local,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_thin.json,3.5,0.0,12.752619744383042,3.541537680745801,3.5415375431637295,0.0009871697719819065,0.7167715258190298,0.716770827410436,0.0010005989701608708,3.2195160138351215,3.2195159575877486,0.0006018127844399033,0.7071516209858673,0.7071509319507264,0.0009871697719854875,3.5000000000000004,3.5000000000000004,1.1759555200826322e-13,0.10051550494554999,1.3737956924016639,0.7391304347826086,False,not_measured,APPLY,,0.7391304347826086,,"reported applicability, not independently validated accuracy","[0.0, 0.0]","[1, 2]",,,True,0.6993430620900509,True,0.011126544995931908,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_thin__normal_translation__graph_local.npz,03c4b90069ae96d211a44858f20ad49546a3815c0507c4fa20df505f56d9ddc4,0.9999990256189474,3.499996589666316,3.499996589666318,0.0048859312478712665,"[-12.752607318471973, 0.9605860058069797]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,9.290979608422731e-14,1.0
cy_thin__normal_translation,cy_thin,courtyard,normal_translation,graph_shared,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_thin.json,3.5,0.0,12.752619744383042,0.8646690896671941,0.8646572780923096,0.004519520759164902,0.7228533680564851,0.7228526637218594,0.0010090891024555897,0.47448206215850086,0.47445736769412317,0.004840821309150969,3.237524609855571,3.237521455272933,0.004519520759140023,3.5000000000000004,3.5000000000000004,1.1759555200826322e-13,0.21421531102853467,11.398838186779377,0.7560386473429952,False,not_measured,APPLY,,0.7560386473429952,,"reported applicability, not independently validated accuracy","[-11.657145245772519, 0.8780706808503975]","[1, 2]",,,True,0.7566686052464925,True,0.027209583000512794,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_thin__normal_translation__graph_shared.npz,e0903ff79f3a80f579c4fc256a5950f7cad207c734b07a69a2adb1c2cb93d86a,0.9999990256189474,3.499996589666316,3.499996589666318,0.0048859312478712665,"[-12.752607318471973, 0.9605860058069797]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,9.924861141594925e-14,1.0
cy_thin__normal_translation,cy_thin,courtyard,normal_translation,measure_balanced,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_thin.json,3.5,0.0,12.752619744383042,0.8652501916905431,0.8652479737569223,0.001959114611719415,0.3063553071211797,0.30635522243053764,0.00022779562808614723,0.5588970299273139,0.5588927513263845,0.002186910239805562,2.6347527546094467,2.634752026243079,0.0019591146117413517,3.5000000000000004,3.5000000000000004,1.1759555200826322e-13,9.282494242701976e-14,9.600000000000007,1.0,False,not_measured,APPLY,,1.0,1.0,"reported applicability, not independently validated accuracy","[-9.600000000000001, 0.7231168831168833]","[1, 2]",1.0,0.9999999994972338,True,1.0562915264335847e-13,True,0.012261174997547641,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_thin__normal_translation__measure_balanced.npz,5ae32e2234b6ecbdf5077db525af078e36af9503534849b844ee2582d1d7713c,0.9999997235541865,3.499999032439654,3.499999032439655,0.0026024837165781987,"[-12.752616218974685, 0.9605866762344568]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,1.2088351459804103e-13,1.0
cy_thin__normal_translation,cy_thin,courtyard,normal_translation,measure_unbalanced,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_thin.json,3.5,0.0,12.752619744383042,0.8652501916905431,0.8652479737569223,0.001959114611719415,0.3008792618412671,0.3008791786644548,0.0002237238227062741,0.564373016415344,0.5643687950924672,0.0021828384344256884,2.6347527546094467,2.634752026243079,0.0019591146117413517,3.5000000000000004,3.5000000000000004,1.1759555200826322e-13,9.282494242701976e-14,9.600000000000007,1.0,False,not_measured,APPLY,,1.0,1.0,"reported applicability, not independently validated accuracy","[-9.600000000000001, 0.7231168831168833]","[1, 2]",0.39492595511596956,0.3949259551159676,True,1.0562915264335847e-13,True,0.01214059600897599,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_thin__normal_translation__measure_unbalanced.npz,5ae32e2234b6ecbdf5077db525af078e36af9503534849b844ee2582d1d7713c,0.9999997235541865,3.499999032439654,3.499999032439655,0.0026024837165781987,"[-12.752616218974685, 0.9605866762344568]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,1.2088351459804103e-13,1.0
cy_thin__tangent_translation,cy_thin,courtyard,tangent_translation,identity,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_thin.json,3.5,0.0,12.752619744383034,3.5000000000000044,9.72048050504803e-15,3.5000000000000044,0.0,0.0,0.0,3.5000000000000044,9.72048050504803e-15,3.5000000000000044,0.0,0.0,0.0,3.5000000000000044,9.72048050504803e-15,3.5000000000000044,3.2001379168487456e-14,0.0,0.0,True,not_measured,IDENTITY,,,,"reported applicability, not independently validated accuracy",,"[1, 2]",,,False,0.0,True,5.7349971029907465e-06,True,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_thin__tangent_translation__identity.npz,e10fb515bdfa51480bcd15a64cf84c604054f02c5b3e3f6cf18a3a08c14ce267,,,,,,,,
cy_thin__tangent_translation,cy_thin,courtyard,tangent_translation,fast,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_thin.json,3.5,0.0,12.752619744383034,3.6216792063625585,0.9308783743215792,3.500003675143691,0.9308853008350019,0.9308853008350019,1.267027576874387e-13,3.500005517360005,0.003591034821441142,3.5000036751436974,0.9308783743696921,0.930878374321577,9.464587632649125e-06,3.5000000000000044,9.72048050504803e-15,3.5000000000000044,3.3112456982617024e-14,1.6475715829171826,1.0,False,not_measured,APPLY,,,,"reported applicability, not independently validated accuracy","[1.3170304036246885, -0.09920488754575575]","[1, 2]",,,True,0.8578337221065827,True,0.0028051639965269715,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_thin__tangent_translation__fast.npz,b2706a209983b884edeefb2bb856c4b89f9e9c30e04fcc7837277c571054b0c0,0.9999999999483123,3.558579299401039e-05,3.558579299401039e-05,3.4999999998190976,"[-0.00012966059610141248, 9.766642303742758e-06]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,1.261935287120933e-13,0.9999999999483123
cy_thin__tangent_translation,cy_thin,courtyard,tangent_translation,graph_local,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_thin.json,3.5,0.0,12.752619744383034,3.5717680954612723,0.7133756910987712,3.499803201767836,0.7167715258190298,0.716770827410436,0.0010005989701608708,3.5015902477554537,0.10555764552623095,3.499998835235101,0.7133763861992032,0.7133756910987691,0.000995859421950603,3.5000000000000044,9.72048050504803e-15,3.5000000000000044,1.8517081875991574e-13,1.3222515080980164,0.7560386473429952,False,not_measured,APPLY,,0.7560386473429952,,"reported applicability, not independently validated accuracy","[0.0, 0.0]","[1, 2]",,,True,0.661231130938586,True,0.008300918998429552,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_thin__tangent_translation__graph_local.npz,63602da0aa7e4bcd74b0591c9c7581e3ade4b59b48612b70ad67291189207012,0.9999990256189474,0.0025744995447814787,0.0025744995447814782,3.49999905313589,"[0.00938046106476725, -0.0007065801840993513]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,9.161179666741542e-14,1.0
cy_thin__tangent_translation,cy_thin,courtyard,tangent_translation,graph_shared,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_thin.json,3.5,0.0,12.752619744383034,3.573127207409312,0.7202646048143131,3.4997795558263882,0.7228533680564851,0.7228526637218594,0.0010090891024555897,3.5015910475201157,0.10566158282979357,3.4999964991392383,0.7202653066271787,0.720264604814311,0.0010054762195392114,3.5000000000000044,9.72048050504803e-15,3.5000000000000044,0.020454296963037275,1.3855324753942861,0.7560386473429952,False,not_measured,APPLY,,0.7560386473429952,,"reported applicability, not independently validated accuracy","[1.1130796834798322, -0.08384236576861073]","[1, 2]",,,True,0.6545509243704642,True,0.025751602006494068,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_thin__tangent_translation__graph_shared.npz,395e26338fb77d4a5d6c6c183d664f1276fa75bd999bc2cf7f351ae090405677,0.9999990256189474,0.0025744995447814787,0.0025744995447814782,3.49999905313589,"[0.00938046106476725, -0.0007065801840993513]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,9.196772451635453e-14,1.0
cy_thin__tangent_translation,cy_thin,courtyard,tangent_translation,measure_balanced,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_thin.json,3.5,0.0,12.752619744383034,3.5132372692963747,0.30525796325279164,3.499950526256593,0.3063553071211797,0.30635522243053764,0.00022779562808614723,3.500000349856989,0.0010972591777459353,3.5000001778601875,0.3052580476400953,0.305257963252786,0.00022697974242871295,3.5000000000000044,9.72048050504803e-15,3.5000000000000044,9.508747203973014e-14,1.1122399444191153,1.0,False,not_measured,APPLY,,1.0,1.0,"reported applicability, not independently validated accuracy","[1.11223994441911, -0.0837791126965044]","[1, 2]",1.0,0.9999999997962291,True,1.0952225860116596e-13,True,0.012207192005007528,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_thin__tangent_translation__measure_balanced.npz,181452223ccc4468b2ff9b95c7b26afbf0bd5e58fc2b0f5b5c203b2395261865,0.9999997235541864,0.000567331932189889,0.000567331932189889,3.499999954019216,"[0.002067133828589641, -0.00015570618449116776]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,1.34513742015636e-13,1.0
cy_thin__tangent_translation,cy_thin,courtyard,tangent_translation,measure_unbalanced,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_thin.json,3.5,0.0,12.752619744383034,3.5130251201932987,0.3028019533365969,3.499950924250894,0.3008792618412671,0.3008791786644548,0.0002237238227062741,3.500000216480142,0.001922774672142059,3.4999996883283573,0.3028020370449466,0.3028019533365912,0.0002251535344644387,3.5000000000000044,9.72048050504803e-15,3.5000000000000044,7.470791774565766e-14,1.1032912103596475,1.0,False,not_measured,APPLY,,1.0,1.0,"reported applicability, not independently validated accuracy","[1.1032912103596473, -0.08310505220890849]","[1, 2]",0.5825784409201724,0.5825784409201721,True,1.0949081861477882e-13,True,0.01261271900148131,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_thin__tangent_translation__measure_unbalanced.npz,bd683d4ab6867605080cf606ec03603dc57058822271737f75c5134189efb065,0.9999997235541864,0.000567331932189889,0.000567331932189889,3.499999954019216,"[0.002067133828589641, -0.00015570618449116776]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,1.5651341763133325e-13,1.0
cy_thin__small_rotation,cy_thin,courtyard,small_rotation,identity,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_thin.json,3.5,2.6993430102910834,2.81325508036659e-14,3.4999999999999996,3.4990639577263125,0.08094084099310712,0.0,0.0,0.0,3.4999999999999996,3.4990639577263125,0.08094084099310712,0.0,0.0,0.0,3.4999999999999996,3.4990639577263125,0.08094084099310712,5.280459414266373e-15,0.0,0.0,True,not_measured,IDENTITY,,,,"reported applicability, not independently validated accuracy",,"[1, 2]",,,False,0.0,True,5.964990123175085e-06,True,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_thin__small_rotation__identity.npz,8ba9b4f99cefd26fb891203be779e27f9a23c5d5a8445799cb46608c3e572f93,,,,,,,,
cy_thin__small_rotation,cy_thin,courtyard,small_rotation,fast,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_thin.json,3.5,2.6993430102910834,2.81325508036659e-14,3.4258402306088906,3.4248868406551947,0.08081716627830768,0.9308853008350019,0.9308853008350019,1.267027576874387e-13,3.448280140408177,3.4473329564125637,0.08081716627830139,1.6869594430567383,1.686956934257721,0.00290937761250371,3.4999999999999996,3.4990639577263125,0.08094084099310712,1.1833800868539817e-14,2.8909895920200173,1.0,False,not_measured,APPLY,,,,"reported applicability, not independently validated accuracy","[-2.6676336046716567, 0.20093863515708585]","[1, 2]",,,True,1.519803114517274,True,0.0025943079963326454,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_thin__small_rotation__fast.npz,46b2858f179c736b2422affe0abdc4f528dcf7ab257796df80537fadda827ecb,0.9999985128279001,3.499123447313651,4.154917123515571e-15,3.5,"[1.513887947017707e-14, -1.140331180870481e-15]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,1.6424435783154743e-13,0.9999985128279001
cy_thin__small_rotation,cy_thin,courtyard,small_rotation,graph_local,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_thin.json,3.5,2.6993430102910834,2.81325508036659e-14,3.450794574774864,3.4498558690490877,0.08048403620091527,0.7167715258190298,0.716770827410436,0.0010005989701608708,3.388402363596306,3.387448376703095,0.08039945768848007,0.7945524380672085,0.7945262331549351,0.006453035500815563,3.4999999999999996,3.4990639577263125,0.08094084099310712,0.04166529215720554,1.584046838138549,0.7415458937198067,False,not_measured,APPLY,,0.7415458937198067,,"reported applicability, not independently validated accuracy","[0.0, 0.0]","[1, 2]",,,True,0.774447581666231,True,0.010701482009608299,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_thin__small_rotation__graph_local.npz,e8c56b0ee4f6cc085f436ef328a02ec45ca6e0e8287c6f5da23afeeabaf028f9,0.9999670192790081,3.4995753730769206,4.177818022947025e-15,3.5,"[1.5222321316535278e-14, -1.1466164108559046e-15]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,9.548160170608441e-14,0.9999767970651978
cy_thin__small_rotation,cy_thin,courtyard,small_rotation,graph_shared,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_thin.json,3.5,2.6993430102910834,2.81325508036659e-14,3.3949074824244723,3.3939663197249113,0.0799339401919481,0.7228533680564851,0.7228526637218594,0.0010090891024555897,3.3564927825811144,3.355543031458625,0.07984211638334282,0.8410033449482541,0.8409756080515811,0.006830291093762384,3.4999999999999996,3.4990639577263125,0.08094084099310712,0.06943083987425847,1.6448177058763944,0.7439613526570048,False,not_measured,APPLY,,0.7439613526570048,,"reported applicability, not independently validated accuracy","[-0.5098407069556186, 0.03840358571873491]","[1, 2]",,,True,0.7846782213825783,True,0.03465059699374251,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_thin__small_rotation__graph_shared.npz,f3d3b0c3d8097ebea6eaed18affc088e49f9a37951368e46116e25d8b065917a,0.9999670192790081,3.4995753730769206,4.177818022947025e-15,3.5,"[1.5222321316535278e-14, -1.1466164108559046e-15]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,9.385658096975287e-14,0.9999767970651978
cy_thin__small_rotation,cy_thin,courtyard,small_rotation,measure_balanced,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_thin.json,3.5,2.6993430102910834,2.81325508036659e-14,3.503868843110179,3.502932048835348,0.0810180903283918,0.3063553071211797,0.30635522243053764,0.00022779562808614723,3.5315415308944793,3.5306121590336286,0.08101460927771872,0.16461126850330454,0.1645732617969207,0.0035371202678484434,3.4999999999999996,3.4990639577263125,0.08094084099310712,8.167135726977331e-14,0.599778546532338,1.0,False,not_measured,APPLY,,1.0,1.0,"reported applicability, not independently validated accuracy","[-0.5997785465323151, 0.0451781242842523]","[1, 2]",0.9999999999999999,0.6200148279970876,True,3.450389210403586e-14,True,0.012192643000162207,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_thin__small_rotation__measure_balanced.npz,466796132914ffe5532909c6ad22a014108871bfbde54db04883d29ba995fb6a,0.999769112365581,3.4999157040987683,4.078580792077384e-15,3.5,"[1.486073998231639e-14, -1.1193804142524034e-15]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,1.0178653799359966e-13,0.9997627290972482
